Line; Date; Time; T INA SPECTRO (degC); T INA OSCAR (degC); T INA MOTORS (degC); T INA BATT (degC); T INA DC_BUS (degC); T INA Q7 (degC); T INA 5V (degC); T INA 3V3 (degC)
1354; 2023/10/10; 20:25:13; 31,2578125; 30,546875; 34,453125; 34,484375; 34,7265625; 34,484375; 34,625; 30,5
1355; 2023/10/10; 20:25:23; 31,2265625; 30,5390625; 34,4609375; 34,484375; 34,7421875; 34,4921875; 34,6171875; 30,5
1356; 2023/10/10; 20:25:33; 31,2578125; 30,546875; 34,4453125; 34,4765625; 34,734375; 34,4921875; 34,6171875; 30,5
1357; 2023/10/10; 20:25:43; 31,2265625; 30,5390625; 34,453125; 34,484375; 34,7265625; 34,484375; 34,6171875; 30,5078125
1358; 2023/10/10; 20:25:53; 31,21875; 30,5390625; 34,453125; 34,484375; 34,7421875; 34,4921875; 34,6171875; 30,5
1359; 2023/10/10; 20:26:03; 31,2421875; 30,5390625; 34,4453125; 34,484375; 34,7421875; 34,5; 34,625; 30,5078125
1360; 2023/10/10; 20:26:13; 31,2265625; 30,5390625; 34,46875; 34,4921875; 34,7421875; 34,4921875; 34,625; 30,5078125
1361; 2023/10/10; 20:26:23; 31,2265625; 30,546875; 34,453125; 34,484375; 34,734375; 34,4921875; 34,625; 30,5078125
1362; 2023/10/10; 20:26:33; 31,2265625; 30,546875; 34,453125; 34,4921875; 34,75; 34,5; 34,6328125; 30,5078125
1363; 2023/10/10; 20:26:43; 31,234375; 30,546875; 34,453125; 34,484375; 34,734375; 34,4921875; 34,625; 30,5078125
1364; 2023/10/10; 20:26:53; 31,265625; 30,546875; 34,4609375; 34,4921875; 34,734375; 34,5; 34,6328125; 30,5078125
1365; 2023/10/10; 20:27:03; 31,2265625; 30,546875; 34,4453125; 34,484375; 34,7421875; 34,4921875; 34,625; 30,515625
1366; 2023/10/10; 20:27:13; 31,2421875; 30,546875; 34,4609375; 34,5; 34,7421875; 34,5; 34,6171875; 30,5078125
1367; 2023/10/10; 20:27:23; 31,2265625; 30,546875; 34,4765625; 34,4921875; 34,7421875; 34,5; 34,625; 30,5078125
1368; 2023/10/10; 20:27:33; 31,234375; 30,5625; 34,46875; 34,4921875; 34,75; 34,5; 34,6328125; 30,5078125
1369; 2023/10/10; 20:27:43; 31,2265625; 30,5546875; 34,4765625; 34,484375; 34,75; 34,5; 34,625; 30,5078125
1370; 2023/10/10; 20:27:53; 31,234375; 30,546875; 34,46875; 34,4921875; 34,7421875; 34,5; 34,6328125; 30,515625
1371; 2023/10/10; 20:28:03; 31,21875; 30,546875; 34,46875; 34,4921875; 34,7578125; 34,5078125; 34,6328125; 30,5078125
1372; 2023/10/10; 20:28:13; 31,234375; 30,546875; 34,46875; 34,484375; 34,75; 34,5; 34,625; 30,515625
1373; 2023/10/10; 20:28:23; 31,2421875; 30,546875; 34,4609375; 34,5; 34,7421875; 34,5; 34,6328125; 30,5078125
1374; 2023/10/10; 20:28:33; 31,265625; 30,5546875; 34,4609375; 34,5; 34,7578125; 34,5078125; 34,6328125; 30,5234375
1375; 2023/10/10; 20:28:43; 31,25; 30,546875; 34,4609375; 34,4921875; 34,75; 34,4921875; 34,6328125; 30,5078125
1376; 2023/10/10; 20:28:53; 31,2578125; 30,546875; 34,4609375; 34,5; 34,75; 34,5; 34,625; 30,515625
1377; 2023/10/10; 20:29:03; 31,2265625; 30,5546875; 34,46875; 34,4921875; 34,75; 34,5078125; 34,640625; 30,515625
1378; 2023/10/10; 20:29:13; 31,265625; 30,546875; 34,46875; 34,4921875; 34,75; 34,5078125; 34,6328125; 30,5078125
1379; 2023/10/10; 20:29:23; 31,265625; 30,5546875; 34,46875; 34,4921875; 34,7578125; 34,5078125; 34,6328125; 30,5078125
1380; 2023/10/10; 20:29:33; 31,25; 30,5625; 34,4765625; 34,4921875; 34,75; 34,515625; 34,6328125; 30,515625
1381; 2023/10/10; 20:29:43; 31,234375; 30,5546875; 34,4765625; 34,5; 34,7578125; 34,515625; 34,6484375; 30,515625
1382; 2023/10/10; 20:29:53; 31,265625; 30,5546875; 34,4765625; 34,5; 34,75; 34,5078125; 34,640625; 30,515625
1383; 2023/10/10; 20:30:03; 31,2734375; 30,5625; 34,46875; 34,5; 34,7578125; 34,5078125; 34,640625; 30,5078125
1384; 2023/10/10; 20:30:13; 31,2109375; 30,5625; 34,46875; 34,5; 34,7578125; 34,515625; 34,640625; 30,5078125
1385; 2023/10/10; 20:30:23; 31,2421875; 30,5546875; 34,46875; 34,5; 34,75; 34,515625; 34,6484375; 30,515625
1386; 2023/10/10; 20:30:33; 31,234375; 30,5625; 34,4765625; 34,5078125; 34,7578125; 34,5078125; 34,640625; 30,515625
1387; 2023/10/10; 20:30:43; 31,2734375; 30,5546875; 34,4765625; 34,5; 34,75; 34,5234375; 34,6484375; 30,5234375
1388; 2023/10/10; 20:30:53; 31,2578125; 30,5546875; 34,4765625; 34,5; 34,75; 34,515625; 34,640625; 30,5234375
1389; 2023/10/10; 20:31:03; 31,25; 30,5625; 34,46875; 34,5078125; 34,765625; 34,515625; 34,640625; 30,5234375
1390; 2023/10/10; 20:31:13; 31,2578125; 30,5625; 34,4765625; 34,5; 34,7578125; 34,515625; 34,640625; 30,5234375
1391; 2023/10/10; 20:31:23; 31,2421875; 30,5546875; 34,484375; 34,5; 34,765625; 34,5078125; 34,640625; 30,515625
1392; 2023/10/10; 20:31:33; 31,2421875; 30,5703125; 34,46875; 34,5; 34,7578125; 34,515625; 34,6484375; 30,53125
1393; 2023/10/10; 20:31:43; 31,265625; 30,5625; 34,4765625; 34,5078125; 34,7578125; 34,5078125; 34,640625; 30,515625
1394; 2023/10/10; 20:31:53; 31,28125; 30,5703125; 34,46875; 34,5; 34,7578125; 34,515625; 34,640625; 30,5234375
1395; 2023/10/10; 20:32:03; 31,2578125; 30,5625; 34,4765625; 34,5078125; 34,7578125; 34,515625; 34,640625; 30,5234375
1396; 2023/10/10; 20:32:13; 31,25; 30,5546875; 34,4765625; 34,5078125; 34,765625; 34,515625; 34,640625; 30,5234375
1397; 2023/10/10; 20:32:23; 31,2421875; 30,5703125; 34,484375; 34,5; 34,7578125; 34,5078125; 34,6484375; 30,5234375
1398; 2023/10/10; 20:32:33; 31,25; 30,5703125; 34,4765625; 34,5078125; 34,7578125; 34,515625; 34,640625; 30,5234375
1399; 2023/10/10; 20:32:43; 31,2578125; 30,5625; 34,4765625; 34,5; 34,765625; 34,5234375; 34,640625; 30,5234375
1400; 2023/10/10; 20:32:53; 31,2734375; 30,5703125; 34,4765625; 34,5078125; 34,765625; 34,515625; 34,65625; 30,53125
1401; 2023/10/10; 20:33:03; 31,2578125; 30,5703125; 34,484375; 34,5078125; 34,765625; 34,515625; 34,6484375; 30,5234375
1402; 2023/10/10; 20:33:13; 31,2578125; 30,5703125; 34,4765625; 34,515625; 34,765625; 34,5078125; 34,6484375; 30,5234375
1403; 2023/10/10; 20:33:23; 31,28125; 30,5703125; 34,4765625; 34,5078125; 34,7578125; 34,5234375; 34,6484375; 30,5234375
1404; 2023/10/10; 20:33:33; 31,2578125; 30,5703125; 34,484375; 34,515625; 34,765625; 34,5234375; 34,6484375; 30,53125
1405; 2023/10/10; 20:33:43; 31,2578125; 30,5703125; 34,484375; 34,515625; 34,765625; 34,5234375; 34,640625; 30,5234375
1406; 2023/10/10; 20:33:53; 31,2578125; 30,5703125; 34,484375; 34,515625; 34,7578125; 34,5234375; 34,6484375; 30,53125
1407; 2023/10/10; 20:34:03; 31,265625; 30,5703125; 34,484375; 34,515625; 34,7578125; 34,515625; 34,6484375; 30,5234375
1408; 2023/10/10; 20:34:13; 31,2578125; 30,5625; 34,484375; 34,515625; 34,765625; 34,5234375; 34,6484375; 30,53125
1409; 2023/10/10; 20:34:23; 31,2734375; 30,5703125; 34,4921875; 34,515625; 34,765625; 34,5234375; 34,6484375; 30,53125
1410; 2023/10/10; 20:34:33; 31,2578125; 30,5703125; 34,484375; 34,5078125; 34,7734375; 34,5234375; 34,6484375; 30,53125
1411; 2023/10/10; 20:34:43; 31,25; 30,5703125; 34,484375; 34,515625; 34,7734375; 34,5234375; 34,6640625; 30,53125
1412; 2023/10/10; 20:34:53; 31,265625; 30,5703125; 34,484375; 34,515625; 34,7734375; 34,53125; 34,65625; 30,5390625
1413; 2023/10/10; 20:35:03; 31,28125; 30,5703125; 34,4921875; 34,515625; 34,7734375; 34,5234375; 34,65625; 30,5390625
1414; 2023/10/10; 20:35:13; 31,2578125; 30,5625; 34,484375; 34,515625; 34,7734375; 34,515625; 34,65625; 30,53125
1415; 2023/10/10; 20:35:23; 31,2578125; 30,5703125; 34,4921875; 34,515625; 34,7734375; 34,5234375; 34,65625; 30,5390625
1416; 2023/10/10; 20:35:33; 31,28125; 30,5703125; 34,484375; 34,5; 34,7734375; 34,53125; 34,6484375; 30,53125
1417; 2023/10/10; 20:35:43; 31,2578125; 30,5859375; 34,4921875; 34,5234375; 34,7734375; 34,5234375; 34,65625; 30,53125
1418; 2023/10/10; 20:35:53; 31,2578125; 30,5625; 34,4921875; 34,53125; 34,7734375; 34,5234375; 34,6640625; 30,5390625
1419; 2023/10/10; 20:36:03; 31,2734375; 30,578125; 34,4921875; 34,5234375; 34,765625; 34,5234375; 34,6640625; 30,5234375
1420; 2023/10/10; 20:36:13; 31,296875; 30,578125; 34,484375; 34,515625; 34,78125; 34,53125; 34,65625; 30,5390625
1421; 2023/10/10; 20:36:23; 31,265625; 30,5703125; 34,484375; 34,515625; 34,765625; 34,515625; 34,65625; 30,53125
1422; 2023/10/10; 20:36:33; 31,28125; 30,578125; 34,484375; 34,515625; 34,765625; 34,53125; 34,65625; 30,53125
1423; 2023/10/10; 20:36:43; 31,2890625; 30,578125; 34,484375; 34,5234375; 34,7734375; 34,53125; 34,6484375; 30,5390625
1424; 2023/10/10; 20:36:53; 31,28125; 30,5859375; 34,5; 34,5234375; 34,765625; 34,5390625; 34,65625; 30,546875
1425; 2023/10/10; 20:37:03; 31,25; 30,5703125; 34,484375; 34,515625; 34,7734375; 34,53125; 34,65625; 30,53125
1426; 2023/10/10; 20:37:13; 31,296875; 30,578125; 34,484375; 34,5234375; 34,7734375; 34,5234375; 34,6640625; 30,5390625
1427; 2023/10/10; 20:37:23; 31,2578125; 30,5703125; 34,4921875; 34,53125; 34,7734375; 34,53125; 34,6640625; 30,546875
1428; 2023/10/10; 20:37:33; 31,3046875; 30,578125; 34,4921875; 34,5234375; 34,7734375; 34,5390625; 34,6640625; 30,5390625
1429; 2023/10/10; 20:37:43; 31,296875; 30,5703125; 34,4921875; 34,515625; 34,7734375; 34,5234375; 34,65625; 30,546875
1430; 2023/10/10; 20:37:53; 31,2578125; 30,5859375; 34,484375; 34,5234375; 34,7734375; 34,53125; 34,6640625; 30,546875
1431; 2023/10/10; 20:38:03; 31,265625; 30,5859375; 34,5; 34,53125; 34,78125; 34,53125; 34,6640625; 30,5390625
1432; 2023/10/10; 20:38:13; 31,28125; 30,578125; 34,4921875; 34,515625; 34,78125; 34,53125; 34,65625; 30,53125
1433; 2023/10/10; 20:38:23; 31,3046875; 30,5859375; 34,5; 34,5234375; 34,78125; 34,53125; 34,65625; 30,5390625
1434; 2023/10/10; 20:38:33; 31,2578125; 30,5859375; 34,4921875; 34,5234375; 34,7734375; 34,53125; 34,6640625; 30,5390625
1435; 2023/10/10; 20:38:43; 31,2734375; 30,5859375; 34,484375; 34,5234375; 34,78125; 34,5390625; 34,6640625; 30,53125
1436; 2023/10/10; 20:38:53; 31,2734375; 30,578125; 34,5; 34,5234375; 34,7734375; 34,53125; 34,6484375; 30,5390625
1437; 2023/10/10; 20:39:03; 31,25; 30,5859375; 34,4921875; 34,5234375; 34,78125; 34,5390625; 34,6640625; 30,546875
1438; 2023/10/10; 20:39:13; 31,2734375; 30,59375; 34,5; 34,53125; 34,78125; 34,53125; 34,6640625; 30,546875
1439; 2023/10/10; 20:39:23; 31,265625; 30,578125; 34,5; 34,53125; 34,78125; 34,53125; 34,671875; 30,546875
1440; 2023/10/10; 20:39:33; 31,265625; 30,578125; 34,5; 34,5234375; 34,78125; 34,53125; 34,671875; 30,546875
1441; 2023/10/10; 20:39:43; 31,265625; 30,578125; 34,5; 34,5234375; 34,78125; 34,53125; 34,6640625; 30,5546875
1442; 2023/10/10; 20:39:53; 31,28125; 30,59375; 34,4921875; 34,53125; 34,78125; 34,5390625; 34,671875; 30,5390625
1443; 2023/10/10; 20:40:03; 31,2734375; 30,5859375; 34,5; 34,53125; 34,78125; 34,53125; 34,671875; 30,5546875
1444; 2023/10/10; 20:40:13; 31,2734375; 30,5859375; 34,4921875; 34,53125; 34,78125; 34,5390625; 34,6640625; 30,5390625
1445; 2023/10/10; 20:40:23; 31,296875; 30,578125; 34,5; 34,53125; 34,765625; 34,53125; 34,671875; 30,5546875
1446; 2023/10/10; 20:40:33; 31,25; 30,59375; 34,4921875; 34,53125; 34,78125; 34,53125; 34,671875; 30,5390625
1447; 2023/10/10; 20:40:43; 31,265625; 30,5859375; 34,5; 34,53125; 34,7734375; 34,5390625; 34,6796875; 30,546875
1448; 2023/10/10; 20:40:53; 31,3046875; 30,5859375; 34,5078125; 34,5234375; 34,78125; 34,53125; 34,671875; 30,5390625
1449; 2023/10/10; 20:41:03; 31,2578125; 30,5859375; 34,5; 34,53125; 34,78125; 34,53125; 34,6640625; 30,5546875
1450; 2023/10/10; 20:41:13; 31,296875; 30,59375; 34,5078125; 34,53125; 34,7890625; 34,5390625; 34,671875; 30,5546875
1451; 2023/10/10; 20:41:23; 31,28125; 30,59375; 34,5; 34,53125; 34,78125; 34,546875; 34,6640625; 30,546875
1452; 2023/10/10; 20:41:33; 31,265625; 30,59375; 34,5; 34,5234375; 34,78125; 34,53125; 34,671875; 30,546875
1453; 2023/10/10; 20:41:43; 31,28125; 30,5859375; 34,5078125; 34,5234375; 34,7734375; 34,53125; 34,671875; 30,546875
1454; 2023/10/10; 20:41:53; 31,2890625; 30,5859375; 34,5; 34,53125; 34,7890625; 34,5390625; 34,671875; 30,5546875
1455; 2023/10/10; 20:42:03; 31,296875; 30,5859375; 34,5078125; 34,53125; 34,7734375; 34,5390625; 34,671875; 30,5546875
1456; 2023/10/10; 20:42:13; 31,265625; 30,578125; 34,5078125; 34,5390625; 34,7890625; 34,53125; 34,671875; 30,5546875
1457; 2023/10/10; 20:42:23; 31,28125; 30,59375; 34,5078125; 34,5390625; 34,7890625; 34,5390625; 34,6796875; 30,5546875
1458; 2023/10/10; 20:42:33; 31,296875; 30,59375; 34,5; 34,53125; 34,7890625; 34,546875; 34,6796875; 30,5546875
1459; 2023/10/10; 20:42:43; 31,2890625; 30,59375; 34,5078125; 34,53125; 34,7734375; 34,5390625; 34,6796875; 30,5625
1460; 2023/10/10; 20:42:53; 31,2734375; 30,6015625; 34,5078125; 34,53125; 34,78125; 34,5390625; 34,6796875; 30,5546875
1461; 2023/10/10; 20:43:03; 31,3046875; 30,6015625; 34,5078125; 34,53125; 34,7890625; 34,5390625; 34,671875; 30,546875
1462; 2023/10/10; 20:43:13; 31,2734375; 30,59375; 34,5078125; 34,5234375; 34,7734375; 34,546875; 34,671875; 30,5625
1463; 2023/10/10; 20:43:23; 31,28125; 30,59375; 34,515625; 34,5390625; 34,7734375; 34,5390625; 34,671875; 30,5625
1464; 2023/10/10; 20:43:33; 31,28125; 30,59375; 34,515625; 34,53125; 34,765625; 34,53125; 34,671875; 30,5546875
1465; 2023/10/10; 20:43:43; 31,3046875; 30,59375; 34,5; 34,53125; 34,7890625; 34,546875; 34,671875; 30,5546875
1466; 2023/10/10; 20:43:53; 31,3125; 30,59375; 34,5078125; 34,546875; 34,765625; 34,5390625; 34,6796875; 30,5625
1467; 2023/10/10; 20:44:03; 31,28125; 30,59375; 34,5078125; 34,53125; 34,7890625; 34,5390625; 34,6796875; 30,5546875
1468; 2023/10/10; 20:44:13; 31,3125; 30,59375; 34,5078125; 34,5390625; 34,7734375; 34,546875; 34,6796875; 30,5546875
1469; 2023/10/10; 20:44:23; 31,2734375; 30,59375; 34,5078125; 34,5390625; 34,7734375; 34,546875; 34,6796875; 30,5625
1470; 2023/10/10; 20:44:33; 31,2890625; 30,6015625; 34,5078125; 34,5390625; 34,78125; 34,5390625; 34,6796875; 30,5625
1471; 2023/10/10; 20:44:43; 31,3125; 30,6015625; 34,5078125; 34,53125; 34,7734375; 34,546875; 34,6796875; 30,5546875
1472; 2023/10/10; 20:44:53; 31,2890625; 30,59375; 34,5078125; 34,53125; 34,7890625; 34,546875; 34,671875; 30,5625
1473; 2023/10/10; 20:45:03; 31,296875; 30,59375; 34,5078125; 34,546875; 34,78125; 34,546875; 34,6796875; 30,5625
1474; 2023/10/10; 20:45:13; 31,3125; 30,59375; 34,5078125; 34,53125; 34,78125; 34,5546875; 34,6796875; 30,5546875
1475; 2023/10/10; 20:45:23; 31,3203125; 30,59375; 34,515625; 34,5390625; 34,78125; 34,5546875; 34,6796875; 30,5546875
1476; 2023/10/10; 20:45:33; 31,2890625; 30,6015625; 34,5078125; 34,5390625; 34,78125; 34,5546875; 34,6875; 30,5625
1477; 2023/10/10; 20:45:43; 31,3046875; 30,6015625; 34,5078125; 34,546875; 34,78125; 34,546875; 34,6796875; 30,5625
1478; 2023/10/10; 20:45:53; 31,296875; 30,6015625; 34,515625; 34,5390625; 34,7890625; 34,546875; 34,6796875; 30,5703125
1479; 2023/10/10; 20:46:03; 31,3203125; 30,609375; 34,515625; 34,5390625; 34,7890625; 34,5546875; 34,6796875; 30,5625
1480; 2023/10/10; 20:46:13; 31,2734375; 30,609375; 34,515625; 34,546875; 34,78125; 34,5625; 34,671875; 30,5546875
1481; 2023/10/10; 20:46:23; 31,296875; 30,6015625; 34,5078125; 34,5390625; 34,7890625; 34,5625; 34,6796875; 30,5546875
1482; 2023/10/10; 20:46:33; 31,296875; 30,59375; 34,5234375; 34,5390625; 34,78125; 34,5546875; 34,6875; 30,5546875
1483; 2023/10/10; 20:46:43; 31,2890625; 30,609375; 34,5078125; 34,5390625; 34,8125; 34,5546875; 34,6953125; 30,5625
1484; 2023/10/10; 20:46:53; 31,28125; 30,59375; 34,515625; 34,5390625; 34,7890625; 34,546875; 34,6796875; 30,5625
1485; 2023/10/10; 20:47:03; 31,2890625; 30,609375; 34,5078125; 34,5390625; 34,78125; 34,5546875; 34,6796875; 30,5703125
1486; 2023/10/10; 20:47:13; 31,296875; 30,609375; 34,515625; 34,546875; 34,7734375; 34,5625; 34,6796875; 30,5625
1487; 2023/10/10; 20:47:23; 31,2890625; 30,6015625; 34,5078125; 34,5546875; 34,7890625; 34,5546875; 34,6875; 30,5625
1488; 2023/10/10; 20:47:33; 31,2890625; 30,609375; 34,515625; 34,546875; 34,796875; 34,5546875; 34,6796875; 30,5703125
1489; 2023/10/10; 20:47:43; 31,2890625; 30,6015625; 34,5234375; 34,546875; 34,796875; 34,546875; 34,6875; 30,5703125
1490; 2023/10/10; 20:47:53; 31,28125; 30,6015625; 34,515625; 34,546875; 34,7890625; 34,5546875; 34,6953125; 30,5625
1491; 2023/10/10; 20:48:03; 31,28125; 30,609375; 34,5078125; 34,546875; 34,796875; 34,5546875; 34,6875; 30,5703125
1492; 2023/10/10; 20:48:13; 31,2890625; 30,609375; 34,515625; 34,546875; 34,7734375; 34,5546875; 34,6875; 30,5703125
1493; 2023/10/10; 20:48:23; 31,3203125; 30,609375; 34,515625; 34,5390625; 34,7734375; 34,5625; 34,6796875; 30,5625
1494; 2023/10/10; 20:48:33; 31,28125; 30,609375; 34,5234375; 34,5390625; 34,7890625; 34,5625; 34,6875; 30,5625
1495; 2023/10/10; 20:48:43; 31,3203125; 30,609375; 34,515625; 34,546875; 34,7734375; 34,5625; 34,6875; 30,5703125
1496; 2023/10/10; 20:48:53; 31,296875; 30,609375; 34,515625; 34,546875; 34,7890625; 34,5625; 34,6875; 30,5625
1497; 2023/10/10; 20:49:03; 31,3125; 30,609375; 34,5078125; 34,546875; 34,8046875; 34,5546875; 34,6796875; 30,5703125
1498; 2023/10/10; 20:49:13; 31,3046875; 30,609375; 34,5234375; 34,546875; 34,7890625; 34,5625; 34,6875; 30,578125
1499; 2023/10/10; 20:49:23; 31,3203125; 30,609375; 34,515625; 34,5390625; 34,7890625; 34,5625; 34,6796875; 30,5703125
1500; 2023/10/10; 20:49:33; 31,3046875; 30,6171875; 34,5234375; 34,546875; 34,7890625; 34,5546875; 34,6796875; 30,5546875
1501; 2023/10/10; 20:49:43; 31,3125; 30,609375; 34,5234375; 34,546875; 34,796875; 34,5546875; 34,6875; 30,5703125
1502; 2023/10/10; 20:49:53; 31,3125; 30,625; 34,515625; 34,5546875; 34,7890625; 34,5625; 34,6953125; 30,5703125
1503; 2023/10/10; 20:50:03; 31,2890625; 30,609375; 34,5234375; 34,5546875; 34,7890625; 34,5625; 34,6953125; 30,5625
1504; 2023/10/10; 20:50:13; 31,3125; 30,609375; 34,5234375; 34,546875; 34,796875; 34,5703125; 34,6953125; 30,578125
1505; 2023/10/10; 20:50:23; 31,3125; 30,609375; 34,515625; 34,5546875; 34,796875; 34,5625; 34,6953125; 30,5625
1506; 2023/10/10; 20:50:33; 31,2890625; 30,609375; 34,5234375; 34,546875; 34,796875; 34,5625; 34,6796875; 30,5625
1507; 2023/10/10; 20:50:43; 31,3046875; 30,609375; 34,53125; 34,5546875; 34,796875; 34,5546875; 34,6953125; 30,5703125
1508; 2023/10/10; 20:50:53; 31,3125; 30,6171875; 34,5234375; 34,5546875; 34,8046875; 34,5625; 34,6953125; 30,5703125
1509; 2023/10/10; 20:51:03; 31,296875; 30,609375; 34,5234375; 34,546875; 34,796875; 34,5546875; 34,6953125; 30,578125
1510; 2023/10/10; 20:51:13; 31,296875; 30,6171875; 34,5234375; 34,546875; 34,796875; 34,5703125; 34,6875; 30,5703125
1511; 2023/10/10; 20:51:23; 31,3046875; 30,6171875; 34,5234375; 34,546875; 34,796875; 34,5703125; 34,703125; 30,5625
1512; 2023/10/10; 20:51:33; 31,2890625; 30,6171875; 34,5234375; 34,546875; 34,796875; 34,5546875; 34,6875; 30,5703125
1513; 2023/10/10; 20:51:43; 31,28125; 30,6171875; 34,5234375; 34,5546875; 34,78125; 34,5703125; 34,6875; 30,5703125
1514; 2023/10/10; 20:51:53; 31,3046875; 30,609375; 34,5234375; 34,546875; 34,796875; 34,5703125; 34,6953125; 30,578125
1515; 2023/10/10; 20:52:03; 31,3125; 30,6171875; 34,53125; 34,5546875; 34,78125; 34,5625; 34,6953125; 30,5703125
1516; 2023/10/10; 20:52:13; 31,3125; 30,6171875; 34,5234375; 34,5625; 34,796875; 34,5703125; 34,6953125; 30,5625
1517; 2023/10/10; 20:52:23; 31,3203125; 30,6171875; 34,515625; 34,5546875; 34,796875; 34,5703125; 34,6875; 30,5703125
1518; 2023/10/10; 20:52:33; 31,328125; 30,6171875; 34,5234375; 34,5625; 34,78125; 34,5703125; 34,6953125; 30,578125
1519; 2023/10/10; 20:52:43; 31,296875; 30,609375; 34,515625; 34,5546875; 34,796875; 34,5625; 34,6875; 30,5703125
1520; 2023/10/10; 20:52:53; 31,3203125; 30,6171875; 34,5234375; 34,546875; 34,78125; 34,5546875; 34,6953125; 30,5703125
1521; 2023/10/10; 20:53:03; 31,3125; 30,6171875; 34,515625; 34,5546875; 34,7890625; 34,5625; 34,6875; 30,5703125
1522; 2023/10/10; 20:53:13; 31,328125; 30,6171875; 34,515625; 34,5625; 34,796875; 34,5625; 34,6953125; 30,578125
1523; 2023/10/10; 20:53:23; 31,328125; 30,609375; 34,5234375; 34,5546875; 34,796875; 34,5703125; 34,6953125; 30,578125
1524; 2023/10/10; 20:53:33; 31,2890625; 30,609375; 34,5234375; 34,5625; 34,78125; 34,5703125; 34,6953125; 30,578125
1525; 2023/10/10; 20:53:43; 31,28125; 30,609375; 34,53125; 34,546875; 34,7890625; 34,5625; 34,6875; 30,5703125
1526; 2023/10/10; 20:53:53; 31,3125; 30,6171875; 34,53125; 34,546875; 34,78125; 34,5625; 34,703125; 30,5625
1527; 2023/10/10; 20:54:03; 31,3359375; 30,6171875; 34,515625; 34,5546875; 34,8046875; 34,5625; 34,6953125; 30,5703125
1528; 2023/10/10; 20:54:13; 31,2890625; 30,625; 34,5234375; 34,5546875; 34,7890625; 34,5625; 34,703125; 30,578125
1529; 2023/10/10; 20:54:23; 31,3203125; 30,609375; 34,53125; 34,5625; 34,8125; 34,5703125; 34,6875; 30,578125
1530; 2023/10/10; 20:54:33; 31,28125; 30,6171875; 34,5234375; 34,5625; 34,796875; 34,5625; 34,703125; 30,578125
1531; 2023/10/10; 20:54:43; 31,3203125; 30,6171875; 34,5234375; 34,5546875; 34,78125; 34,5703125; 34,6953125; 30,578125
1532; 2023/10/10; 20:54:53; 31,3046875; 30,6171875; 34,5234375; 34,5625; 34,8125; 34,5703125; 34,6875; 30,578125
1533; 2023/10/10; 20:55:03; 31,3125; 30,6171875; 34,5234375; 34,5625; 34,796875; 34,5703125; 34,6875; 30,578125
1534; 2023/10/10; 20:55:13; 31,3203125; 30,625; 34,5234375; 34,5546875; 34,7890625; 34,5625; 34,6953125; 30,5859375
1535; 2023/10/10; 20:55:23; 31,296875; 30,6171875; 34,53125; 34,5625; 34,8046875; 34,5625; 34,6953125; 30,578125
1536; 2023/10/10; 20:55:33; 31,296875; 30,6171875; 34,5234375; 34,5703125; 34,7890625; 34,5703125; 34,6953125; 30,578125
1537; 2023/10/10; 20:55:43; 31,3203125; 30,609375; 34,5234375; 34,5625; 34,7890625; 34,5703125; 34,6953125; 30,578125
1538; 2023/10/10; 20:55:53; 31,296875; 30,609375; 34,5234375; 34,546875; 34,8125; 34,5703125; 34,703125; 30,578125
1539; 2023/10/10; 20:56:03; 31,296875; 30,625; 34,53125; 34,5625; 34,796875; 34,5546875; 34,703125; 30,5703125
1540; 2023/10/10; 20:56:13; 31,3203125; 30,625; 34,5234375; 34,5546875; 34,8125; 34,5703125; 34,6953125; 30,578125
1541; 2023/10/10; 20:56:23; 31,3203125; 30,6171875; 34,5234375; 34,5546875; 34,7890625; 34,5625; 34,6875; 30,578125
1542; 2023/10/10; 20:56:33; 31,328125; 30,625; 34,53125; 34,5546875; 34,796875; 34,5625; 34,703125; 30,578125
1543; 2023/10/10; 20:56:43; 31,3203125; 30,625; 34,5234375; 34,5546875; 34,8046875; 34,5703125; 34,6953125; 30,578125
1544; 2023/10/10; 20:56:53; 31,3046875; 30,6171875; 34,53125; 34,5546875; 34,7890625; 34,5703125; 34,6953125; 30,578125
1545; 2023/10/10; 20:57:03; 31,3203125; 30,6171875; 34,53125; 34,5546875; 34,796875; 34,546875; 34,703125; 30,578125
1546; 2023/10/10; 20:57:13; 31,328125; 30,6171875; 34,5234375; 34,5625; 34,796875; 34,578125; 34,6953125; 30,578125
1547; 2023/10/10; 20:57:23; 31,3203125; 30,6171875; 34,5234375; 34,5546875; 34,796875; 34,5625; 34,6953125; 30,5859375
1548; 2023/10/10; 20:57:33; 31,296875; 30,6171875; 34,53125; 34,5546875; 34,796875; 34,5703125; 34,6953125; 30,578125
1549; 2023/10/10; 20:57:43; 31,3125; 30,6171875; 34,5234375; 34,5625; 34,796875; 34,5703125; 34,703125; 30,578125
1550; 2023/10/10; 20:57:53; 31,3203125; 30,625; 34,53125; 34,5625; 34,796875; 34,5625; 34,6875; 30,578125
1551; 2023/10/10; 20:58:03; 31,3046875; 30,6171875; 34,53125; 34,5625; 34,7890625; 34,578125; 34,6953125; 30,5859375
1552; 2023/10/10; 20:58:13; 31,3046875; 30,6171875; 34,53125; 34,5625; 34,8046875; 34,5703125; 34,6953125; 30,5859375
