Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
1271; 2023/10/10; 20:11:22; 1048575; 62; 0; 0; 2464; 43; 22; 6
1272; 2023/10/10; 20:11:32; 0; 62; 0; 0; 2668; 49; 22; 7
1273; 2023/10/10; 20:11:42; 0; 62; 0; 0; 2674; 48; 22; 7
1274; 2023/10/10; 20:11:52; 0; 62; 0; 0; 2670; 45; 22; 7
1275; 2023/10/10; 20:12:02; 1048575; 62; 0; 0; 2689; 49; 22; 7
1276; 2023/10/10; 20:12:12; 1048575; 62; 0; 0; 2707; 47; 22; 7
1277; 2023/10/10; 20:12:22; 1048575; 62; 0; 0; 2702; 45; 22; 7
1278; 2023/10/10; 20:12:32; 1048575; 62; 0; 0; 2482; 43; 22; 6
1279; 2023/10/10; 20:12:42; 1048575; 62; 0; 0; 2674; 46; 22; 7
1280; 2023/10/10; 20:12:52; 1048575; 62; 0; 0; 2653; 45; 22; 7
1281; 2023/10/10; 20:13:02; 1048574; 62; 0; 0; 2677; 48; 22; 7
1282; 2023/10/10; 20:13:12; 0; 62; 0; 0; 2656; 45; 22; 7
1283; 2023/10/10; 20:13:22; 1048575; 62; 0; 0; 2514; 44; 22; 7
1284; 2023/10/10; 20:13:32; 1048575; 62; 0; 0; 2534; 48; 22; 7
1285; 2023/10/10; 20:13:42; 1048575; 62; 0; 0; 2511; 41; 22; 6
1286; 2023/10/10; 20:13:52; 1048575; 62; 0; 0; 2523; 44; 22; 7
1287; 2023/10/10; 20:14:03; 0; 52; 0; 0; 2489; 48; 22; 7
1288; 2023/10/10; 20:14:13; 0; 52; 0; 0; 2487; 45; 22; 7
1289; 2023/10/10; 20:14:23; 0; 52; 0; 0; 2464; 48; 22; 7
1290; 2023/10/10; 20:14:32; 1048575; 62; 0; 0; 2594; 47; 22; 7
1291; 2023/10/10; 20:14:43; 0; 63; 0; 0; 2671; 48; 22; 7
1292; 2023/10/10; 20:14:52; 0; 62; 0; 0; 2452; 41; 22; 6
1293; 2023/10/10; 20:15:03; 1048575; 62; 0; 0; 2704; 47; 22; 7
1294; 2023/10/10; 20:15:12; 1048575; 62; 0; 0; 2684; 48; 22; 7
1295; 2023/10/10; 20:15:23; 0; 62; 0; 0; 2690; 45; 22; 7
1296; 2023/10/10; 20:15:33; 1048575; 62; 0; 0; 2681; 47; 22; 7
1297; 2023/10/10; 20:15:43; 0; 62; 0; 0; 2555; 49; 22; 7
1298; 2023/10/10; 20:15:53; 1048575; 62; 0; 0; 2523; 46; 22; 7
1299; 2023/10/10; 20:16:02; 1048575; 62; 0; 0; 2360; 41; 22; 6
1300; 2023/10/10; 20:16:13; 1048575; 62; 0; 0; 2532; 49; 22; 7
1301; 2023/10/10; 20:16:23; 1048575; 62; 0; 0; 2526; 45; 22; 7
1302; 2023/10/10; 20:16:33; 1048575; 62; 0; 0; 2508; 45; 22; 7
1303; 2023/10/10; 20:16:43; 0; 62; 0; 0; 2532; 47; 22; 7
1304; 2023/10/10; 20:16:53; 0; 62; 0; 0; 2511; 44; 22; 7
1305; 2023/10/10; 20:17:03; 1048575; 62; 0; 0; 2512; 48; 22; 7
1306; 2023/10/10; 20:17:13; 0; 62; 0; 0; 2484; 44; 22; 6
1307; 2023/10/10; 20:17:23; 1; 62; 0; 0; 2562; 45; 22; 7
1308; 2023/10/10; 20:17:33; 0; 62; 0; 0; 2595; 47; 22; 7
1309; 2023/10/10; 20:17:43; 0; 62; 0; 0; 2665; 48; 22; 7
1310; 2023/10/10; 20:17:53; 1048575; 62; 0; 0; 2698; 45; 22; 7
1311; 2023/10/10; 20:18:03; 0; 62; 0; 0; 2702; 44; 22; 7
1312; 2023/10/10; 20:18:13; 0; 62; 0; 0; 2699; 48; 22; 7
1313; 2023/10/10; 20:18:23; 0; 62; 0; 0; 2502; 42; 22; 6
1314; 2023/10/10; 20:18:33; 1048575; 62; 0; 0; 2698; 47; 22; 7
1315; 2023/10/10; 20:18:43; 1048575; 52; 0; 0; 2589; 48; 22; 7
1316; 2023/10/10; 20:18:53; 0; 52; 0; 0; 2487; 46; 22; 7
1317; 2023/10/10; 20:19:03; 1048575; 52; 0; 0; 2491; 45; 22; 7
1318; 2023/10/10; 20:19:13; 0; 51; 0; 0; 2505; 48; 22; 7
1319; 2023/10/10; 20:19:23; 1048575; 63; 0; 0; 2535; 46; 22; 7
1320; 2023/10/10; 20:19:33; 0; 62; 0; 0; 2381; 41; 22; 6
1321; 2023/10/10; 20:19:43; 1048574; 62; 0; 0; 2564; 47; 22; 7
1322; 2023/10/10; 20:19:53; 1048575; 62; 0; 0; 2603; 47; 22; 7
1323; 2023/10/10; 20:20:03; 1048574; 62; 0; 0; 2596; 47; 22; 7
1324; 2023/10/10; 20:20:13; 1048575; 62; 0; 0; 2697; 49; 22; 7
1325; 2023/10/10; 20:20:23; 0; 62; 0; 0; 2678; 47; 22; 7
1326; 2023/10/10; 20:20:33; 0; 62; 0; 0; 2712; 45; 22; 7
1327; 2023/10/10; 20:20:43; 1048575; 62; 0; 0; 2372; 43; 22; 6
1328; 2023/10/10; 20:20:53; 0; 62; 0; 0; 2677; 47; 22; 7
1329; 2023/10/10; 20:21:03; 1048575; 62; 0; 0; 2686; 45; 22; 7
1330; 2023/10/10; 20:21:13; 0; 62; 0; 0; 2687; 48; 22; 7
1331; 2023/10/10; 20:21:23; 0; 62; 0; 0; 2646; 47; 22; 7
1332; 2023/10/10; 20:21:33; 0; 62; 0; 0; 2674; 44; 22; 7
1333; 2023/10/10; 20:21:43; 1048575; 62; 0; 0; 2532; 48; 22; 7
1334; 2023/10/10; 20:21:53; 1048575; 62; 0; 0; 2358; 41; 22; 6
1335; 2023/10/10; 20:22:03; 1048575; 62; 0; 0; 2528; 45; 22; 7
1336; 2023/10/10; 20:22:13; 0; 62; 0; 0; 2537; 47; 22; 7
1337; 2023/10/10; 20:22:23; 1048575; 62; 0; 0; 2554; 47; 22; 7
1338; 2023/10/10; 20:22:33; 1048575; 62; 0; 0; 2590; 44; 22; 7
1339; 2023/10/10; 20:22:43; 1048575; 62; 0; 0; 2624; 47; 22; 7
1340; 2023/10/10; 20:22:53; 0; 62; 0; 0; 2661; 47; 22; 7
1341; 2023/10/10; 20:23:03; 1048575; 62; 0; 0; 2510; 42; 22; 6
1342; 2023/10/10; 20:23:13; 1048575; 63; 0; 0; 2701; 47; 22; 7
1343; 2023/10/10; 20:23:23; 1; 62; 0; 0; 2693; 48; 22; 7
1344; 2023/10/10; 20:23:33; 1048575; 52; 0; 0; 2617; 46; 22; 7
1345; 2023/10/10; 20:23:43; 0; 52; 0; 0; 2610; 47; 22; 7
1346; 2023/10/10; 20:23:53; 1048575; 53; 0; 0; 2524; 48; 22; 7
1347; 2023/10/10; 20:24:03; 0; 63; 0; 0; 2618; 46; 22; 7
1348; 2023/10/10; 20:24:13; 1048575; 63; 0; 0; 2429; 42; 22; 6
1349; 2023/10/10; 20:24:23; 1048575; 63; 0; 0; 2579; 49; 22; 7
1350; 2023/10/10; 20:24:33; 0; 63; 0; 0; 2566; 46; 22; 7
1351; 2023/10/10; 20:24:43; 1048575; 62; 0; 0; 2547; 45; 22; 7
1352; 2023/10/10; 20:24:53; 0; 62; 0; 0; 2543; 49; 22; 7
1353; 2023/10/10; 20:25:03; 1048575; 62; 0; 0; 2594; 47; 22; 7
1354; 2023/10/10; 20:25:13; 1048575; 62; 0; 0; 2570; 45; 22; 7
1355; 2023/10/10; 20:25:23; 0; 62; 0; 0; 2527; 43; 22; 6
1356; 2023/10/10; 20:25:33; 0; 62; 0; 0; 2621; 46; 22; 7
1357; 2023/10/10; 20:25:43; 0; 62; 0; 0; 2706; 45; 22; 7
1358; 2023/10/10; 20:25:53; 0; 62; 0; 0; 2700; 48; 22; 7
1359; 2023/10/10; 20:26:03; 0; 62; 0; 0; 2614; 45; 22; 7
1360; 2023/10/10; 20:26:13; 0; 62; 0; 0; 2687; 44; 22; 7
1361; 2023/10/10; 20:26:23; 0; 62; 0; 0; 2683; 48; 22; 7
1362; 2023/10/10; 20:26:33; 1048575; 62; 0; 0; 2361; 45; 22; 6
1363; 2023/10/10; 20:26:43; 0; 62; 0; 0; 2535; 45; 22; 7
1364; 2023/10/10; 20:26:53; 0; 62; 0; 0; 2562; 45; 22; 7
1365; 2023/10/10; 20:27:03; 0; 62; 0; 0; 2531; 46; 22; 7
1366; 2023/10/10; 20:27:13; 0; 62; 0; 0; 2549; 45; 22; 7
1367; 2023/10/10; 20:27:23; 1048575; 62; 0; 0; 2648; 47; 22; 7
1368; 2023/10/10; 20:27:33; 1048575; 62; 0; 0; 2523; 44; 22; 7
1369; 2023/10/10; 20:27:43; 1048575; 62; 0; 0; 2451; 41; 22; 6
1370; 2023/10/10; 20:27:53; 0; 62; 0; 0; 2551; 48; 22; 7
1371; 2023/10/10; 20:28:03; 1048575; 62; 0; 0; 2637; 47; 22; 7
1372; 2023/10/10; 20:28:13; 1048575; 52; 0; 0; 2554; 46; 22; 7
1373; 2023/10/10; 20:28:23; 1048575; 52; 0; 0; 2614; 48; 22; 7
1374; 2023/10/10; 20:28:33; 1048575; 52; 0; 0; 2641; 49; 22; 7
1375; 2023/10/10; 20:28:43; 1048575; 63; 0; 0; 2743; 46; 22; 7
1376; 2023/10/10; 20:28:53; 0; 62; 0; 0; 2371; 42; 22; 6
1377; 2023/10/10; 20:29:03; 0; 63; 0; 0; 2741; 50; 22; 7
1378; 2023/10/10; 20:29:13; 0; 63; 0; 0; 2521; 45; 22; 7
1379; 2023/10/10; 20:29:23; 1048575; 62; 0; 0; 2537; 45; 22; 7
1380; 2023/10/10; 20:29:33; 0; 62; 0; 0; 2532; 48; 22; 7
1381; 2023/10/10; 20:29:43; 1048575; 62; 0; 0; 2531; 45; 22; 7
1382; 2023/10/10; 20:29:53; 0; 62; 0; 0; 2527; 45; 22; 7
1383; 2023/10/10; 20:30:03; 1048575; 62; 0; 0; 2389; 44; 22; 6
1384; 2023/10/10; 20:30:13; 1048574; 62; 0; 0; 2534; 45; 22; 7
1385; 2023/10/10; 20:30:23; 0; 62; 0; 0; 2551; 47; 22; 7
1386; 2023/10/10; 20:30:33; 0; 62; 0; 0; 2578; 48; 22; 7
1387; 2023/10/10; 20:30:43; 0; 62; 0; 0; 2626; 46; 22; 7
1388; 2023/10/10; 20:30:53; 0; 62; 0; 0; 2677; 44; 22; 7
1389; 2023/10/10; 20:31:03; 1048575; 62; 0; 0; 2709; 49; 22; 7
1390; 2023/10/10; 20:31:13; 1048575; 62; 0; 0; 2363; 43; 22; 6
1391; 2023/10/10; 20:31:23; 1048575; 62; 0; 0; 2667; 45; 22; 7
1392; 2023/10/10; 20:31:33; 1048575; 62; 0; 0; 2532; 48; 22; 7
1393; 2023/10/10; 20:31:43; 1048575; 63; 0; 0; 2536; 46; 22; 7
1394; 2023/10/10; 20:31:53; 1048575; 62; 0; 0; 2513; 44; 22; 7
1395; 2023/10/10; 20:32:03; 0; 62; 0; 0; 2549; 48; 22; 7
1396; 2023/10/10; 20:32:13; 0; 62; 0; 0; 2550; 46; 22; 7
1397; 2023/10/10; 20:32:23; 1048575; 62; 0; 0; 2375; 41; 22; 6
1398; 2023/10/10; 20:32:33; 1048575; 62; 0; 0; 2582; 47; 22; 7
1399; 2023/10/10; 20:32:43; 1048575; 62; 0; 0; 2588; 46; 22; 7
1400; 2023/10/10; 20:32:53; 1048575; 52; 0; 0; 2657; 46; 22; 7
1401; 2023/10/10; 20:33:03; 1048575; 52; 0; 0; 2711; 49; 22; 7
1402; 2023/10/10; 20:33:13; 0; 52; 0; 0; 2709; 49; 22; 7
1403; 2023/10/10; 20:33:23; 0; 63; 0; 0; 2749; 45; 22; 7
1404; 2023/10/10; 20:33:33; 0; 63; 0; 0; 2544; 45; 22; 6
1405; 2023/10/10; 20:33:43; 0; 62; 0; 0; 2696; 47; 22; 7
1406; 2023/10/10; 20:33:53; 0; 62; 0; 0; 2653; 45; 22; 7
1407; 2023/10/10; 20:34:03; 0; 62; 0; 0; 2518; 44; 22; 7
1408; 2023/10/10; 20:34:13; 0; 62; 0; 0; 2526; 48; 22; 7
1409; 2023/10/10; 20:34:23; 1048575; 62; 0; 0; 2534; 46; 22; 7
1410; 2023/10/10; 20:34:33; 1048575; 62; 0; 0; 2513; 44; 22; 7
1411; 2023/10/10; 20:34:43; 1048575; 62; 0; 0; 2399; 43; 22; 6
1412; 2023/10/10; 20:34:53; 1048575; 62; 0; 0; 2529; 46; 22; 7
1413; 2023/10/10; 20:35:03; 0; 62; 0; 0; 2533; 45; 22; 7
1414; 2023/10/10; 20:35:13; 1048575; 62; 0; 0; 2625; 47; 22; 7
1415; 2023/10/10; 20:35:23; 0; 62; 0; 0; 2596; 47; 22; 7
1416; 2023/10/10; 20:35:33; 1048575; 62; 0; 0; 2705; 44; 22; 7
1417; 2023/10/10; 20:35:43; 0; 62; 0; 0; 2692; 47; 22; 7
1418; 2023/10/10; 20:35:53; 1048575; 62; 0; 0; 2697; 47; 22; 6
1419; 2023/10/10; 20:36:03; 1048575; 62; 0; 0; 2638; 45; 22; 7
1420; 2023/10/10; 20:36:13; 0; 62; 0; 0; 2647; 46; 22; 7
1421; 2023/10/10; 20:36:23; 1048574; 62; 0; 0; 2677; 46; 22; 7
1422; 2023/10/10; 20:36:33; 1048575; 62; 0; 0; 2519; 45; 22; 7
1423; 2023/10/10; 20:36:43; 1048575; 62; 0; 0; 2570; 47; 22; 7
1424; 2023/10/10; 20:36:53; 0; 62; 0; 0; 2610; 48; 22; 7
1425; 2023/10/10; 20:37:03; 1048575; 62; 0; 0; 2423; 44; 22; 6
1426; 2023/10/10; 20:37:13; 1048575; 62; 0; 0; 2573; 47; 22; 7
1427; 2023/10/10; 20:37:23; 1048575; 62; 0; 0; 2563; 50; 22; 7
1428; 2023/10/10; 20:37:33; 1048575; 52; 0; 0; 2517; 46; 22; 7
1429; 2023/10/10; 20:37:43; 0; 52; 0; 0; 2527; 44; 22; 7
1430; 2023/10/10; 20:37:53; 0; 52; 0; 0; 2571; 48; 22; 7
1431; 2023/10/10; 20:38:03; 1; 52; 0; 0; 2589; 46; 22; 7
1432; 2023/10/10; 20:38:13; 1048575; 63; 0; 0; 2519; 41; 22; 6
1433; 2023/10/10; 20:38:23; 0; 63; 0; 0; 2634; 48; 22; 7
1434; 2023/10/10; 20:38:33; 1048575; 63; 0; 0; 2688; 46; 22; 7
1435; 2023/10/10; 20:38:43; 0; 62; 0; 0; 2686; 44; 22; 7
1436; 2023/10/10; 20:38:53; 1048575; 62; 0; 0; 2690; 48; 22; 7
1437; 2023/10/10; 20:39:03; 0; 62; 0; 0; 2656; 46; 22; 7
1438; 2023/10/10; 20:39:13; 1048575; 62; 0; 0; 2640; 44; 22; 7
1439; 2023/10/10; 20:39:23; 0; 62; 0; 0; 2360; 44; 22; 6
1440; 2023/10/10; 20:39:33; 1048575; 62; 0; 0; 2524; 46; 22; 7
1441; 2023/10/10; 20:39:43; 1048575; 62; 0; 0; 2509; 44; 22; 7
1442; 2023/10/10; 20:39:53; 1048575; 62; 0; 0; 2532; 48; 22; 7
1443; 2023/10/10; 20:40:03; 1048575; 62; 0; 0; 2514; 46; 22; 7
1444; 2023/10/10; 20:40:13; 1048575; 62; 0; 0; 2512; 45; 22; 7
1445; 2023/10/10; 20:40:23; 0; 62; 0; 0; 2540; 48; 22; 7
1446; 2023/10/10; 20:40:33; 0; 62; 0; 0; 2429; 43; 22; 6
1447; 2023/10/10; 20:40:43; 0; 62; 0; 0; 2534; 47; 22; 7
1448; 2023/10/10; 20:40:53; 1048575; 62; 0; 0; 2580; 48; 22; 7
1449; 2023/10/10; 20:41:03; 1048575; 62; 0; 0; 2580; 45; 22; 7
1450; 2023/10/10; 20:41:13; 0; 62; 0; 0; 2618; 46; 22; 7
1451; 2023/10/10; 20:41:23; 0; 62; 0; 0; 2687; 48; 22; 7
1452; 2023/10/10; 20:41:33; 1048575; 62; 0; 0; 2746; 47; 22; 7
1453; 2023/10/10; 20:41:43; 0; 62; 0; 0; 2555; 41; 22; 6
1454; 2023/10/10; 20:41:53; 1048575; 62; 0; 0; 2760; 50; 22; 7
1455; 2023/10/10; 20:42:03; 1048575; 62; 0; 0; 2725; 46; 22; 7
1456; 2023/10/10; 20:42:13; 1048575; 62; 0; 0; 2713; 45; 22; 7
1457; 2023/10/10; 20:42:23; 1; 52; 0; 0; 2476; 48; 22; 7
1458; 2023/10/10; 20:42:33; 1048575; 52; 0; 0; 2499; 46; 22; 7
1459; 2023/10/10; 20:42:43; 1048575; 52; 0; 0; 2490; 45; 22; 7
1460; 2023/10/10; 20:42:53; 0; 55; 0; 0; 2317; 44; 22; 6
1461; 2023/10/10; 20:43:03; 0; 63; 0; 0; 2553; 45; 22; 7
1462; 2023/10/10; 20:43:13; 0; 63; 0; 0; 2534; 45; 22; 7
1463; 2023/10/10; 20:43:23; 0; 63; 0; 0; 2538; 48; 22; 7
1464; 2023/10/10; 20:43:33; 1048575; 62; 0; 0; 2520; 46; 22; 7
1465; 2023/10/10; 20:43:43; 1; 62; 0; 0; 2516; 44; 22; 7
1466; 2023/10/10; 20:43:53; 1048575; 62; 0; 0; 2523; 48; 22; 7
1467; 2023/10/10; 20:44:03; 1048575; 62; 0; 0; 2458; 44; 22; 6
1468; 2023/10/10; 20:44:13; 0; 62; 0; 0; 2556; 45; 22; 7
1469; 2023/10/10; 20:44:23; 1048575; 62; 0; 0; 2550; 48; 22; 7
1470; 2023/10/10; 20:44:33; 0; 62; 0; 0; 2533; 45; 22; 7
1471; 2023/10/10; 20:44:43; 1048575; 62; 0; 0; 2625; 44; 22; 7
1472; 2023/10/10; 20:44:53; 0; 62; 0; 0; 2635; 48; 22; 7
1473; 2023/10/10; 20:45:03; 1048575; 62; 0; 0; 2621; 46; 22; 7
1474; 2023/10/10; 20:45:13; 1048575; 63; 0; 0; 2426; 44; 22; 6
1475; 2023/10/10; 20:45:23; 0; 62; 0; 0; 2546; 47; 22; 7
1476; 2023/10/10; 20:45:33; 1048575; 62; 0; 0; 2691; 47; 22; 7
1477; 2023/10/10; 20:45:43; 0; 62; 0; 0; 2725; 47; 22; 7
1478; 2023/10/10; 20:45:53; 1048575; 62; 0; 0; 2746; 49; 22; 7
1479; 2023/10/10; 20:46:03; 0; 62; 0; 0; 2742; 47; 22; 7
1480; 2023/10/10; 20:46:13; 1048575; 62; 0; 0; 2719; 46; 22; 7
1481; 2023/10/10; 20:46:23; 0; 62; 0; 0; 2362; 45; 22; 6
1482; 2023/10/10; 20:46:33; 0; 62; 0; 0; 2662; 45; 22; 7
1483; 2023/10/10; 20:46:43; 0; 62; 0; 0; 2657; 45; 22; 7
1484; 2023/10/10; 20:46:53; 0; 62; 0; 0; 2533; 47; 22; 7
1485; 2023/10/10; 20:47:03; 1048575; 62; 0; 0; 2548; 48; 22; 7
1486; 2023/10/10; 20:47:13; 1048575; 52; 0; 0; 2473; 45; 22; 7
1487; 2023/10/10; 20:47:23; 0; 52; 0; 0; 2517; 47; 22; 7
1488; 2023/10/10; 20:47:33; 1048575; 52; 0; 0; 2317; 44; 22; 6
1489; 2023/10/10; 20:47:43; 1048575; 63; 0; 0; 2534; 45; 22; 7
1490; 2023/10/10; 20:47:53; 0; 63; 0; 0; 2552; 48; 22; 7
1491; 2023/10/10; 20:48:03; 0; 63; 0; 0; 2536; 47; 22; 7
1492; 2023/10/10; 20:48:13; 1048575; 63; 0; 0; 2532; 45; 22; 7
1493; 2023/10/10; 20:48:23; 0; 63; 0; 0; 2543; 47; 22; 7
1494; 2023/10/10; 20:48:33; 1048575; 63; 0; 0; 2554; 48; 22; 7
1495; 2023/10/10; 20:48:43; 1048575; 62; 0; 0; 2419; 42; 22; 6
1496; 2023/10/10; 20:48:53; 1048575; 62; 0; 0; 2536; 48; 22; 7
1497; 2023/10/10; 20:49:03; 1048575; 62; 0; 0; 2591; 48; 22; 7
1498; 2023/10/10; 20:49:13; 0; 62; 0; 0; 2596; 45; 22; 7
1499; 2023/10/10; 20:49:23; 1; 62; 0; 0; 2606; 47; 22; 7
1500; 2023/10/10; 20:49:33; 1048575; 62; 0; 0; 2680; 48; 22; 7
1501; 2023/10/10; 20:49:43; 1; 62; 0; 0; 2660; 45; 22; 7
1502; 2023/10/10; 20:49:53; 0; 62; 0; 0; 2522; 42; 22; 6
1503; 2023/10/10; 20:50:03; 0; 62; 0; 0; 2635; 47; 22; 7
1504; 2023/10/10; 20:50:13; 1048575; 62; 0; 0; 2730; 47; 22; 7
1505; 2023/10/10; 20:50:23; 1048575; 62; 0; 0; 2757; 49; 22; 7
1506; 2023/10/10; 20:50:33; 0; 62; 0; 0; 2738; 49; 22; 7
1507; 2023/10/10; 20:50:43; 0; 62; 0; 0; 2720; 44; 22; 7
1508; 2023/10/10; 20:50:53; 1048575; 62; 0; 0; 2531; 45; 22; 7
1509; 2023/10/10; 20:51:03; 1; 62; 0; 0; 2358; 45; 22; 6
1510; 2023/10/10; 20:51:13; 1048575; 62; 0; 0; 2555; 48; 22; 7
1511; 2023/10/10; 20:51:23; 0; 62; 0; 0; 2529; 47; 22; 7
1512; 2023/10/10; 20:51:33; 1048575; 62; 0; 0; 2529; 48; 22; 7
1513; 2023/10/10; 20:51:43; 0; 62; 0; 0; 2735; 50; 22; 7
1514; 2023/10/10; 20:51:53; 1048575; 52; 0; 0; 2467; 45; 22; 7
1515; 2023/10/10; 20:52:03; 1048575; 52; 0; 0; 2477; 48; 22; 7
1516; 2023/10/10; 20:52:13; 1048575; 52; 0; 0; 2397; 44; 22; 6
1517; 2023/10/10; 20:52:23; 1048575; 62; 0; 0; 2602; 45; 22; 7
1518; 2023/10/10; 20:52:33; 1048575; 63; 0; 0; 2597; 48; 22; 7
1519; 2023/10/10; 20:52:43; 0; 63; 0; 0; 2628; 46; 22; 7
1520; 2023/10/10; 20:52:53; 1048575; 63; 0; 0; 2618; 45; 22; 7
1521; 2023/10/10; 20:53:03; 1048574; 62; 0; 0; 2660; 48; 22; 7
1522; 2023/10/10; 20:53:13; 1048575; 62; 0; 0; 2656; 46; 22; 7
1523; 2023/10/10; 20:53:23; 0; 62; 0; 0; 2511; 41; 22; 6
1524; 2023/10/10; 20:53:33; 0; 62; 0; 0; 2668; 47; 22; 7
1525; 2023/10/10; 20:53:43; 0; 62; 0; 0; 2674; 47; 22; 7
1526; 2023/10/10; 20:53:53; 0; 62; 0; 0; 2670; 45; 22; 7
1527; 2023/10/10; 20:54:03; 0; 62; 0; 0; 2597; 47; 22; 7
1528; 2023/10/10; 20:54:13; 1048575; 62; 0; 0; 2645; 48; 22; 7
1529; 2023/10/10; 20:54:23; 1; 62; 0; 0; 2564; 46; 22; 7
1530; 2023/10/10; 20:54:33; 0; 62; 0; 0; 2362; 44; 22; 6
1531; 2023/10/10; 20:54:43; 0; 62; 0; 0; 2526; 49; 22; 7
1532; 2023/10/10; 20:54:53; 1048575; 62; 0; 0; 2510; 45; 22; 7
1533; 2023/10/10; 20:55:03; 1048575; 62; 0; 0; 2546; 48; 22; 7
1534; 2023/10/10; 20:55:13; 1048575; 62; 0; 0; 2511; 48; 22; 7
1535; 2023/10/10; 20:55:23; 1048575; 62; 0; 0; 2512; 45; 22; 7
1536; 2023/10/10; 20:55:33; 0; 62; 0; 0; 2530; 47; 22; 7
1537; 2023/10/10; 20:55:43; 0; 62; 0; 0; 2470; 44; 22; 6
1538; 2023/10/10; 20:55:53; 1048575; 62; 0; 0; 2594; 46; 22; 7
1539; 2023/10/10; 20:56:03; 1048575; 62; 0; 0; 2616; 45; 22; 7
1540; 2023/10/10; 20:56:13; 1048575; 62; 0; 0; 2637; 48; 22; 7
1541; 2023/10/10; 20:56:23; 0; 62; 0; 0; 2520; 45; 22; 7
1542; 2023/10/10; 20:56:33; 0; 52; 0; 0; 2620; 45; 22; 7
1543; 2023/10/10; 20:56:43; 0; 52; 0; 0; 2644; 49; 22; 7
1544; 2023/10/10; 20:56:53; 1048575; 52; 0; 0; 2466; 44; 22; 6
1545; 2023/10/10; 20:57:03; 1048574; 63; 0; 0; 2697; 45; 22; 7
1546; 2023/10/10; 20:57:13; 0; 63; 0; 0; 2685; 47; 22; 7
1547; 2023/10/10; 20:57:23; 1048575; 63; 0; 0; 2685; 47; 22; 7
1548; 2023/10/10; 20:57:33; 1048575; 63; 0; 0; 2535; 45; 22; 7
1549; 2023/10/10; 20:57:43; 0; 63; 0; 0; 2519; 45; 22; 7
1550; 2023/10/10; 20:57:53; 1; 62; 0; 0; 2529; 48; 22; 7
1551; 2023/10/10; 20:58:03; 1048575; 62; 0; 0; 2551; 42; 22; 6
1552; 2023/10/10; 20:58:13; 1048575; 62; 0; 0; 2699; 48; 22; 7
1553; 2023/10/10; 20:58:23; 1048575; 62; 0; 0; 2584; 47; 22; 7
1554; 2023/10/10; 20:58:33; 0; 62; 0; 0; 2589; 48; 22; 7
1555; 2023/10/10; 20:58:43; 1; 62; 0; 0; 2590; 46; 22; 7
1556; 2023/10/10; 20:58:53; 1048575; 62; 0; 0; 2560; 49; 22; 7
1557; 2023/10/10; 20:59:03; 0; 62; 0; 0; 2512; 47; 22; 7
1558; 2023/10/10; 20:59:13; 1048575; 62; 0; 0; 2353; 44; 22; 6
1559; 2023/10/10; 20:59:23; 0; 62; 0; 0; 2585; 48; 22; 7
1560; 2023/10/10; 20:59:33; 0; 62; 0; 0; 2553; 46; 22; 7
1561; 2023/10/10; 20:59:43; 1048575; 62; 0; 0; 2553; 45; 22; 7
1562; 2023/10/10; 20:59:53; 1048575; 63; 0; 0; 2587; 48; 22; 7
1563; 2023/10/10; 21:00:03; 1048575; 62; 0; 0; 2683; 48; 22; 7
1564; 2023/10/10; 21:00:13; 0; 62; 0; 0; 2645; 44; 22; 7
1565; 2023/10/10; 21:00:23; 1048575; 62; 0; 0; 2523; 41; 22; 6
1566; 2023/10/10; 21:00:33; 0; 62; 0; 0; 2689; 48; 22; 7
1567; 2023/10/10; 21:00:43; 0; 62; 0; 0; 2704; 45; 22; 7
1568; 2023/10/10; 21:00:53; 0; 62; 0; 0; 2689; 47; 22; 7
1569; 2023/10/10; 21:01:03; 1; 62; 0; 0; 2675; 48; 22; 7
1570; 2023/10/10; 21:01:13; 1048575; 52; 0; 0; 2608; 45; 22; 7
1571; 2023/10/10; 21:01:23; 1048575; 52; 0; 0; 2484; 45; 22; 7
1572; 2023/10/10; 21:01:33; 0; 52; 0; 0; 2313; 44; 22; 6
1573; 2023/10/10; 21:01:43; 1; 63; 0; 0; 2533; 45; 22; 7
1574; 2023/10/10; 21:01:53; 1; 63; 0; 0; 2529; 47; 22; 7
1575; 2023/10/10; 21:02:03; 1048575; 63; 0; 0; 2512; 48; 22; 7
1576; 2023/10/10; 21:02:13; 0; 63; 0; 0; 2539; 45; 22; 7
1577; 2023/10/10; 21:02:23; 0; 62; 0; 0; 2540; 47; 22; 7
1578; 2023/10/10; 21:02:33; 1048575; 62; 0; 0; 2562; 48; 22; 7
1579; 2023/10/10; 21:02:43; 0; 63; 0; 0; 2361; 45; 22; 6
1580; 2023/10/10; 21:02:53; 1048575; 62; 0; 0; 2681; 46; 22; 7
1581; 2023/10/10; 21:03:03; 0; 62; 0; 0; 2683; 50; 22; 7
1582; 2023/10/10; 21:03:13; 1048575; 62; 0; 0; 2761; 47; 22; 7
1583; 2023/10/10; 21:03:23; 1048575; 62; 0; 0; 2667; 48; 22; 7
1584; 2023/10/10; 21:03:33; 0; 62; 0; 0; 2712; 49; 22; 7
1585; 2023/10/10; 21:03:43; 0; 62; 0; 0; 2670; 46; 22; 7
