Line;Date;Time;PD0 (V);PD1 (V);PD2 (V);PD3 (V);PD4 (V);PD5 (degC)
505;2023/10/10;18:03:42;4017;11;11;11;11;12
506;2023/10/10;18:03:52;4017;12;11;11;11;12
507;2023/10/10;18:04:02;4019;12;11;11;11;12
508;2023/10/10;18:04:12;4018;12;11;11;11;11
509;2023/10/10;18:04:22;4016;12;11;11;11;12
510;2023/10/10;18:04:32;4018;12;11;11;11;12
511;2023/10/10;18:04:42;4018;12;11;11;11;12
512;2023/10/10;18:04:52;4016;12;11;11;11;12
513;2023/10/10;18:05:02;4019;12;11;11;11;11
514;2023/10/10;18:05:12;4017;12;11;11;11;12
515;2023/10/10;18:05:22;4017;12;11;11;11;12
516;2023/10/10;18:05:32;4016;12;11;11;11;11
517;2023/10/10;18:05:42;4019;12;11;11;11;12
518;2023/10/10;18:05:52;4016;12;11;11;11;11
519;2023/10/10;18:06:02;4016;12;11;11;11;12
520;2023/10/10;18:06:12;4014;12;11;11;11;12
521;2023/10/10;18:06:22;4019;12;11;11;11;11
522;2023/10/10;18:06:32;4018;12;11;11;11;12
523;2023/10/10;18:06:42;4018;12;11;11;11;11
524;2023/10/10;18:06:52;4016;12;11;11;11;12
525;2023/10/10;18:07:02;4017;12;11;11;11;11
526;2023/10/10;18:07:12;4017;12;11;11;11;11
527;2023/10/10;18:07:22;4018;12;11;11;11;11
528;2023/10/10;18:07:32;4016;12;11;11;11;12
529;2023/10/10;18:07:42;4020;12;11;11;11;11
530;2023/10/10;18:07:52;4017;12;11;11;11;12
531;2023/10/10;18:08:02;4018;11;11;11;11;12
532;2023/10/10;18:08:12;4017;12;11;11;11;12
533;2023/10/10;18:08:22;4019;12;11;11;11;12
534;2023/10/10;18:08:32;4018;12;11;11;11;12
535;2023/10/10;18:08:42;4017;11;11;11;11;12
536;2023/10/10;18:08:52;4020;12;11;11;11;11
537;2023/10/10;18:09:02;4018;12;11;11;11;12
538;2023/10/10;18:09:12;4020;12;11;11;11;11
539;2023/10/10;18:09:22;4017;12;11;11;11;12
540;2023/10/10;18:09:32;4017;12;11;11;11;12
541;2023/10/10;18:09:42;4015;12;11;11;11;11
542;2023/10/10;18:09:52;4017;12;11;11;11;12
543;2023/10/10;18:10:02;4019;12;11;11;11;12
544;2023/10/10;18:10:12;4017;12;11;11;11;12
545;2023/10/10;18:10:22;4018;12;11;11;11;12
546;2023/10/10;18:10:32;4016;12;11;11;11;12
547;2023/10/10;18:10:42;4018;12;11;11;11;12
548;2023/10/10;18:10:52;4018;12;11;11;11;11
549;2023/10/10;18:11:02;4019;12;11;12;11;11
550;2023/10/10;18:11:12;4016;12;11;11;11;12
551;2023/10/10;18:11:22;4017;12;11;11;11;12
552;2023/10/10;18:11:32;4016;12;11;11;11;12
553;2023/10/10;18:11:42;4016;12;11;11;11;12
554;2023/10/10;18:11:52;4018;12;11;11;11;12
555;2023/10/10;18:12:02;4017;12;11;11;11;12
556;2023/10/10;18:12:12;4017;12;11;11;11;11
557;2023/10/10;18:12:22;4017;12;11;11;11;12
558;2023/10/10;18:12:32;4019;12;11;11;11;12
559;2023/10/10;18:12:42;4017;12;11;11;11;11
560;2023/10/10;18:12:52;4015;12;11;11;11;12
561;2023/10/10;18:13:02;4016;11;11;11;11;11
562;2023/10/10;18:13:12;4017;12;11;11;11;12
563;2023/10/10;18:13:22;4018;11;11;11;11;12
564;2023/10/10;18:13:32;4017;12;11;11;11;12
565;2023/10/10;18:13:42;4016;12;11;11;11;12
566;2023/10/10;18:13:52;4017;11;11;11;11;12
567;2023/10/10;18:14:02;4016;12;11;11;11;12
568;2023/10/10;18:14:12;4016;12;11;11;11;12
569;2023/10/10;18:14:22;4017;12;11;11;11;11
570;2023/10/10;18:14:32;4016;12;11;11;11;12
571;2023/10/10;18:14:42;4017;12;11;11;11;11
572;2023/10/10;18:14:52;4017;12;11;11;11;12
573;2023/10/10;18:15:02;4018;12;11;11;11;12
574;2023/10/10;18:15:12;4017;12;11;11;11;12
575;2023/10/10;18:15:22;4018;12;11;11;11;12
576;2023/10/10;18:15:32;4019;12;11;11;11;12
577;2023/10/10;18:15:42;4016;12;11;11;11;11
578;2023/10/10;18:15:52;4017;11;11;11;11;12
579;2023/10/10;18:16:02;4016;12;11;11;11;12
580;2023/10/10;18:16:12;4017;12;11;11;11;12
581;2023/10/10;18:16:22;4019;12;11;11;12;12
582;2023/10/10;18:16:32;4018;12;11;11;11;12
583;2023/10/10;18:16:42;4017;12;11;11;11;11
584;2023/10/10;18:16:52;4017;12;11;11;11;12
585;2023/10/10;18:17:02;4019;12;11;11;11;11
586;2023/10/10;18:17:12;4017;12;11;11;11;12
587;2023/10/10;18:17:22;4018;12;11;11;11;11
588;2023/10/10;18:17:32;4015;12;11;12;11;11
589;2023/10/10;18:17:42;4017;12;11;12;11;12
590;2023/10/10;18:17:52;4021;12;11;11;11;12
591;2023/10/10;18:18:02;4017;12;11;11;11;11
592;2023/10/10;18:18:12;4016;12;11;11;11;12
593;2023/10/10;18:18:22;4016;12;11;11;11;11
594;2023/10/10;18:18:32;4017;12;11;11;11;12
595;2023/10/10;18:18:42;4017;12;11;11;11;12
596;2023/10/10;18:18:52;4017;12;11;11;11;11
597;2023/10/10;18:19:02;4019;11;11;11;11;11
598;2023/10/10;18:19:12;4018;12;11;11;11;12
599;2023/10/10;18:19:22;4018;11;11;11;11;12
600;2023/10/10;18:19:32;4017;12;11;11;11;11
601;2023/10/10;18:19:42;4017;12;11;11;11;12
602;2023/10/10;18:19:52;4019;12;11;11;11;12
603;2023/10/10;18:20:02;4017;12;11;11;11;12
604;2023/10/10;18:20:12;4017;12;11;11;11;11
605;2023/10/10;18:20:22;4016;12;11;11;11;12
606;2023/10/10;18:20:32;4018;12;11;11;11;12
607;2023/10/10;18:20:42;4017;12;11;11;11;12
608;2023/10/10;18:20:52;4018;11;11;11;11;12
609;2023/10/10;18:21:02;4017;12;11;11;11;12
610;2023/10/10;18:21:12;4018;12;11;12;11;12
611;2023/10/10;18:21:22;4017;12;11;11;11;12
612;2023/10/10;18:21:32;4017;12;11;11;11;11
613;2023/10/10;18:21:42;4017;12;11;11;11;11
614;2023/10/10;18:21:52;4017;12;11;11;11;11
615;2023/10/10;18:22:02;4017;12;11;11;11;12
616;2023/10/10;18:22:12;4018;12;11;11;11;12
617;2023/10/10;18:22:22;4018;12;11;11;11;12
618;2023/10/10;18:22:32;4018;12;11;11;11;11
619;2023/10/10;18:22:42;4018;12;11;11;11;11
620;2023/10/10;18:22:52;4020;12;11;11;11;12
621;2023/10/10;18:23:02;4017;12;11;11;11;12
622;2023/10/10;18:23:12;4018;12;11;11;11;11
623;2023/10/10;18:23:22;4017;12;11;11;11;11
624;2023/10/10;18:23:32;4020;11;11;11;11;12
625;2023/10/10;18:23:42;4015;12;11;11;11;12
626;2023/10/10;18:23:52;4018;12;11;11;11;11
627;2023/10/10;18:24:02;4018;12;11;11;11;12
628;2023/10/10;18:24:12;4017;12;11;11;11;11
629;2023/10/10;18:24:22;4016;12;11;11;12;12
630;2023/10/10;18:24:32;4018;12;11;11;11;12
631;2023/10/10;18:24:42;4017;11;11;11;11;11
632;2023/10/10;18:24:52;4018;12;11;11;11;12
633;2023/10/10;18:25:02;4017;12;11;11;11;12
634;2023/10/10;18:25:12;4016;12;11;11;11;12
635;2023/10/10;18:25:22;4017;12;11;11;11;11
636;2023/10/10;18:25:32;4017;12;11;11;11;12
637;2023/10/10;18:25:42;4017;12;11;11;11;12
638;2023/10/10;18:25:52;4016;12;11;11;11;11
639;2023/10/10;18:26:02;4018;12;11;11;11;11
640;2023/10/10;18:26:12;4016;12;11;11;11;11
641;2023/10/10;18:26:22;4017;12;11;11;11;12
642;2023/10/10;18:26:32;4017;12;11;11;11;12
643;2023/10/10;18:26:42;4018;12;11;11;11;11
644;2023/10/10;18:26:52;4017;12;11;11;11;12
645;2023/10/10;18:27:02;4017;12;11;11;11;11
646;2023/10/10;18:27:12;4016;12;11;11;11;11
647;2023/10/10;18:27:22;4018;12;11;11;11;11
648;2023/10/10;18:27:32;4016;12;11;11;11;12
649;2023/10/10;18:27:42;4018;12;11;11;11;12
650;2023/10/10;18:27:52;4017;12;11;11;11;12
651;2023/10/10;18:28:02;4016;12;11;11;11;11
652;2023/10/10;18:28:12;4016;12;11;11;11;12
653;2023/10/10;18:28:22;4017;12;11;11;11;12
654;2023/10/10;18:28:32;4017;12;11;11;11;11
655;2023/10/10;18:28:42;4017;12;11;11;11;12
656;2023/10/10;18:28:52;4017;12;11;12;11;11
657;2023/10/10;18:29:02;4014;12;11;11;11;11
658;2023/10/10;18:29:12;4018;12;11;11;11;11
659;2023/10/10;18:29:22;4018;12;11;11;11;11
660;2023/10/10;18:29:32;4017;12;11;11;11;12
661;2023/10/10;18:29:42;4016;12;11;11;11;12
662;2023/10/10;18:29:52;4018;12;11;11;11;12
663;2023/10/10;18:30:02;4019;12;11;11;11;12
664;2023/10/10;18:30:12;4017;12;11;11;11;12
665;2023/10/10;18:30:22;4017;12;11;11;11;12
666;2023/10/10;18:30:32;4018;12;11;11;11;11
667;2023/10/10;18:30:42;4018;11;11;12;11;11
668;2023/10/10;18:30:52;4016;12;11;11;11;12
669;2023/10/10;18:31:02;4018;12;11;12;11;12
670;2023/10/10;18:31:12;4016;12;11;11;11;12
671;2023/10/10;18:31:22;4016;12;11;11;11;12
672;2023/10/10;18:31:32;4018;12;11;11;11;12
673;2023/10/10;18:31:42;4016;12;11;11;11;11
674;2023/10/10;18:31:52;4016;12;11;11;11;11
675;2023/10/10;18:32:02;4018;12;11;11;11;12
676;2023/10/10;18:32:12;4017;12;11;11;11;12
677;2023/10/10;18:32:22;4018;12;11;11;11;12
678;2023/10/10;18:32:32;4017;12;11;11;11;11
679;2023/10/10;18:32:42;4016;12;11;11;11;12
680;2023/10/10;18:32:52;4018;12;11;11;11;12
681;2023/10/10;18:33:02;4017;12;11;11;11;12
682;2023/10/10;18:33:12;4020;12;11;11;11;11
683;2023/10/10;18:33:22;4015;11;11;11;11;12
684;2023/10/10;18:33:32;4016;12;11;11;11;12
685;2023/10/10;18:33:42;4017;12;11;11;11;12
686;2023/10/10;18:33:52;4017;12;11;11;11;11
687;2023/10/10;18:34:02;4017;12;11;11;11;12
688;2023/10/10;18:34:12;4017;12;11;11;11;11
689;2023/10/10;18:34:22;4018;12;11;11;11;11
690;2023/10/10;18:34:32;4019;12;11;11;11;12
691;2023/10/10;18:34:42;4019;11;11;11;11;12
692;2023/10/10;18:34:52;4019;12;11;11;11;12
693;2023/10/10;18:35:02;4015;12;11;11;11;12
694;2023/10/10;18:35:12;12;12;11;11;11;11
695;2023/10/10;18:35:22;11;12;11;11;11;12
696;2023/10/10;18:35:32;11;12;11;11;11;12
697;2023/10/10;18:35:42;11;12;11;11;11;12
698;2023/10/10;18:35:52;11;12;11;11;11;12
699;2023/10/10;18:36:02;12;12;11;11;11;12
700;2023/10/10;18:36:12;12;12;11;11;11;11
701;2023/10/10;18:36:22;11;12;11;11;11;12
702;2023/10/10;18:36:32;11;12;11;11;11;12
703;2023/10/10;18:36:42;11;12;11;11;11;12
704;2023/10/10;18:36:52;11;12;11;11;11;11
705;2023/10/10;18:37:02;11;12;11;11;11;12
706;2023/10/10;18:37:12;12;12;11;11;11;11
707;2023/10/10;18:37:22;12;12;11;12;11;12
708;2023/10/10;18:37:32;12;12;11;11;11;12
709;2023/10/10;18:37:42;12;12;11;11;11;11
710;2023/10/10;18:37:52;11;12;11;11;11;11
711;2023/10/10;18:38:02;11;12;11;11;11;11
712;2023/10/10;18:38:12;11;12;11;11;11;12
713;2023/10/10;18:38:22;11;12;11;11;11;12
714;2023/10/10;18:38:32;12;12;11;11;11;11
715;2023/10/10;18:38:42;11;12;11;11;11;12
716;2023/10/10;18:38:52;11;12;11;11;11;11
717;2023/10/10;18:39:02;12;12;11;11;11;12
718;2023/10/10;18:39:12;11;12;11;11;11;11
719;2023/10/10;18:39:22;11;12;11;11;11;12
720;2023/10/10;18:39:32;11;12;11;11;11;12
721;2023/10/10;18:39:42;11;12;11;11;11;12
722;2023/10/10;18:39:52;12;12;11;11;11;12
723;2023/10/10;18:40:02;11;12;11;11;11;12
724;2023/10/10;18:40:12;11;12;11;11;11;12
725;2023/10/10;18:40:22;12;12;11;12;11;12
726;2023/10/10;18:40:32;11;12;11;11;11;11
727;2023/10/10;18:40:42;11;12;11;11;11;12
728;2023/10/10;18:40:52;11;12;11;11;11;11
729;2023/10/10;18:41:02;11;12;11;11;11;12
730;2023/10/10;18:41:12;11;11;11;11;11;12
731;2023/10/10;18:41:22;11;12;11;12;11;12
732;2023/10/10;18:41:32;11;12;11;11;11;12
733;2023/10/10;18:41:42;11;12;11;11;11;12
734;2023/10/10;18:41:52;11;12;11;11;11;12
735;2023/10/10;18:42:02;12;12;11;11;11;12
736;2023/10/10;18:42:12;11;12;11;11;11;12
737;2023/10/10;18:42:22;12;12;11;11;11;12
738;2023/10/10;18:42:32;11;12;11;11;11;12
739;2023/10/10;18:42:42;11;12;11;11;11;12
740;2023/10/10;18:42:52;11;12;11;11;11;12
741;2023/10/10;18:43:02;12;12;11;11;11;12
742;2023/10/10;18:43:12;11;12;11;11;11;12
743;2023/10/10;18:43:22;11;12;11;11;11;12
744;2023/10/10;18:43:32;11;12;11;11;11;12
745;2023/10/10;18:43:42;12;12;11;11;11;11
746;2023/10/10;18:43:52;11;12;11;11;12;12
747;2023/10/10;18:44:02;11;12;11;11;11;12
748;2023/10/10;18:44:12;11;12;11;11;11;11
749;2023/10/10;18:44:22;12;12;11;11;11;12
750;2023/10/10;18:44:32;12;12;11;11;11;12
751;2023/10/10;18:44:42;12;12;11;11;11;11
752;2023/10/10;18:44:52;11;12;11;11;11;11
753;2023/10/10;18:45:02;11;12;11;11;11;12
754;2023/10/10;18:45:12;12;12;11;11;11;12
755;2023/10/10;18:45:22;12;12;11;11;11;12
756;2023/10/10;18:45:32;11;12;11;11;11;12
757;2023/10/10;18:45:42;12;12;11;11;11;11
758;2023/10/10;18:45:52;11;12;11;11;11;11
759;2023/10/10;18:46:02;12;12;11;11;11;11
760;2023/10/10;18:46:12;11;12;11;11;11;12
761;2023/10/10;18:46:22;12;12;11;11;11;12
762;2023/10/10;18:46:32;11;12;11;11;11;12
763;2023/10/10;18:46:42;11;12;11;11;11;12
764;2023/10/10;18:46:52;12;12;11;11;11;12
765;2023/10/10;18:47:02;11;12;11;11;11;12
766;2023/10/10;18:47:12;12;12;11;11;11;12
767;2023/10/10;18:47:22;11;12;11;11;11;12
768;2023/10/10;18:47:32;12;12;11;11;11;12
769;2023/10/10;18:47:42;11;12;11;11;11;12
770;2023/10/10;18:47:52;11;12;11;11;11;11
771;2023/10/10;18:48:02;11;12;11;11;11;12
772;2023/10/10;18:48:12;12;12;11;11;11;12
773;2023/10/10;18:48:22;12;12;11;11;11;11
774;2023/10/10;18:48:32;11;12;11;11;11;11
775;2023/10/10;18:48:42;11;12;11;11;11;12
776;2023/10/10;18:48:52;12;12;11;11;11;12
777;2023/10/10;18:49:02;12;12;11;11;11;12
778;2023/10/10;18:49:12;11;12;11;11;11;12
779;2023/10/10;18:49:22;12;12;11;11;11;11
780;2023/10/10;18:49:32;11;12;11;11;11;12
781;2023/10/10;18:49:42;12;12;11;11;11;11
782;2023/10/10;18:49:52;11;12;11;11;11;12
783;2023/10/10;18:50:02;11;12;11;11;11;12
784;2023/10/10;18:50:12;11;12;11;11;11;12
785;2023/10/10;18:50:22;12;12;11;11;11;12
786;2023/10/10;18:50:32;11;12;11;11;11;12
787;2023/10/10;18:50:42;12;12;11;11;11;12
788;2023/10/10;18:50:52;11;12;11;11;11;12
789;2023/10/10;18:51:02;12;12;11;11;11;12
790;2023/10/10;18:51:12;11;12;11;11;12;12
791;2023/10/10;18:51:22;12;12;11;11;11;12
792;2023/10/10;18:51:32;12;12;11;11;11;12
793;2023/10/10;18:51:42;11;12;11;11;11;11
794;2023/10/10;18:51:52;12;12;11;11;11;11
795;2023/10/10;18:52:02;12;12;11;11;11;11
796;2023/10/10;18:52:12;12;12;11;11;11;12
797;2023/10/10;18:52:22;11;12;11;11;11;12
798;2023/10/10;18:52:32;11;12;11;11;11;12
799;2023/10/10;18:52:42;11;12;11;11;11;12
800;2023/10/10;18:52:52;11;12;11;11;11;11
801;2023/10/10;18:53:02;11;12;11;11;11;11
802;2023/10/10;18:53:12;12;12;11;11;11;12
803;2023/10/10;18:53:22;11;12;11;11;11;12
804;2023/10/10;18:53:32;12;12;11;11;11;12
805;2023/10/10;18:53:42;12;12;11;11;11;12
806;2023/10/10;18:53:52;12;12;11;11;11;11
807;2023/10/10;18:54:02;11;12;11;11;11;12
808;2023/10/10;18:54:12;11;12;11;12;11;12
809;2023/10/10;18:54:22;11;12;11;11;11;11
810;2023/10/10;18:54:32;11;12;11;11;11;12
811;2023/10/10;18:54:42;11;12;11;11;11;11
812;2023/10/10;18:54:52;11;12;11;11;11;11
813;2023/10/10;18:55:02;12;12;11;11;11;12
814;2023/10/10;18:55:12;11;12;11;11;11;12
815;2023/10/10;18:55:22;12;12;11;11;11;12
816;2023/10/10;18:55:32;12;12;11;11;11;11
817;2023/10/10;18:55:42;12;12;11;11;11;12
818;2023/10/10;18:55:52;11;12;11;11;11;12
819;2023/10/10;18:56:02;11;12;11;11;11;11
820;2023/10/10;18:56:12;11;12;11;11;11;12
821;2023/10/10;18:56:22;12;12;11;11;11;11
822;2023/10/10;18:56:32;11;12;11;11;11;12
823;2023/10/10;18:56:42;11;12;11;11;11;11
824;2023/10/10;18:56:52;11;12;11;11;11;12
825;2023/10/10;18:57:02;11;12;11;11;11;12
826;2023/10/10;18:57:12;12;12;11;11;11;12
827;2023/10/10;18:57:22;11;12;11;11;11;12
828;2023/10/10;18:57:32;12;12;11;11;11;11
829;2023/10/10;18:57:42;12;12;11;11;11;11
830;2023/10/10;18:57:52;12;12;11;11;11;11
831;2023/10/10;18:58:02;12;12;11;11;11;12
832;2023/10/10;18:58:12;11;12;11;11;11;11
833;2023/10/10;18:58:22;11;12;11;11;11;11
834;2023/10/10;18:58:32;11;12;11;11;11;12
835;2023/10/10;18:58:42;11;12;11;11;11;12
836;2023/10/10;18:58:52;12;12;11;11;11;12
837;2023/10/10;18:59:02;11;12;11;11;11;12
838;2023/10/10;18:59:12;12;12;11;11;11;12
839;2023/10/10;18:59:22;11;12;11;11;11;11
840;2023/10/10;18:59:32;12;12;11;11;11;11
841;2023/10/10;18:59:42;11;12;11;11;11;12
842;2023/10/10;18:59:52;12;12;11;11;11;12
843;2023/10/10;19:00:02;11;12;11;11;11;12
844;2023/10/10;19:00:12;11;12;11;11;11;11
845;2023/10/10;19:00:22;11;12;11;11;11;11
846;2023/10/10;19:00:32;11;12;11;11;11;11
847;2023/10/10;19:00:42;11;12;11;11;11;11
848;2023/10/10;19:00:52;11;12;11;11;11;11
849;2023/10/10;19:01:02;11;12;11;12;11;12
850;2023/10/10;19:01:12;11;12;11;11;11;12
851;2023/10/10;19:01:22;11;12;11;11;11;11
852;2023/10/10;19:01:32;12;12;11;11;11;12
853;2023/10/10;19:01:42;11;12;11;11;11;12
854;2023/10/10;19:01:52;11;12;11;11;11;12
855;2023/10/10;19:02:02;12;12;11;11;11;11
856;2023/10/10;19:02:12;11;12;11;11;11;12
857;2023/10/10;19:02:22;11;12;11;11;11;12
858;2023/10/10;19:02:32;11;12;11;11;11;12
859;2023/10/10;19:02:42;11;12;11;11;11;12
860;2023/10/10;19:02:52;11;12;11;11;11;11
861;2023/10/10;19:03:02;11;12;11;11;11;11
862;2023/10/10;19:03:12;11;12;11;11;11;12
863;2023/10/10;19:03:22;12;12;11;11;11;12
864;2023/10/10;19:03:32;12;12;11;11;11;12
865;2023/10/10;19:03:42;11;12;11;11;11;12
866;2023/10/10;19:03:52;11;12;11;11;11;12
867;2023/10/10;19:04:02;11;12;11;11;11;12
868;2023/10/10;19:04:12;11;12;11;11;11;11
869;2023/10/10;19:04:22;11;12;11;11;11;11
870;2023/10/10;19:04:32;11;12;11;11;11;12
871;2023/10/10;19:04:42;12;12;11;11;11;12
872;2023/10/10;19:04:52;12;12;11;11;11;12
873;2023/10/10;19:05:02;11;12;11;11;11;12
874;2023/10/10;19:05:12;11;12;11;11;12;12
875;2023/10/10;19:05:22;11;12;11;11;11;12
876;2023/10/10;19:05:32;12;12;11;11;11;12
877;2023/10/10;19:05:42;11;12;11;11;11;11
878;2023/10/10;19:05:52;12;12;11;11;11;11
879;2023/10/10;19:06:02;11;12;11;11;11;12
880;2023/10/10;19:06:12;12;12;11;11;11;11
881;2023/10/10;19:06:22;11;12;11;11;11;12
882;2023/10/10;19:06:32;12;12;11;11;11;12
883;2023/10/10;19:06:42;11;12;11;11;11;11
884;2023/10/10;19:06:52;12;12;11;11;11;11
885;2023/10/10;19:07:02;11;12;11;11;11;12
886;2023/10/10;19:07:12;12;12;11;11;11;12
887;2023/10/10;19:07:22;12;12;11;11;11;12
888;2023/10/10;19:07:32;12;12;11;11;11;12
889;2023/10/10;19:07:42;11;12;11;11;11;12
890;2023/10/10;19:07:52;11;12;11;11;11;12
891;2023/10/10;19:08:02;11;12;11;11;11;12
892;2023/10/10;19:08:12;11;12;11;11;11;12
893;2023/10/10;19:08:22;11;12;11;11;11;12
894;2023/10/10;19:08:32;12;12;11;11;11;12
895;2023/10/10;19:08:42;12;12;11;11;11;12
896;2023/10/10;19:08:52;12;12;11;11;11;12
897;2023/10/10;19:09:02;12;12;11;11;11;12
898;2023/10/10;19:09:12;12;12;11;11;11;12
899;2023/10/10;19:09:22;12;12;11;11;11;11
900;2023/10/10;19:09:32;11;12;11;11;11;11
901;2023/10/10;19:09:42;11;12;11;11;11;12
902;2023/10/10;19:09:52;12;12;11;11;11;12
903;2023/10/10;19:10:02;11;12;11;11;11;11
904;2023/10/10;19:10:12;11;12;11;11;11;11
905;2023/10/10;19:10:22;12;12;11;11;11;11
906;2023/10/10;19:10:32;11;12;11;11;11;12
907;2023/10/10;19:10:42;11;12;11;11;11;12
908;2023/10/10;19:10:52;11;12;11;11;11;12
909;2023/10/10;19:11:02;12;12;11;11;11;11
910;2023/10/10;19:11:12;12;12;11;11;11;12
911;2023/10/10;19:11:22;12;12;11;11;11;11
912;2023/10/10;19:11:32;12;12;11;11;11;12
913;2023/10/10;19:11:42;12;12;11;11;11;12
914;2023/10/10;19:11:52;11;12;11;11;11;12
915;2023/10/10;19:12:02;12;12;11;11;11;11
916;2023/10/10;19:12:12;11;12;11;11;11;12
917;2023/10/10;19:12:22;11;12;11;11;11;12
918;2023/10/10;19:12:32;11;12;11;11;11;11
919;2023/10/10;19:12:42;11;12;11;11;11;11
920;2023/10/10;19:12:52;11;12;11;11;11;12
921;2023/10/10;19:13:02;11;12;11;11;11;11
922;2023/10/10;19:13:12;12;12;11;11;11;12
923;2023/10/10;19:13:22;12;12;11;11;11;12
924;2023/10/10;19:13:32;11;12;11;11;11;12
925;2023/10/10;19:13:42;11;12;11;11;11;12
926;2023/10/10;19:13:52;11;12;11;11;11;12
927;2023/10/10;19:14:02;12;12;11;11;11;11
928;2023/10/10;19:14:12;12;12;11;11;11;11
929;2023/10/10;19:14:22;11;12;11;11;11;12
930;2023/10/10;19:14:32;11;12;11;11;11;11
931;2023/10/10;19:14:42;12;12;11;11;11;12
932;2023/10/10;19:14:52;11;12;11;11;11;11
933;2023/10/10;19:15:02;12;12;11;11;11;11
934;2023/10/10;19:15:12;12;12;11;11;11;12
935;2023/10/10;19:15:22;12;12;11;11;11;11
936;2023/10/10;19:15:32;11;12;11;11;11;12
937;2023/10/10;19:15:42;11;12;11;11;11;12
938;2023/10/10;19:15:52;11;12;11;11;11;12
939;2023/10/10;19:16:02;11;12;11;12;11;11
940;2023/10/10;19:16:12;12;12;11;11;11;12
941;2023/10/10;19:16:22;12;12;11;11;11;11
942;2023/10/10;19:16:32;11;12;11;11;11;12
943;2023/10/10;19:16:42;12;12;11;11;11;12
944;2023/10/10;19:16:52;12;12;11;11;11;11
945;2023/10/10;19:17:02;11;12;11;11;11;11
946;2023/10/10;19:17:12;12;12;11;11;11;12
947;2023/10/10;19:17:22;12;12;11;11;11;11
948;2023/10/10;19:17:32;11;12;11;11;11;12
949;2023/10/10;19:17:42;11;12;11;11;11;11
950;2023/10/10;19:17:52;11;12;11;11;11;11
951;2023/10/10;19:18:02;12;12;11;11;11;11
952;2023/10/10;19:18:12;11;12;11;11;11;12
953;2023/10/10;19:18:22;11;12;11;11;11;11
954;2023/10/10;19:18:32;11;12;11;11;11;12
955;2023/10/10;19:18:42;11;12;11;11;11;11
956;2023/10/10;19:18:52;11;12;11;11;11;11
957;2023/10/10;19:19:02;12;12;11;11;11;11
958;2023/10/10;19:19:12;11;12;11;11;11;12
959;2023/10/10;19:19:22;11;12;11;11;11;12
960;2023/10/10;19:19:32;11;12;11;11;11;12
961;2023/10/10;19:19:42;11;12;11;11;11;12
962;2023/10/10;19:19:52;11;12;11;12;11;12
963;2023/10/10;19:20:02;11;12;11;11;11;12
964;2023/10/10;19:20:12;4017;12;11;11;11;12
965;2023/10/10;19:20:22;4018;12;11;11;11;11
966;2023/10/10;19:20:32;4017;12;11;11;11;11
967;2023/10/10;19:20:42;4019;12;11;11;11;12
968;2023/10/10;19:20:52;4018;12;11;11;11;12
969;2023/10/10;19:21:02;4019;12;11;11;11;12
970;2023/10/10;19:21:12;4016;12;11;11;11;11
971;2023/10/10;19:21:22;4018;12;11;11;11;12
972;2023/10/10;19:21:32;4016;12;11;11;11;12
973;2023/10/10;19:21:42;4017;12;11;11;11;11
974;2023/10/10;19:21:52;4018;12;11;11;12;12
975;2023/10/10;19:22:02;4019;12;11;11;11;12
976;2023/10/10;19:22:12;4018;12;11;11;11;12
977;2023/10/10;19:22:22;4018;12;11;11;11;12
978;2023/10/10;19:22:32;4017;11;11;11;11;11
979;2023/10/10;19:22:42;4021;12;11;11;11;12
980;2023/10/10;19:22:52;4017;12;11;11;11;11
981;2023/10/10;19:23:02;4019;12;11;11;11;11
982;2023/10/10;19:23:12;4016;12;11;11;11;12
983;2023/10/10;19:23:22;4018;11;11;11;12;12
984;2023/10/10;19:23:32;4017;12;11;11;11;12
985;2023/10/10;19:23:42;4019;12;11;11;11;11
986;2023/10/10;19:23:52;4015;12;11;11;11;11
987;2023/10/10;19:24:02;4018;12;11;11;11;11
988;2023/10/10;19:24:12;4019;12;11;11;11;12
989;2023/10/10;19:24:22;4016;12;11;11;11;12
990;2023/10/10;19:24:32;4017;12;11;11;11;12
991;2023/10/10;19:24:42;4019;12;11;11;11;11
992;2023/10/10;19:24:52;4018;12;11;11;11;12
993;2023/10/10;19:25:02;4019;12;11;11;11;11
994;2023/10/10;19:25:12;4016;12;11;11;11;12
995;2023/10/10;19:25:22;4017;12;11;11;11;12
996;2023/10/10;19:25:32;4015;12;11;11;11;12
997;2023/10/10;19:25:42;4018;12;11;11;11;12
998;2023/10/10;19:25:52;4016;12;11;11;11;12
999;2023/10/10;19:26:02;4016;12;11;11;11;11
1000;2023/10/10;19:26:12;4017;12;11;11;11;12
1001;2023/10/10;19:26:22;4017;12;11;11;11;11
1002;2023/10/10;19:26:32;4017;12;11;11;11;12
1003;2023/10/10;19:26:42;4016;12;11;11;11;12
1004;2023/10/10;19:26:52;4018;12;11;11;11;12
1005;2023/10/10;19:27:02;4016;12;11;11;11;12
1006;2023/10/10;19:27:12;4016;12;11;11;11;12
1007;2023/10/10;19:27:22;4017;12;11;11;11;12
1008;2023/10/10;19:27:32;4017;12;11;11;11;12
1009;2023/10/10;19:27:42;4018;12;11;11;11;11
1010;2023/10/10;19:27:52;4018;12;11;11;11;11
1011;2023/10/10;19:28:02;4019;12;11;11;12;12
