Line;Date;Time;PT0 (degC);PT1 (degC);PT2 (degC);PT3 (degC);PT4 (degC);PT5 (degC);PT6 (degC);PT7 (degC)
1424;2023/10/11;03:57:23;450;445;444;454;446;444;444;0
1425;2023/10/11;03:57:33;449;446;444;454;445;444;445;0
1426;2023/10/11;03:57:43;450;449;445;455;445;445;446;0
1427;2023/10/11;03:57:53;452;446;445;454;445;446;445;0
1428;2023/10/11;03:58:03;450;446;444;455;445;445;446;0
1429;2023/10/11;03:58:13;450;446;444;454;445;445;445;0
1430;2023/10/11;03:58:23;450;446;444;454;444;444;446;0
1431;2023/10/11;03:58:33;452;448;446;455;445;444;446;0
1432;2023/10/11;03:58:43;450;446;446;455;445;446;446;0
1433;2023/10/11;03:58:53;450;446;445;453;445;445;445;0
1434;2023/10/11;03:59:03;450;446;444;454;444;445;445;0
1435;2023/10/11;03:59:13;450;446;446;455;445;446;446;0
1436;2023/10/11;03:59:23;452;448;446;454;446;445;448;0
1437;2023/10/11;03:59:33;450;446;445;454;445;444;445;0
1438;2023/10/11;03:59:43;450;448;446;455;446;445;448;0
1439;2023/10/11;03:59:53;452;448;445;455;445;445;448;0
1440;2023/10/11;04:00:03;450;446;445;455;445;444;445;0
1441;2023/10/11;04:00:13;450;446;444;454;445;444;444;0
1442;2023/10/11;04:00:23;450;446;445;455;445;445;446;0
1443;2023/10/11;04:00:33;450;446;444;453;445;443;445;0
1444;2023/10/11;04:00:43;450;445;445;454;445;445;445;0
1445;2023/10/11;04:00:53;450;446;445;454;445;445;446;0
1446;2023/10/11;04:01:03;450;446;444;454;445;444;446;0
1447;2023/10/11;04:01:13;450;446;444;454;445;444;445;0
1448;2023/10/11;04:01:23;450;446;444;454;444;445;445;0
1449;2023/10/11;04:01:33;450;446;445;455;445;446;445;0
1450;2023/10/11;04:01:43;450;446;444;454;445;445;446;0
1451;2023/10/11;04:01:53;450;445;445;453;444;444;445;0
1452;2023/10/11;04:02:03;452;448;445;454;445;445;446;0
1453;2023/10/11;04:02:13;450;448;445;454;446;445;446;0
1454;2023/10/11;04:02:23;450;448;445;455;446;448;446;0
1455;2023/10/11;04:02:33;452;448;445;455;445;446;448;0
1456;2023/10/11;04:02:43;450;448;446;455;445;445;446;0
1457;2023/10/11;04:02:53;450;446;445;453;445;444;445;0
1458;2023/10/11;04:03:03;450;446;445;454;445;445;445;0
1459;2023/10/11;04:03:13;450;448;446;456;446;445;446;0
1460;2023/10/11;04:03:23;450;448;445;455;448;446;446;0
1461;2023/10/11;04:03:33;450;445;443;454;445;444;446;0
1462;2023/10/11;04:03:43;450;448;445;454;444;444;445;0
1463;2023/10/11;04:03:53;450;446;445;455;446;446;448;0
1464;2023/10/11;04:04:03;450;445;445;454;444;444;445;0
1465;2023/10/11;04:04:13;450;448;446;455;445;445;446;0
1466;2023/10/11;04:04:23;450;448;445;454;444;444;445;0
1467;2023/10/11;04:04:33;450;448;446;455;446;446;446;0
1468;2023/10/11;04:04:43;450;448;446;454;446;445;446;0
1469;2023/10/11;04:04:53;450;446;444;454;444;445;446;0
1470;2023/10/11;04:05:03;452;446;445;455;445;445;448;0
1471;2023/10/11;04:05:13;450;449;446;455;445;446;446;0
1472;2023/10/11;04:05:23;452;449;446;455;445;445;448;0
1473;2023/10/11;04:05:33;452;448;446;456;445;448;448;0
1474;2023/10/11;04:05:43;450;448;446;456;445;446;446;0
1475;2023/10/11;04:05:53;452;448;445;454;445;445;448;0
1476;2023/10/11;04:06:03;450;446;444;453;445;444;446;0
1477;2023/10/11;04:06:13;452;448;445;455;446;445;448;0
1478;2023/10/11;04:06:23;450;446;444;455;445;445;446;0
1479;2023/10/11;04:06:33;450;446;445;454;444;444;446;0
1480;2023/10/11;04:06:43;450;448;445;455;446;445;446;0
1481;2023/10/11;04:06:53;452;448;446;455;445;445;446;0
1482;2023/10/11;04:07:03;450;448;446;455;445;445;446;0
1483;2023/10/11;04:07:13;450;448;446;454;446;445;446;0
1484;2023/10/11;04:07:23;450;445;445;455;445;445;446;0
1485;2023/10/11;04:07:33;450;445;444;454;445;444;445;0
1486;2023/10/11;04:07:43;450;446;445;455;445;444;446;0
1487;2023/10/11;04:07:53;452;448;446;456;445;446;448;0
1488;2023/10/11;04:08:03;450;446;445;455;445;445;446;0
1489;2023/10/11;04:08:13;450;448;446;456;446;445;446;0
1490;2023/10/11;04:08:23;450;446;444;454;443;444;446;0
1491;2023/10/11;04:08:33;450;448;445;455;444;444;445;0
1492;2023/10/11;04:08:43;450;449;446;456;445;446;448;0
1493;2023/10/11;04:08:53;450;448;446;455;446;446;446;0
1494;2023/10/11;04:09:03;452;449;446;455;445;445;448;0
1495;2023/10/11;04:09:13;452;448;446;455;446;445;448;0
1496;2023/10/11;04:09:23;450;446;445;455;445;444;446;0
1497;2023/10/11;04:09:33;453;448;446;455;445;446;448;0
1498;2023/10/11;04:09:43;450;446;445;455;445;444;448;0
1499;2023/10/11;04:09:53;452;448;446;455;446;445;448;0
1500;2023/10/11;04:10:03;450;448;445;455;445;446;446;0
1501;2023/10/11;04:10:13;452;448;445;456;446;448;446;0
1502;2023/10/11;04:10:23;450;448;446;456;445;446;448;0
1503;2023/10/11;04:10:33;450;446;444;455;445;444;446;0
1504;2023/10/11;04:10:43;450;446;445;454;445;445;446;0
1505;2023/10/11;04:10:53;452;448;445;455;445;445;445;0
1506;2023/10/11;04:11:03;450;446;445;453;445;445;445;0
1507;2023/10/11;04:11:13;452;448;445;457;446;445;448;0
1508;2023/10/11;04:11:23;452;448;446;456;446;444;446;0
1509;2023/10/11;04:11:33;452;448;446;455;446;445;448;0
1510;2023/10/11;04:11:43;452;448;446;455;445;446;446;0
1511;2023/10/11;04:11:53;450;446;446;455;444;444;446;0
1512;2023/10/11;04:12:03;450;446;445;455;444;445;448;0
1513;2023/10/11;04:12:13;450;449;446;455;446;446;448;0
1514;2023/10/11;04:12:23;450;448;445;454;445;445;445;0
1515;2023/10/11;04:12:33;450;446;445;455;444;444;445;0
1516;2023/10/11;04:12:43;450;448;445;455;445;444;446;0
1517;2023/10/11;04:12:53;450;448;444;455;445;444;446;0
1518;2023/10/11;04:13:03;452;449;446;455;446;446;449;0
1519;2023/10/11;04:13:13;450;448;445;455;445;444;445;0
1520;2023/10/11;04:13:23;450;448;446;456;446;446;448;0
1521;2023/10/11;04:13:33;452;446;445;455;444;445;446;0
1522;2023/10/11;04:13:43;453;448;445;456;445;448;448;0
1523;2023/10/11;04:13:53;450;448;446;455;445;446;450;0
1524;2023/10/11;04:14:03;450;448;445;455;445;445;445;0
1525;2023/10/11;04:14:13;450;448;445;456;444;445;446;0
1526;2023/10/11;04:14:23;452;448;446;456;446;445;448;0
1527;2023/10/11;04:14:33;450;448;446;455;444;446;446;0
1528;2023/10/11;04:14:43;452;446;446;457;446;446;449;0
1529;2023/10/11;04:14:53;452;448;446;455;445;446;449;0
1530;2023/10/11;04:15:03;450;449;446;455;446;446;449;0
1531;2023/10/11;04:15:13;450;446;444;455;444;445;446;0
1532;2023/10/11;04:15:23;452;449;448;455;445;446;449;0
1533;2023/10/11;04:15:33;452;449;446;455;446;446;448;0
1534;2023/10/11;04:15:43;450;446;445;456;445;444;446;0
1535;2023/10/11;04:15:53;450;448;444;455;445;445;446;0
1536;2023/10/11;04:16:03;450;448;445;453;443;445;448;0
1537;2023/10/11;04:16:13;450;446;445;454;445;446;448;0
1538;2023/10/11;04:16:23;450;446;445;455;444;445;446;0
1539;2023/10/11;04:16:33;452;449;446;456;446;445;448;0
1540;2023/10/11;04:16:43;450;446;445;454;445;445;445;0
1541;2023/10/11;04:16:53;450;446;445;454;444;445;446;0
1542;2023/10/11;04:17:03;452;449;446;457;445;445;448;0
1543;2023/10/11;04:17:13;452;448;446;456;446;445;448;0
1544;2023/10/11;04:17:23;452;446;446;456;445;446;448;0
1545;2023/10/11;04:17:33;452;449;446;457;446;446;448;0
1546;2023/10/11;04:17:43;452;448;446;455;446;446;448;0
1547;2023/10/11;04:17:53;452;448;448;456;445;446;448;0
1548;2023/10/11;04:18:03;453;448;448;456;446;446;448;0
1549;2023/10/11;04:18:13;450;448;445;455;445;445;446;0
1550;2023/10/11;04:18:23;452;449;446;456;445;445;448;0
1551;2023/10/11;04:18:33;453;448;448;456;445;445;448;0
1552;2023/10/11;04:18:43;452;449;448;456;446;446;449;0
1553;2023/10/11;04:18:53;450;446;445;455;444;445;448;0
1554;2023/10/11;04:19:03;453;449;445;456;445;448;448;0
1555;2023/10/11;04:19:13;452;448;446;456;446;446;449;0
1556;2023/10/11;04:19:23;452;449;446;456;445;446;448;0
1557;2023/10/11;04:19:33;450;449;448;456;448;446;448;0
1558;2023/10/11;04:19:43;452;448;446;456;445;446;448;0
1559;2023/10/11;04:19:53;452;449;446;457;445;446;448;0
1560;2023/10/11;04:20:03;452;449;445;456;445;446;448;0
1561;2023/10/11;04:20:13;450;446;445;455;444;445;446;0
1562;2023/10/11;04:20:23;452;448;445;456;446;446;448;0
1563;2023/10/11;04:20:33;450;446;446;455;445;445;446;0
1564;2023/10/11;04:20:43;453;449;446;456;446;448;448;0
1565;2023/10/11;04:20:53;452;449;448;457;446;446;450;0
1566;2023/10/11;04:21:03;450;449;446;456;445;445;446;0
1567;2023/10/11;04:21:13;452;448;446;457;446;446;449;0
1568;2023/10/11;04:21:23;452;450;446;456;446;446;448;0
1569;2023/10/11;04:21:33;452;449;446;456;446;446;448;0
1570;2023/10/11;04:21:43;453;449;446;457;446;446;448;0
1571;2023/10/11;04:21:53;450;446;445;455;445;445;446;0
1572;2023/10/11;04:22:03;450;448;446;455;444;445;448;0
1573;2023/10/11;04:22:13;450;449;446;455;445;445;446;0
1574;2023/10/11;04:22:23;452;446;446;455;445;444;448;0
1575;2023/10/11;04:22:33;453;448;448;457;446;446;449;0
1576;2023/10/11;04:22:43;450;446;446;456;445;446;446;0
1577;2023/10/11;04:22:53;452;449;446;456;446;446;448;0
1578;2023/10/11;04:23:03;452;449;446;455;446;446;448;0
1579;2023/10/11;04:23:13;452;448;448;456;446;446;448;0
1580;2023/10/11;04:23:23;453;449;446;457;445;446;448;0
1581;2023/10/11;04:23:33;450;448;446;456;445;445;446;0
1582;2023/10/11;04:23:43;453;449;446;455;446;446;448;0
1583;2023/10/11;04:23:53;453;448;446;456;445;448;449;0
1584;2023/10/11;04:24:03;452;449;448;456;446;445;448;0
1585;2023/10/11;04:24:13;450;449;448;456;445;448;448;0
1586;2023/10/11;04:24:23;452;449;446;456;446;446;446;0
1587;2023/10/11;04:24:33;450;448;445;455;445;446;448;0
1588;2023/10/11;04:24:43;452;449;448;456;445;446;448;0
1589;2023/10/11;04:24:53;452;448;445;455;445;446;446;0
1590;2023/10/11;04:25:03;453;449;445;457;448;448;448;0
1591;2023/10/11;04:25:13;452;448;445;455;445;445;448;0
1592;2023/10/11;04:25:23;452;448;445;455;445;446;446;0
1593;2023/10/11;04:25:33;452;448;446;455;444;446;446;0
1594;2023/10/11;04:25:43;453;449;448;456;446;446;448;0
1595;2023/10/11;04:25:53;452;449;448;457;445;446;449;0
1596;2023/10/11;04:26:03;452;449;446;455;445;448;448;0
1597;2023/10/11;04:26:13;452;450;446;456;446;446;449;0
1598;2023/10/11;04:26:23;453;449;448;456;446;446;446;0
1599;2023/10/11;04:26:33;453;449;448;457;446;446;448;0
1600;2023/10/11;04:26:43;452;449;446;456;446;446;446;0
1601;2023/10/11;04:26:53;453;449;448;456;445;449;448;0
1602;2023/10/11;04:27:03;452;448;445;455;445;446;446;0
1603;2023/10/11;04:27:13;452;448;446;456;445;444;446;0
1604;2023/10/11;04:27:23;450;448;446;456;445;444;448;0
1605;2023/10/11;04:27:33;452;448;445;455;445;445;448;0
1606;2023/10/11;04:27:43;453;449;448;456;446;448;449;0
1607;2023/10/11;04:27:53;453;449;449;456;446;446;448;0
1608;2023/10/11;04:28:03;453;449;448;456;446;446;448;0
1609;2023/10/11;04:28:13;453;449;448;457;446;446;449;0
1610;2023/10/11;04:28:23;453;450;446;455;445;446;448;0
1611;2023/10/11;04:28:33;453;449;446;457;446;446;449;0
1612;2023/10/11;04:28:43;452;449;446;456;446;446;448;0
1613;2023/10/11;04:28:53;452;449;448;457;446;446;448;0
1614;2023/10/11;04:29:03;452;449;445;456;445;446;446;0
1615;2023/10/11;04:29:13;452;449;446;457;448;448;448;0
1616;2023/10/11;04:29:23;450;448;446;455;444;445;446;0
1617;2023/10/11;04:29:33;450;448;446;456;445;446;446;0
1618;2023/10/11;04:29:43;453;449;448;456;446;446;448;0
1619;2023/10/11;04:29:53;453;449;448;456;446;448;449;0
1620;2023/10/11;04:30:03;452;448;446;455;446;445;446;0
1621;2023/10/11;04:30:13;453;449;446;456;446;446;449;0
1622;2023/10/11;04:30:23;453;449;448;457;446;448;448;0
1623;2023/10/11;04:30:33;453;449;446;457;446;446;448;0
1624;2023/10/11;04:30:43;454;448;448;457;448;446;448;0
1625;2023/10/11;04:30:53;453;448;448;457;448;448;449;0
1626;2023/10/11;04:31:03;452;450;446;456;448;446;448;0
1627;2023/10/11;04:31:13;452;449;448;456;445;448;449;0
1628;2023/10/11;04:31:23;452;448;446;456;445;446;448;0
1629;2023/10/11;04:31:33;452;448;446;456;445;446;446;0
1630;2023/10/11;04:31:43;452;449;446;457;445;446;448;0
1631;2023/10/11;04:31:53;453;449;448;457;448;448;449;0
1632;2023/10/11;04:32:03;452;449;446;457;446;449;449;0
1633;2023/10/11;04:32:13;453;449;448;457;446;448;448;0
1634;2023/10/11;04:32:23;452;449;448;457;446;448;449;0
1635;2023/10/11;04:32:33;453;450;449;457;448;446;450;0
1636;2023/10/11;04:32:43;452;450;448;458;446;448;449;0
1637;2023/10/11;04:32:53;452;449;446;455;446;446;446;0
1638;2023/10/11;04:33:03;452;449;446;456;448;448;449;0
1639;2023/10/11;04:33:13;452;449;446;456;448;448;448;0
1640;2023/10/11;04:33:23;450;448;446;455;445;446;448;0
1641;2023/10/11;04:33:33;452;448;448;455;445;445;446;0
1642;2023/10/11;04:33:43;453;449;448;456;448;446;450;0
1643;2023/10/11;04:33:53;453;449;448;457;446;446;448;0
1644;2023/10/11;04:34:03;452;449;446;456;446;446;446;0
1645;2023/10/11;04:34:13;453;449;448;457;448;448;449;0
1646;2023/10/11;04:34:23;452;448;446;456;446;448;448;0
1647;2023/10/11;04:34:33;453;450;448;456;446;448;448;0
1648;2023/10/11;04:34:43;453;449;448;456;448;448;449;0
1649;2023/10/11;04:34:53;453;450;448;457;448;448;449;0
1650;2023/10/11;04:35:03;453;450;448;457;448;446;449;0
1651;2023/10/11;04:35:13;452;450;448;457;448;448;449;0
1652;2023/10/11;04:35:23;454;449;448;457;448;448;448;0
1653;2023/10/11;04:35:33;453;449;448;456;448;448;449;0
1654;2023/10/11;04:35:43;453;449;448;456;448;448;449;0
1655;2023/10/11;04:35:53;452;450;446;457;446;448;449;0
1656;2023/10/11;04:36:03;453;450;448;457;448;448;448;0
1657;2023/10/11;04:36:13;453;449;448;456;449;448;449;0
1658;2023/10/11;04:36:23;453;450;448;457;449;448;449;0
1659;2023/10/11;04:36:33;453;449;449;457;448;448;449;0
1660;2023/10/11;04:36:43;453;450;446;457;448;449;449;0
1661;2023/10/11;04:36:53;452;450;449;458;448;449;449;0
1662;2023/10/11;04:37:03;454;449;448;457;448;449;449;0
1663;2023/10/11;04:37:13;453;450;449;457;448;448;449;0
1664;2023/10/11;04:37:23;453;449;448;457;448;448;449;0
1665;2023/10/11;04:37:33;453;450;448;456;448;446;449;0
1666;2023/10/11;04:37:43;453;449;448;457;449;448;449;0
1667;2023/10/11;04:37:53;453;450;449;457;448;448;449;0
1668;2023/10/11;04:38:03;453;450;448;457;448;448;449;0
1669;2023/10/11;04:38:13;453;449;449;458;448;449;450;0
1670;2023/10/11;04:38:23;453;449;446;456;449;444;449;0
1671;2023/10/11;04:38:33;454;450;448;457;449;446;448;0
1672;2023/10/11;04:38:43;450;449;446;455;446;446;448;0
1673;2023/10/11;04:38:53;453;450;449;457;449;448;449;0
1674;2023/10/11;04:39:03;452;449;446;456;446;446;448;0
1675;2023/10/11;04:39:13;454;450;448;457;449;449;449;0
1676;2023/10/11;04:39:23;453;449;446;456;448;449;449;0
1677;2023/10/11;04:39:33;453;450;449;456;449;448;449;0
1678;2023/10/11;04:39:43;452;448;446;456;446;446;448;0
1679;2023/10/11;04:39:53;453;449;449;456;449;448;449;0
1680;2023/10/11;04:40:03;453;449;448;458;449;448;449;0
1681;2023/10/11;04:40:13;452;448;445;456;446;446;448;0
1682;2023/10/11;04:40:23;454;450;448;457;448;448;450;0
1683;2023/10/11;04:40:33;453;449;448;457;448;449;450;0
1684;2023/10/11;04:40:43;453;450;446;457;448;448;450;0
1685;2023/10/11;04:40:53;454;450;448;457;449;448;449;0
1686;2023/10/11;04:41:03;454;449;448;457;449;448;449;0
1687;2023/10/11;04:41:13;453;449;448;458;449;446;450;0
1688;2023/10/11;04:41:23;453;449;449;457;449;448;449;0
1689;2023/10/11;04:41:33;452;449;446;457;446;446;449;0
1690;2023/10/11;04:41:43;453;450;448;457;449;448;449;0
1691;2023/10/11;04:41:53;453;450;449;456;449;448;449;0
1692;2023/10/11;04:42:03;454;450;449;457;448;448;449;0
1693;2023/10/11;04:42:13;452;449;446;456;446;446;448;0
1694;2023/10/11;04:42:23;453;450;449;457;449;448;450;0
1695;2023/10/11;04:42:33;453;450;446;456;448;448;449;0
1696;2023/10/11;04:42:43;454;450;448;457;449;449;449;0
1697;2023/10/11;04:42:53;452;449;448;456;446;448;449;0
1698;2023/10/11;04:43:03;454;450;449;457;449;448;449;0
1699;2023/10/11;04:43:13;452;449;446;456;448;446;448;0
1700;2023/10/11;04:43:23;453;450;449;457;449;448;450;0
1701;2023/10/11;04:43:33;453;450;448;457;449;448;449;0
1702;2023/10/11;04:43:43;453;449;448;458;449;448;449;0
1703;2023/10/11;04:43:53;454;450;449;458;449;448;449;0
1704;2023/10/11;04:44:03;453;449;449;456;449;448;450;0
1705;2023/10/11;04:44:13;453;450;448;457;448;448;449;0
1706;2023/10/11;04:44:23;453;450;448;457;448;449;450;0
1707;2023/10/11;04:44:33;452;449;446;455;446;448;450;0
1708;2023/10/11;04:44:43;452;449;446;456;448;448;448;0
1709;2023/10/11;04:44:53;453;450;448;457;449;448;450;0
1710;2023/10/11;04:45:03;453;450;449;458;448;448;450;0
1711;2023/10/11;04:45:13;452;449;448;456;448;446;448;0
1712;2023/10/11;04:45:23;453;450;448;458;449;449;450;0
1713;2023/10/11;04:45:33;454;450;449;456;449;448;449;0
1714;2023/10/11;04:45:43;453;449;449;457;449;449;449;0
1715;2023/10/11;04:45:53;454;450;449;457;449;448;450;0
1716;2023/10/11;04:46:03;452;449;446;457;448;449;448;0
1717;2023/10/11;04:46:13;453;450;448;458;450;449;449;0
1718;2023/10/11;04:46:23;453;448;446;456;448;448;448;0
1719;2023/10/11;04:46:33;454;450;449;457;449;448;450;0
1720;2023/10/11;04:46:43;452;449;448;457;448;446;448;0
1721;2023/10/11;04:46:53;453;449;448;457;449;448;449;0
1722;2023/10/11;04:47:03;452;449;446;456;448;446;448;0
1723;2023/10/11;04:47:13;454;450;449;458;449;449;450;0
1724;2023/10/11;04:47:23;454;450;449;458;449;449;449;0
1725;2023/10/11;04:47:33;453;450;449;457;450;449;449;0
1726;2023/10/11;04:47:43;453;450;449;457;450;448;450;0
1727;2023/10/11;04:47:53;454;450;449;458;450;450;449;0
1728;2023/10/11;04:48:03;454;452;449;457;449;449;449;0
1729;2023/10/11;04:48:13;453;450;449;458;450;448;449;0
1730;2023/10/11;04:48:23;454;450;449;458;449;450;450;0
1731;2023/10/11;04:48:33;454;450;449;457;449;448;450;0
1732;2023/10/11;04:48:43;454;450;449;458;449;448;450;0
1733;2023/10/11;04:48:53;454;450;448;457;450;449;450;0
1734;2023/10/11;04:49:03;453;450;450;458;449;449;449;0
1735;2023/10/11;04:49:13;454;450;449;457;450;449;450;0
1736;2023/10/11;04:49:23;453;450;449;457;449;448;449;0
1737;2023/10/11;04:49:33;454;450;449;457;450;449;450;0
1738;2023/10/11;04:49:43;454;450;449;458;449;450;450;0
1739;2023/10/11;04:49:53;454;450;448;458;449;449;450;0
1740;2023/10/11;04:50:03;454;450;449;457;450;449;450;0
1741;2023/10/11;04:50:13;454;450;449;458;449;449;450;0
1742;2023/10/11;04:50:23;454;450;448;458;450;449;449;0
1743;2023/10/11;04:50:33;454;450;449;458;450;450;449;0
1744;2023/10/11;04:50:43;454;450;449;458;449;449;449;0
1745;2023/10/11;04:50:53;455;450;448;457;450;448;450;0
1746;2023/10/11;04:51:03;454;450;450;457;450;449;449;0
1747;2023/10/11;04:51:13;454;450;450;458;450;449;450;0
1748;2023/10/11;04:51:23;453;450;448;457;448;448;449;0
1749;2023/10/11;04:51:33;453;450;448;457;449;448;449;0
1750;2023/10/11;04:51:43;454;450;449;457;450;448;450;0
1751;2023/10/11;04:51:53;453;450;449;456;449;446;450;0
1752;2023/10/11;04:52:03;452;449;448;457;449;448;449;0
1753;2023/10/11;04:52:13;454;450;449;457;449;449;450;0
1754;2023/10/11;04:52:23;454;450;449;457;450;448;450;0
1755;2023/10/11;04:52:33;454;450;449;459;450;449;449;0
1756;2023/10/11;04:52:43;453;449;448;457;449;449;449;0
1757;2023/10/11;04:52:53;454;450;448;458;449;450;450;0
1758;2023/10/11;04:53:03;454;450;449;458;450;450;449;0
1759;2023/10/11;04:53:13;452;450;448;458;448;446;449;0
1760;2023/10/11;04:53:23;453;450;449;457;449;448;449;0
1761;2023/10/11;04:53:33;454;450;448;457;450;449;450;0
1762;2023/10/11;04:53:43;454;450;449;458;450;449;450;0
1763;2023/10/11;04:53:53;452;450;449;457;449;448;449;0
1764;2023/10/11;04:54:03;454;450;450;458;450;450;450;0
1765;2023/10/11;04:54:13;452;448;448;456;449;448;449;0
1766;2023/10/11;04:54:23;453;450;448;456;450;448;449;0
1767;2023/10/11;04:54:33;454;450;449;458;450;449;450;0
1768;2023/10/11;04:54:43;453;449;448;456;449;449;448;0
1769;2023/10/11;04:54:53;454;450;450;457;450;449;450;0
1770;2023/10/11;04:55:03;454;450;449;458;450;449;450;0
1771;2023/10/11;04:55:13;455;450;450;457;450;450;450;0
1772;2023/10/11;04:55:23;454;450;449;457;450;450;450;0
1773;2023/10/11;04:55:33;455;450;450;458;450;449;450;0
1774;2023/10/11;04:55:43;454;450;449;457;450;449;450;0
1775;2023/10/11;04:55:53;455;450;449;458;450;449;450;0
1776;2023/10/11;04:56:03;454;450;449;457;449;449;448;0
1777;2023/10/11;04:56:13;454;452;449;457;450;449;449;0
1778;2023/10/11;04:56:23;455;450;450;457;450;450;450;0
1779;2023/10/11;04:56:33;455;450;449;458;450;449;450;0
1780;2023/10/11;04:56:43;454;450;448;458;450;449;449;0
1781;2023/10/11;04:56:53;455;450;449;458;450;449;450;0
1782;2023/10/11;04:57:03;454;450;450;458;450;450;450;0
1783;2023/10/11;04:57:13;455;450;450;458;450;450;450;0
1784;2023/10/11;04:57:23;454;450;450;458;450;449;450;0
1785;2023/10/11;04:57:33;453;450;449;457;450;450;450;0
1786;2023/10/11;04:57:43;453;449;449;456;449;448;449;0
1787;2023/10/11;04:57:53;454;452;449;458;450;450;450;0
1788;2023/10/11;04:58:03;454;450;448;458;450;448;450;0
1789;2023/10/11;04:58:13;453;449;449;457;450;448;450;0
1790;2023/10/11;04:58:23;453;450;448;457;449;449;449;0
1791;2023/10/11;04:58:33;455;450;450;458;450;450;450;0
1792;2023/10/11;04:58:43;454;450;450;457;450;449;450;0
1793;2023/10/11;04:58:53;455;450;450;458;450;449;450;0
1794;2023/10/11;04:59:03;453;450;448;457;449;449;450;0
1795;2023/10/11;04:59:13;455;450;450;458;450;450;450;0
1796;2023/10/11;04:59:23;455;450;449;458;450;450;450;0
1797;2023/10/11;04:59:33;454;450;450;458;450;450;450;0
1798;2023/10/11;04:59:43;454;450;449;457;450;448;449;0
1799;2023/10/11;04:59:53;454;450;448;457;450;449;450;0
1800;2023/10/11;05:00:03;455;450;450;458;450;445;450;0
1801;2023/10/11;05:00:13;453;450;449;458;450;449;450;0
1802;2023/10/11;05:00:23;455;450;450;458;450;450;450;0
1803;2023/10/11;05:00:33;453;449;449;458;450;449;449;0
1804;2023/10/11;05:00:43;453;450;449;457;450;449;450;0
1805;2023/10/11;05:00:53;454;452;450;459;450;450;450;0
1806;2023/10/11;05:01:03;455;450;450;458;450;450;450;0
1807;2023/10/11;05:01:13;454;450;449;457;450;448;449;0
1808;2023/10/11;05:01:23;453;450;449;457;450;449;450;0
1809;2023/10/11;05:01:33;455;450;450;458;450;450;450;0
1810;2023/10/11;05:01:43;454;450;449;457;450;449;450;0
1811;2023/10/11;05:01:53;454;449;449;456;450;448;450;0
1812;2023/10/11;05:02:03;455;450;450;459;450;450;450;0
1813;2023/10/11;05:02:13;455;452;450;459;450;450;452;0
1814;2023/10/11;05:02:23;454;452;450;459;450;449;450;0
1815;2023/10/11;05:02:33;454;450;449;459;450;450;449;0
1816;2023/10/11;05:02:43;454;450;450;459;450;450;450;0
1817;2023/10/11;05:02:53;455;452;450;459;452;450;450;0
1818;2023/10/11;05:03:03;455;452;450;459;449;449;450;0
1819;2023/10/11;05:03:13;454;450;449;457;450;448;450;0
1820;2023/10/11;05:03:23;455;452;450;459;450;449;450;0
1821;2023/10/11;05:03:33;454;450;450;458;450;450;450;0
1822;2023/10/11;05:03:43;454;450;449;457;450;449;450;0
1823;2023/10/11;05:03:53;455;450;448;457;450;449;449;0
1824;2023/10/11;05:04:03;454;450;450;458;450;449;449;0
1825;2023/10/11;05:04:13;455;452;450;459;450;450;450;0
1826;2023/10/11;05:04:23;455;452;450;459;452;450;450;0
1827;2023/10/11;05:04:33;454;452;450;459;450;450;450;0
1828;2023/10/11;05:04:43;454;450;450;459;452;450;450;0
1829;2023/10/11;05:04:53;455;450;448;458;450;449;450;0
1830;2023/10/11;05:05:03;455;452;450;457;450;450;450;0
1831;2023/10/11;05:05:13;455;452;450;459;452;450;452;0
1832;2023/10/11;05:05:23;456;452;450;459;450;450;450;0
1833;2023/10/11;05:05:33;455;450;450;457;452;450;450;0
1834;2023/10/11;05:05:43;454;450;449;458;450;449;450;0
1835;2023/10/11;05:05:53;453;452;449;457;450;448;450;0
1836;2023/10/11;05:06:03;454;452;450;459;450;450;450;0
1837;2023/10/11;05:06:13;454;450;450;458;450;449;450;0
1838;2023/10/11;05:06:23;455;452;450;458;450;450;450;0
1839;2023/10/11;05:06:33;454;450;450;458;450;450;450;0
1840;2023/10/11;05:06:43;455;452;450;460;452;450;452;0
1841;2023/10/11;05:06:53;455;450;450;458;450;450;450;0
1842;2023/10/11;05:07:03;454;452;450;459;450;450;450;0
1843;2023/10/11;05:07:13;454;450;450;458;450;448;450;0
1844;2023/10/11;05:07:23;454;450;450;458;449;450;452;0
1845;2023/10/11;05:07:33;456;452;450;459;450;450;450;0
1846;2023/10/11;05:07:43;454;452;449;458;450;449;450;0
1847;2023/10/11;05:07:53;455;450;450;459;450;450;450;0
1848;2023/10/11;05:08:03;455;450;450;459;450;450;450;0
1849;2023/10/11;05:08:13;455;453;450;459;452;450;452;0
1850;2023/10/11;05:08:23;454;450;449;458;450;449;450;0
1851;2023/10/11;05:08:33;456;453;450;458;452;450;452;0
1852;2023/10/11;05:08:43;455;452;450;459;450;450;452;0
1853;2023/10/11;05:08:53;454;450;450;457;450;449;450;0
1854;2023/10/11;05:09:03;456;452;450;459;450;450;450;0
1855;2023/10/11;05:09:13;455;452;450;459;452;450;452;0
1856;2023/10/11;05:09:23;455;452;450;458;452;450;450;0
1857;2023/10/11;05:09:33;456;452;450;459;452;450;452;0
1858;2023/10/11;05:09:43;455;450;450;459;452;450;452;0
