Line;Date;Time;PD0 (V);PD1 (V);PD2 (V);PD3 (V);PD4 (V);PD5 (degC)
2843;2023/10/11;07:53:53;4019;12;11;11;11;12
2844;2023/10/11;07:54:03;4016;12;11;12;11;12
2845;2023/10/11;07:54:13;4016;12;11;11;11;12
2846;2023/10/11;07:54:23;4016;12;11;12;11;12
2847;2023/10/11;07:54:33;4017;12;11;11;11;12
2848;2023/10/11;07:54:43;4015;12;11;12;12;12
2849;2023/10/11;07:54:53;4016;12;11;11;11;12
2850;2023/10/11;07:55:03;4017;12;11;11;11;12
2851;2023/10/11;07:55:13;4017;12;11;12;11;12
2852;2023/10/11;07:55:23;4018;12;11;11;11;12
2853;2023/10/11;07:55:33;4018;12;11;11;11;12
2854;2023/10/11;07:55:43;4016;12;11;11;11;12
2855;2023/10/11;07:55:53;4016;12;11;11;11;12
2856;2023/10/11;07:56:03;4016;12;11;11;11;12
2857;2023/10/11;07:56:13;4015;12;11;11;11;12
2858;2023/10/11;07:56:23;4017;12;11;11;11;12
2859;2023/10/11;07:56:33;4020;12;11;11;11;12
2860;2023/10/11;07:56:43;4018;12;11;11;11;12
2861;2023/10/11;07:56:53;4017;12;11;11;11;12
2862;2023/10/11;07:57:03;4017;12;11;11;11;12
2863;2023/10/11;07:57:13;4015;12;11;12;11;12
2864;2023/10/11;07:57:23;4017;12;11;11;11;12
2865;2023/10/11;07:57:33;4018;12;11;11;12;12
2866;2023/10/11;07:57:43;4019;12;11;11;11;12
2867;2023/10/11;07:57:53;4016;12;11;11;11;12
2868;2023/10/11;07:58:03;4016;12;11;11;11;12
2869;2023/10/11;07:58:13;4017;12;11;11;11;12
2870;2023/10/11;07:58:23;4017;12;11;12;11;12
2871;2023/10/11;07:58:33;4016;12;11;11;11;12
2872;2023/10/11;07:58:43;4017;12;11;12;11;12
2873;2023/10/11;07:58:53;4018;12;11;11;12;12
2874;2023/10/11;07:59:03;4018;12;11;11;11;12
2875;2023/10/11;07:59:13;4017;12;11;11;11;12
2876;2023/10/11;07:59:23;4019;12;11;12;11;12
2877;2023/10/11;07:59:33;4016;12;11;11;11;12
2878;2023/10/11;07:59:43;4017;12;11;11;11;12
2879;2023/10/11;07:59:53;4017;12;11;11;11;12
2880;2023/10/11;08:00:03;4016;12;11;12;11;12
2881;2023/10/11;08:00:13;4015;12;11;12;11;12
2882;2023/10/11;08:00:23;4018;12;11;11;11;12
2883;2023/10/11;08:00:33;4017;12;11;11;11;12
2884;2023/10/11;08:00:43;4018;12;11;11;11;12
2885;2023/10/11;08:00:53;4016;12;11;11;11;12
2886;2023/10/11;08:01:03;4017;12;11;11;11;12
2887;2023/10/11;08:01:13;4016;12;11;11;11;12
2888;2023/10/11;08:01:23;4017;12;11;11;11;12
2889;2023/10/11;08:01:33;4017;12;11;11;11;12
2890;2023/10/11;08:01:43;4016;12;11;11;11;11
2891;2023/10/11;08:01:53;4018;12;11;11;11;12
2892;2023/10/11;08:02:03;4018;12;11;11;12;12
2893;2023/10/11;08:02:13;4016;12;11;11;11;12
2894;2023/10/11;08:02:23;4017;12;11;11;11;12
2895;2023/10/11;08:02:33;4017;12;11;11;11;12
2896;2023/10/11;08:02:43;4016;12;11;12;11;12
2897;2023/10/11;08:02:53;4017;12;11;11;11;12
2898;2023/10/11;08:03:03;4018;12;11;11;11;11
2899;2023/10/11;08:03:13;4018;12;11;11;11;12
2900;2023/10/11;08:03:23;4015;12;11;12;12;12
2901;2023/10/11;08:03:33;4016;12;11;12;11;12
2902;2023/10/11;08:03:43;4017;12;11;11;11;12
2903;2023/10/11;08:03:53;4018;12;11;11;11;12
2904;2023/10/11;08:04:03;4017;12;11;12;11;12
2905;2023/10/11;08:04:13;4017;12;11;11;11;12
2906;2023/10/11;08:04:23;4019;12;11;11;11;12
2907;2023/10/11;08:04:33;4016;12;11;12;11;12
2908;2023/10/11;08:04:43;4018;12;11;11;11;12
2909;2023/10/11;08:04:53;4017;12;11;12;11;12
2910;2023/10/11;08:05:03;12;12;11;11;12;12
2911;2023/10/11;08:05:13;12;12;11;11;11;12
2912;2023/10/11;08:05:23;11;12;11;11;11;12
2913;2023/10/11;08:05:33;12;12;11;11;11;12
2914;2023/10/11;08:05:43;11;12;11;12;12;12
2915;2023/10/11;08:05:53;12;12;11;12;11;12
2916;2023/10/11;08:06:03;12;12;11;12;11;12
2917;2023/10/11;08:06:13;11;12;11;11;11;12
2918;2023/10/11;08:06:23;12;12;11;11;12;12
2919;2023/10/11;08:06:33;11;12;11;12;11;12
2920;2023/10/11;08:06:43;12;12;11;11;11;12
2921;2023/10/11;08:06:53;12;12;11;11;11;12
2922;2023/10/11;08:07:03;12;12;11;11;12;12
2923;2023/10/11;08:07:13;12;12;11;12;11;12
2924;2023/10/11;08:07:23;12;12;11;11;12;12
2925;2023/10/11;08:07:33;11;12;11;12;12;12
2926;2023/10/11;08:07:43;11;12;11;11;11;12
2927;2023/10/11;08:07:53;12;12;11;11;11;12
2928;2023/10/11;08:08:03;12;12;11;12;11;12
2929;2023/10/11;08:08:13;12;12;11;12;11;11
2930;2023/10/11;08:08:23;12;12;11;11;11;12
2931;2023/10/11;08:08:33;12;12;11;11;11;12
2932;2023/10/11;08:08:43;12;12;11;11;11;12
2933;2023/10/11;08:08:53;12;12;11;11;11;12
2934;2023/10/11;08:09:03;12;12;11;11;11;12
2935;2023/10/11;08:09:13;12;12;11;11;11;12
2936;2023/10/11;08:09:23;11;12;11;11;11;12
2937;2023/10/11;08:09:33;12;12;11;11;11;12
2938;2023/10/11;08:09:43;12;12;11;11;11;12
2939;2023/10/11;08:09:53;12;12;11;11;11;12
2940;2023/10/11;08:10:03;12;12;11;11;11;12
2941;2023/10/11;08:10:13;12;12;11;11;11;12
2942;2023/10/11;08:10:23;12;12;11;11;11;12
2943;2023/10/11;08:10:33;11;12;11;11;11;12
2944;2023/10/11;08:10:43;12;12;11;12;11;11
2945;2023/10/11;08:10:53;12;12;11;11;11;12
2946;2023/10/11;08:11:03;12;12;11;11;11;12
2947;2023/10/11;08:11:13;12;12;11;11;11;12
2948;2023/10/11;08:11:23;12;12;11;12;11;12
2949;2023/10/11;08:11:33;12;12;11;12;11;12
2950;2023/10/11;08:11:43;12;12;11;11;11;12
2951;2023/10/11;08:11:53;12;12;11;11;11;12
2952;2023/10/11;08:12:03;12;12;11;11;11;12
2953;2023/10/11;08:12:13;11;12;11;11;11;12
2954;2023/10/11;08:12:23;12;12;11;11;11;12
2955;2023/10/11;08:12:33;12;12;11;11;12;12
2956;2023/10/11;08:12:43;12;12;11;11;11;12
2957;2023/10/11;08:12:53;11;12;11;12;11;12
2958;2023/10/11;08:13:03;12;12;11;11;12;11
2959;2023/10/11;08:13:13;12;12;11;11;11;12
2960;2023/10/11;08:13:23;11;12;11;11;11;12
2961;2023/10/11;08:13:33;12;12;11;11;11;11
2962;2023/10/11;08:13:43;11;12;11;11;12;12
2963;2023/10/11;08:13:53;12;12;11;11;12;12
2964;2023/10/11;08:14:03;12;12;11;12;11;12
2965;2023/10/11;08:14:13;12;12;11;11;11;12
2966;2023/10/11;08:14:23;12;12;11;11;11;12
2967;2023/10/11;08:14:33;12;12;11;12;11;12
2968;2023/10/11;08:14:43;12;12;11;11;11;12
2969;2023/10/11;08:14:53;12;12;11;11;11;12
2970;2023/10/11;08:15:03;11;12;11;11;11;12
2971;2023/10/11;08:15:13;12;12;11;11;12;12
2972;2023/10/11;08:15:23;11;12;11;12;11;12
2973;2023/10/11;08:15:33;11;12;11;11;11;12
2974;2023/10/11;08:15:43;12;12;11;11;11;12
2975;2023/10/11;08:15:53;11;12;11;11;11;12
2976;2023/10/11;08:16:03;12;12;11;12;11;12
2977;2023/10/11;08:16:13;12;12;11;11;11;12
2978;2023/10/11;08:16:23;12;12;11;11;11;12
2979;2023/10/11;08:16:33;12;12;11;11;11;12
2980;2023/10/11;08:16:43;12;12;11;11;11;12
2981;2023/10/11;08:16:53;12;12;11;11;11;12
2982;2023/10/11;08:17:03;12;12;11;11;11;12
2983;2023/10/11;08:17:13;12;12;11;12;11;12
2984;2023/10/11;08:17:23;11;12;11;11;11;12
2985;2023/10/11;08:17:33;12;12;11;11;11;12
2986;2023/10/11;08:17:43;12;12;11;11;11;12
2987;2023/10/11;08:17:53;12;12;11;12;11;11
2988;2023/10/11;08:18:03;11;12;11;11;11;12
2989;2023/10/11;08:18:13;12;12;11;11;11;12
2990;2023/10/11;08:18:23;12;12;11;11;11;12
2991;2023/10/11;08:18:33;12;12;11;11;11;12
2992;2023/10/11;08:18:43;11;12;11;11;11;12
2993;2023/10/11;08:18:53;12;12;11;11;12;12
2994;2023/10/11;08:19:03;11;12;11;12;11;12
2995;2023/10/11;08:19:13;12;12;11;12;11;12
2996;2023/10/11;08:19:23;12;12;11;12;11;12
2997;2023/10/11;08:19:33;11;12;11;11;11;12
2998;2023/10/11;08:19:43;11;12;11;11;11;12
2999;2023/10/11;08:19:53;12;12;11;12;11;12
3000;2023/10/11;08:20:03;12;12;11;11;12;12
3001;2023/10/11;08:20:13;12;12;11;11;11;11
3002;2023/10/11;08:20:23;12;12;11;11;11;12
3003;2023/10/11;08:20:33;12;12;11;11;11;12
3004;2023/10/11;08:20:43;12;12;11;11;11;12
3005;2023/10/11;08:20:53;12;12;11;11;11;12
3006;2023/10/11;08:21:03;12;12;11;12;11;12
3007;2023/10/11;08:21:13;12;12;11;11;11;12
3008;2023/10/11;08:21:23;12;12;11;11;11;12
3009;2023/10/11;08:21:33;12;12;11;12;11;12
3010;2023/10/11;08:21:43;12;12;11;11;11;11
3011;2023/10/11;08:21:53;12;12;11;11;12;12
3012;2023/10/11;08:22:03;12;12;11;11;11;12
3013;2023/10/11;08:22:13;12;12;11;11;12;12
3014;2023/10/11;08:22:23;12;12;11;11;12;12
3015;2023/10/11;08:22:33;12;12;11;11;11;12
3016;2023/10/11;08:22:43;12;12;11;11;11;12
3017;2023/10/11;08:22:53;12;12;11;12;12;12
3018;2023/10/11;08:23:03;12;12;11;11;11;12
3019;2023/10/11;08:23:13;11;12;11;11;12;12
3020;2023/10/11;08:23:23;12;12;11;11;11;12
3021;2023/10/11;08:23:33;12;12;11;11;11;12
3022;2023/10/11;08:23:43;11;12;11;11;11;12
3023;2023/10/11;08:23:53;12;12;11;11;11;12
3024;2023/10/11;08:24:03;11;12;11;11;11;12
3025;2023/10/11;08:24:13;12;12;11;12;11;12
3026;2023/10/11;08:24:23;12;12;11;12;11;12
3027;2023/10/11;08:24:33;12;12;11;11;11;12
3028;2023/10/11;08:24:43;11;12;11;11;11;12
3029;2023/10/11;08:24:53;12;12;11;12;11;12
3030;2023/10/11;08:25:03;11;12;11;11;11;12
3031;2023/10/11;08:25:13;12;12;11;12;11;12
3032;2023/10/11;08:25:23;12;12;11;12;12;12
3033;2023/10/11;08:25:33;12;12;11;11;11;12
3034;2023/10/11;08:25:43;12;12;11;11;12;12
3035;2023/10/11;08:25:53;12;12;11;11;11;12
3036;2023/10/11;08:26:03;12;12;11;11;11;12
3037;2023/10/11;08:26:13;12;12;11;12;11;12
3038;2023/10/11;08:26:23;12;12;11;11;12;12
3039;2023/10/11;08:26:33;12;12;11;11;12;12
3040;2023/10/11;08:26:43;11;12;11;11;11;12
3041;2023/10/11;08:26:53;12;12;11;11;11;12
3042;2023/10/11;08:27:03;12;12;11;11;11;12
3043;2023/10/11;08:27:13;12;12;11;12;11;12
3044;2023/10/11;08:27:23;12;12;11;11;11;11
3045;2023/10/11;08:27:33;12;12;11;12;11;12
3046;2023/10/11;08:27:43;12;12;11;12;11;12
3047;2023/10/11;08:27:53;12;12;11;11;11;12
3048;2023/10/11;08:28:03;12;12;11;11;11;12
3049;2023/10/11;08:28:13;12;12;11;12;11;12
3050;2023/10/11;08:28:23;11;12;11;11;11;11
3051;2023/10/11;08:28:33;12;12;11;11;11;12
3052;2023/10/11;08:28:43;12;12;11;11;11;12
3053;2023/10/11;08:28:53;12;12;11;11;11;12
3054;2023/10/11;08:29:03;12;12;11;12;11;12
3055;2023/10/11;08:29:13;12;12;11;11;11;12
3056;2023/10/11;08:29:23;12;12;11;11;11;12
3057;2023/10/11;08:29:33;11;12;11;11;11;12
3058;2023/10/11;08:29:43;12;12;11;11;12;12
3059;2023/10/11;08:29:53;12;12;11;11;11;12
3060;2023/10/11;08:30:03;12;12;11;11;11;12
3061;2023/10/11;08:30:13;12;12;11;11;11;11
3062;2023/10/11;08:30:23;12;12;11;11;12;12
3063;2023/10/11;08:30:33;12;12;11;11;12;12
3064;2023/10/11;08:30:43;12;12;11;11;11;12
3065;2023/10/11;08:30:53;11;12;11;11;11;12
3066;2023/10/11;08:31:03;12;12;11;12;11;12
3067;2023/10/11;08:31:13;11;12;11;12;11;12
3068;2023/10/11;08:31:23;12;12;11;12;11;12
3069;2023/10/11;08:31:33;12;12;11;11;11;12
3070;2023/10/11;08:31:43;11;12;11;12;11;12
3071;2023/10/11;08:31:53;11;12;11;11;11;12
3072;2023/10/11;08:32:03;12;12;11;11;12;12
3073;2023/10/11;08:32:13;12;12;11;11;11;12
3074;2023/10/11;08:32:23;12;12;11;11;11;12
3075;2023/10/11;08:32:33;12;12;11;11;11;12
3076;2023/10/11;08:32:43;12;12;11;12;11;12
3077;2023/10/11;08:32:53;11;12;11;11;11;12
3078;2023/10/11;08:33:03;12;12;11;11;11;12
3079;2023/10/11;08:33:13;11;12;11;11;11;12
3080;2023/10/11;08:33:23;11;12;11;11;11;12
3081;2023/10/11;08:33:33;12;12;11;11;11;12
3082;2023/10/11;08:33:43;12;12;11;11;11;12
3083;2023/10/11;08:33:53;12;12;11;11;11;12
3084;2023/10/11;08:34:03;11;12;11;12;11;12
3085;2023/10/11;08:34:13;12;12;11;11;12;12
3086;2023/10/11;08:34:23;12;12;11;11;11;12
3087;2023/10/11;08:34:33;12;12;11;11;11;12
3088;2023/10/11;08:34:43;12;12;11;11;11;12
3089;2023/10/11;08:34:53;12;12;11;11;12;12
3090;2023/10/11;08:35:03;12;12;11;11;11;12
3091;2023/10/11;08:35:13;11;12;11;11;11;12
3092;2023/10/11;08:35:23;12;12;11;11;11;12
3093;2023/10/11;08:35:33;12;12;11;12;11;12
3094;2023/10/11;08:35:43;12;12;11;11;11;12
3095;2023/10/11;08:35:53;11;12;11;11;11;11
3096;2023/10/11;08:36:03;11;12;11;12;12;12
3097;2023/10/11;08:36:13;12;12;11;12;12;12
3098;2023/10/11;08:36:23;11;12;11;11;11;11
3099;2023/10/11;08:36:33;12;12;11;11;11;12
3100;2023/10/11;08:36:43;12;12;11;12;11;12
3101;2023/10/11;08:36:53;12;12;11;11;11;12
3102;2023/10/11;08:37:03;12;12;11;11;11;12
3103;2023/10/11;08:37:13;12;12;11;11;11;12
3104;2023/10/11;08:37:23;12;12;11;11;11;12
3105;2023/10/11;08:37:33;12;12;11;11;12;12
3106;2023/10/11;08:37:43;12;12;11;12;11;12
3107;2023/10/11;08:37:53;11;12;11;12;11;12
3108;2023/10/11;08:38:03;11;12;11;11;12;12
3109;2023/10/11;08:38:13;11;12;11;12;11;12
3110;2023/10/11;08:38:23;12;12;11;11;11;12
3111;2023/10/11;08:38:33;11;12;11;11;11;12
3112;2023/10/11;08:38:43;12;12;11;11;11;12
3113;2023/10/11;08:38:53;12;12;11;11;11;12
3114;2023/10/11;08:39:03;12;12;11;11;11;12
3115;2023/10/11;08:39:13;12;12;11;12;11;12
3116;2023/10/11;08:39:23;12;12;11;11;11;12
3117;2023/10/11;08:39:33;12;12;11;12;11;12
3118;2023/10/11;08:39:43;12;12;11;12;11;12
3119;2023/10/11;08:39:53;11;12;11;11;11;12
3120;2023/10/11;08:40:03;11;12;11;11;11;12
3121;2023/10/11;08:40:13;11;12;11;12;11;12
3122;2023/10/11;08:40:23;12;12;11;11;11;12
3123;2023/10/11;08:40:33;12;12;11;11;11;12
3124;2023/10/11;08:40:43;11;12;11;11;11;12
3125;2023/10/11;08:40:53;12;12;11;12;12;12
3126;2023/10/11;08:41:03;12;12;11;11;11;12
3127;2023/10/11;08:41:13;12;12;11;11;12;12
3128;2023/10/11;08:41:23;11;12;11;11;12;12
3129;2023/10/11;08:41:33;12;12;11;12;11;12
3130;2023/10/11;08:41:43;12;12;11;11;12;12
3131;2023/10/11;08:41:53;12;12;11;12;11;12
3132;2023/10/11;08:42:03;11;12;11;11;11;12
3133;2023/10/11;08:42:13;11;12;11;12;11;12
3134;2023/10/11;08:42:23;12;12;11;11;12;12
3135;2023/10/11;08:42:33;12;12;11;11;11;12
3136;2023/10/11;08:42:43;12;12;11;12;11;12
3137;2023/10/11;08:42:53;12;12;11;12;12;12
3138;2023/10/11;08:43:03;12;12;11;11;11;12
3139;2023/10/11;08:43:13;12;12;11;11;11;12
3140;2023/10/11;08:43:23;12;12;11;12;11;12
3141;2023/10/11;08:43:33;11;12;11;11;11;12
3142;2023/10/11;08:43:43;12;12;11;11;11;12
3143;2023/10/11;08:43:53;11;12;11;11;12;12
3144;2023/10/11;08:44:03;12;12;11;12;11;12
3145;2023/10/11;08:44:13;12;12;11;11;11;12
3146;2023/10/11;08:44:23;12;12;11;11;11;12
3147;2023/10/11;08:44:33;11;12;11;12;11;12
3148;2023/10/11;08:44:43;12;12;11;11;11;12
3149;2023/10/11;08:44:53;12;12;11;11;11;12
3150;2023/10/11;08:45:03;12;12;11;11;11;12
3151;2023/10/11;08:45:13;12;12;11;11;11;12
3152;2023/10/11;08:45:23;11;12;11;11;11;12
3153;2023/10/11;08:45:33;12;12;11;12;11;11
3154;2023/10/11;08:45:43;11;12;11;11;11;12
3155;2023/10/11;08:45:53;12;12;11;11;11;12
3156;2023/10/11;08:46:03;12;12;11;11;11;12
3157;2023/10/11;08:46:13;12;12;11;11;11;12
3158;2023/10/11;08:46:23;11;12;11;12;11;12
3159;2023/10/11;08:46:33;12;12;11;11;11;12
3160;2023/10/11;08:46:43;12;12;11;11;11;12
3161;2023/10/11;08:46:53;11;12;11;11;11;12
3162;2023/10/11;08:47:03;12;12;11;11;11;12
3163;2023/10/11;08:47:13;11;12;11;12;11;11
3164;2023/10/11;08:47:23;12;12;11;12;12;12
3165;2023/10/11;08:47:33;12;12;11;11;12;12
3166;2023/10/11;08:47:43;11;12;11;11;11;12
3167;2023/10/11;08:47:53;12;12;11;11;12;12
3168;2023/10/11;08:48:03;12;12;11;11;11;12
3169;2023/10/11;08:48:13;11;12;11;11;11;12
3170;2023/10/11;08:48:23;12;12;11;12;11;12
3171;2023/10/11;08:48:33;11;12;11;11;11;12
3172;2023/10/11;08:48:43;12;12;11;11;11;12
3173;2023/10/11;08:48:53;12;12;11;11;11;12
3174;2023/10/11;08:49:03;12;12;11;12;12;12
3175;2023/10/11;08:49:13;12;12;11;12;12;12
3176;2023/10/11;08:49:23;11;12;11;12;11;12
3177;2023/10/11;08:49:33;11;12;11;11;11;12
3178;2023/10/11;08:49:43;11;12;11;11;11;12
3179;2023/10/11;08:49:53;12;12;11;11;12;12
3180;2023/10/11;08:50:03;4019;12;11;11;11;12
3181;2023/10/11;08:50:13;4016;12;11;11;11;12
3182;2023/10/11;08:50:23;4017;12;11;12;11;12
3183;2023/10/11;08:50:33;4015;12;11;12;12;12
3184;2023/10/11;08:50:43;4016;12;11;11;11;12
3185;2023/10/11;08:50:53;4016;12;11;11;11;12
3186;2023/10/11;08:51:03;4018;12;11;11;11;12
3187;2023/10/11;08:51:13;4018;12;11;11;12;12
3188;2023/10/11;08:51:23;4017;12;11;11;11;12
3189;2023/10/11;08:51:33;4016;12;11;12;11;12
3190;2023/10/11;08:51:43;4017;12;11;12;11;12
3191;2023/10/11;08:51:53;4018;12;11;11;11;12
3192;2023/10/11;08:52:03;4017;12;11;11;11;12
3193;2023/10/11;08:52:13;4017;12;11;11;11;12
3194;2023/10/11;08:52:23;4015;12;11;12;11;12
3195;2023/10/11;08:52:33;4018;12;11;11;11;12
3196;2023/10/11;08:52:43;4017;12;11;12;11;12
3197;2023/10/11;08:52:53;4017;12;11;12;12;12
3198;2023/10/11;08:53:03;4018;12;11;11;11;12
3199;2023/10/11;08:53:13;4019;12;11;11;11;12
3200;2023/10/11;08:53:23;4017;12;11;11;11;12
3201;2023/10/11;08:53:33;4018;12;11;11;11;12
3202;2023/10/11;08:53:43;4018;12;11;12;11;12
3203;2023/10/11;08:53:53;4017;12;11;11;11;12
3204;2023/10/11;08:54:03;4015;12;11;11;11;12
3205;2023/10/11;08:54:13;4018;12;11;11;11;12
3206;2023/10/11;08:54:23;4019;12;11;11;11;12
3207;2023/10/11;08:54:33;4017;12;11;11;11;12
3208;2023/10/11;08:54:43;4018;12;11;11;11;12
3209;2023/10/11;08:54:53;4016;12;11;12;11;12
3210;2023/10/11;08:55:03;4016;12;11;12;11;12
3211;2023/10/11;08:55:13;4017;12;11;12;11;11
3212;2023/10/11;08:55:23;4016;12;11;11;11;12
3213;2023/10/11;08:55:33;4017;12;11;11;11;12
3214;2023/10/11;08:55:43;4016;12;11;11;11;12
3215;2023/10/11;08:55:53;4017;12;11;11;11;12
3216;2023/10/11;08:56:03;4018;12;11;11;12;12
3217;2023/10/11;08:56:13;4018;12;11;11;11;12
3218;2023/10/11;08:56:23;4017;12;11;12;11;12
3219;2023/10/11;08:56:33;4017;12;11;12;11;12
3220;2023/10/11;08:56:43;4019;12;11;11;11;12
3221;2023/10/11;08:56:53;4018;12;11;11;11;12
3222;2023/10/11;08:57:03;4018;12;11;11;12;12
3223;2023/10/11;08:57:13;4017;12;11;11;11;12
3224;2023/10/11;08:57:23;4017;12;11;12;12;12
3225;2023/10/11;08:57:33;4016;12;11;12;11;12
3226;2023/10/11;08:57:43;4017;12;11;12;11;12
3227;2023/10/11;08:57:53;4016;12;11;11;11;11
3228;2023/10/11;08:58:03;4016;12;11;12;12;12
3229;2023/10/11;08:58:13;4016;12;11;11;11;12
3230;2023/10/11;08:58:23;4017;12;11;11;11;12
3231;2023/10/11;08:58:33;4016;12;11;12;11;12
3232;2023/10/11;08:58:43;4017;12;11;12;11;12
3233;2023/10/11;08:58:53;4017;12;11;11;12;12
3234;2023/10/11;08:59:03;4018;12;11;11;11;12
3235;2023/10/11;08:59:13;4015;12;11;12;11;12
3236;2023/10/11;08:59:23;4017;12;11;12;11;12
3237;2023/10/11;08:59:33;4015;12;11;11;11;12
3238;2023/10/11;08:59:43;4018;12;11;11;11;12
3239;2023/10/11;08:59:53;4018;12;11;11;12;12
3240;2023/10/11;09:00:03;4019;12;11;11;11;11
3241;2023/10/11;09:00:13;4017;12;11;12;11;12
3242;2023/10/11;09:00:23;4016;12;11;11;11;12
3243;2023/10/11;09:00:33;4016;12;11;12;11;12
3244;2023/10/11;09:00:43;4017;12;11;12;12;12
3245;2023/10/11;09:00:53;4017;12;11;12;11;12
3246;2023/10/11;09:01:03;4017;12;11;11;11;12
3247;2023/10/11;09:01:13;4018;12;11;12;11;12
3248;2023/10/11;09:01:23;4017;12;11;11;11;12
3249;2023/10/11;09:01:33;4016;12;11;11;11;12
3250;2023/10/11;09:01:43;4017;12;11;11;11;12
3251;2023/10/11;09:01:53;4016;12;11;12;11;12
3252;2023/10/11;09:02:03;4018;12;11;11;11;12
3253;2023/10/11;09:02:13;4018;12;11;11;11;11
3254;2023/10/11;09:02:23;4017;12;11;11;11;12
3255;2023/10/11;09:02:33;4016;12;11;11;11;11
3256;2023/10/11;09:02:43;4017;12;11;12;11;12
3257;2023/10/11;09:02:53;4017;12;11;11;11;12
3258;2023/10/11;09:03:03;4018;12;11;11;12;12
3259;2023/10/11;09:03:13;4016;12;11;11;12;12
3260;2023/10/11;09:03:23;4017;12;11;12;11;12
3261;2023/10/11;09:03:33;4018;12;11;11;11;12
3262;2023/10/11;09:03:43;4017;12;11;12;11;12
3263;2023/10/11;09:03:53;4017;12;11;11;11;12
3264;2023/10/11;09:04:03;4019;12;12;11;11;12
3265;2023/10/11;09:04:13;4017;12;11;12;11;12
3266;2023/10/11;09:04:23;4019;12;11;12;11;12
3267;2023/10/11;09:04:33;4017;12;11;12;11;12
3268;2023/10/11;09:04:43;4017;12;11;11;11;12
3269;2023/10/11;09:04:53;4016;12;11;12;11;12
3270;2023/10/11;09:05:03;4019;12;11;12;12;12
3271;2023/10/11;09:05:13;4019;12;11;11;11;12
3272;2023/10/11;09:05:23;4016;12;11;11;11;12
3273;2023/10/11;09:05:33;4016;12;11;11;11;12
3274;2023/10/11;09:05:43;4015;12;11;11;11;12
3275;2023/10/11;09:05:53;4016;12;11;12;11;12
3276;2023/10/11;09:06:03;4018;12;11;11;11;12
3277;2023/10/11;09:06:13;4018;12;11;11;11;12
3278;2023/10/11;09:06:23;4017;12;11;12;11;12
3279;2023/10/11;09:06:33;4016;12;11;12;12;12
3280;2023/10/11;09:06:43;4017;12;11;11;11;12
3281;2023/10/11;09:06:53;4017;12;11;11;11;12
3282;2023/10/11;09:07:03;4017;12;11;11;12;12
3283;2023/10/11;09:07:13;4017;12;11;11;11;12
3284;2023/10/11;09:07:23;4018;12;11;11;11;12
3285;2023/10/11;09:07:33;4019;12;11;11;11;12
3286;2023/10/11;09:07:43;4015;12;11;11;11;12
3287;2023/10/11;09:07:53;4016;12;11;11;11;12
3288;2023/10/11;09:08:03;4016;12;11;11;11;12
3289;2023/10/11;09:08:13;4015;12;11;11;11;12
3290;2023/10/11;09:08:23;4017;12;11;12;11;12
3291;2023/10/11;09:08:33;4016;12;11;12;12;12
3292;2023/10/11;09:08:43;4016;12;11;11;11;12
3293;2023/10/11;09:08:53;4017;12;11;12;11;12
3294;2023/10/11;09:09:03;4017;12;11;12;11;12
3295;2023/10/11;09:09:13;4018;12;11;12;11;12
3296;2023/10/11;09:09:23;4019;12;11;12;11;12
3297;2023/10/11;09:09:33;4017;12;11;12;11;12
3298;2023/10/11;09:09:43;4017;12;11;11;11;12
3299;2023/10/11;09:09:53;4017;12;11;11;11;12
3300;2023/10/11;09:10:03;4015;12;11;12;12;12
3301;2023/10/11;09:10:13;4019;12;11;11;11;12
3302;2023/10/11;09:10:23;4016;12;11;12;11;12
3303;2023/10/11;09:10:33;4017;12;11;11;11;12
3304;2023/10/11;09:10:43;4017;12;11;11;11;12
3305;2023/10/11;09:10:53;4019;12;11;11;11;12
3306;2023/10/11;09:11:03;4018;12;11;11;11;12
3307;2023/10/11;09:11:13;4016;12;11;11;11;11
3308;2023/10/11;09:11:23;4020;12;11;11;11;12
3309;2023/10/11;09:11:33;4018;12;11;11;11;12
3310;2023/10/11;09:11:43;4016;12;11;11;11;12
3311;2023/10/11;09:11:53;4017;12;11;12;11;12
3312;2023/10/11;09:12:03;4017;12;11;11;11;12
3313;2023/10/11;09:12:13;4014;12;11;11;11;12
3314;2023/10/11;09:12:23;4018;12;11;12;11;12
3315;2023/10/11;09:12:33;4015;12;11;11;11;12
3316;2023/10/11;09:12:43;4017;12;11;11;11;12
3317;2023/10/11;09:12:53;4016;12;11;12;12;12
3318;2023/10/11;09:13:03;4017;12;11;11;11;12
3319;2023/10/11;09:13:13;4017;12;11;11;11;12
3320;2023/10/11;09:13:23;4017;12;11;11;11;12
3321;2023/10/11;09:13:33;4017;12;11;11;11;12
3322;2023/10/11;09:13:43;4017;12;11;11;11;12
3323;2023/10/11;09:13:53;4017;12;11;12;11;12
3324;2023/10/11;09:14:03;4016;12;11;11;11;11
3325;2023/10/11;09:14:13;4015;12;11;12;11;12
3326;2023/10/11;09:14:23;4017;12;11;11;11;12
3327;2023/10/11;09:14:33;4020;12;11;11;12;11
3328;2023/10/11;09:14:43;4019;12;11;11;11;12
3329;2023/10/11;09:14:53;4014;12;11;12;12;11
3330;2023/10/11;09:15:03;4018;12;11;11;11;11
3331;2023/10/11;09:15:13;4018;12;11;12;11;12
3332;2023/10/11;09:15:23;4017;12;11;11;12;12
