Line; Date; Time; PT0 (degC); PT1 (degC); PT2 (degC); PT3 (degC); PT4 (degC); PT5 (degC); PT6 (degC); PT7 (degC)
2636; 2023/10/11; 07:19:23; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.388278388278387; 27.83882783882784; 27.77777777777778; 27.8998778998779; 0.0
2637; 2023/10/11; 07:19:33; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
2638; 2023/10/11; 07:19:43; 28.144078144078144; 27.8998778998779; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2639; 2023/10/11; 07:19:53; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.388278388278387; 27.83882783882784; 27.77777777777778; 27.8998778998779; 0.0
2640; 2023/10/11; 07:20:03; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2641; 2023/10/11; 07:20:13; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.8998778998779; 27.83882783882784; 27.96092796092796; 0.0
2642; 2023/10/11; 07:20:23; 28.205128205128204; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2643; 2023/10/11; 07:20:33; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.96092796092796; 0.0
2644; 2023/10/11; 07:20:43; 28.083028083028083; 27.83882783882784; 27.83882783882784; 28.388278388278387; 27.716727716727718; 27.83882783882784; 27.8998778998779; 0.0
2645; 2023/10/11; 07:20:53; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2646; 2023/10/11; 07:21:03; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2647; 2023/10/11; 07:21:13; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
