Line, Datetime, PT0 (degC), PT1 (degC), PT2 (degC), PT3 (degC), PT4 (degC), PT5 (degC), PT6 (degC), PT7 (degC)
1508, 2023/10/10 20:50:53, 25.824175824175825, 25.518925518925517, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.396825396825395, 25.518925518925517, 0.0
1509, 2023/10/10 20:51:03, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1510, 2023/10/10 20:51:13, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1511, 2023/10/10 20:51:23, 25.7020757020757, 25.518925518925517, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.396825396825395, 25.518925518925517, 0.0
1512, 2023/10/10 20:51:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1513, 2023/10/10 20:51:43, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1514, 2023/10/10 20:51:53, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1515, 2023/10/10 20:52:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.518925518925517, 0.0
1516, 2023/10/10 20:52:13, 25.76312576312576, 25.518925518925517, 25.457875457875456, 26.007326007326007, 25.396825396825395, 25.518925518925517, 25.518925518925517, 0.0
1517, 2023/10/10 20:52:23, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1518, 2023/10/10 20:52:33, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.518925518925517, 0.0
1519, 2023/10/10 20:52:43, 25.76312576312576, 25.518925518925517, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.396825396825395, 25.579975579975578, 0.0
1520, 2023/10/10 20:52:53, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.579975579975578, 25.518925518925517, 0.0
1521, 2023/10/10 20:53:03, 25.7020757020757, 25.518925518925517, 25.457875457875456, 25.946275946275946, 25.396825396825395, 25.457875457875456, 25.518925518925517, 0.0
1522, 2023/10/10 20:53:13, 25.76312576312576, 25.518925518925517, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.457875457875456, 0.0
1523, 2023/10/10 20:53:23, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.579975579975578, 25.579975579975578, 0.0
1524, 2023/10/10 20:53:33, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1525, 2023/10/10 20:53:43, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1526, 2023/10/10 20:53:53, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.518925518925517, 0.0
1527, 2023/10/10 20:54:03, 25.76312576312576, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1528, 2023/10/10 20:54:13, 25.76312576312576, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1529, 2023/10/10 20:54:23, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.64102564102564, 0.0
1530, 2023/10/10 20:54:33, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.518925518925517, 25.579975579975578, 25.579975579975578, 0.0
1531, 2023/10/10 20:54:43, 25.824175824175825, 25.518925518925517, 25.518925518925517, 26.12942612942613, 25.457875457875456, 25.457875457875456, 25.579975579975578, 0.0
1532, 2023/10/10 20:54:53, 25.824175824175825, 25.7020757020757, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.457875457875456, 25.64102564102564, 0.0
1533, 2023/10/10 20:55:03, 25.824175824175825, 25.579975579975578, 25.457875457875456, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1534, 2023/10/10 20:55:13, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1535, 2023/10/10 20:55:23, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1536, 2023/10/10 20:55:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1537, 2023/10/10 20:55:43, 25.885225885225886, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.579975579975578, 25.579975579975578, 0.0
1538, 2023/10/10 20:55:53, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.518925518925517, 0.0
1539, 2023/10/10 20:56:03, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1540, 2023/10/10 20:56:13, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.396825396825395, 25.457875457875456, 25.518925518925517, 0.0
1541, 2023/10/10 20:56:23, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.457875457875456, 25.518925518925517, 25.64102564102564, 0.0
1542, 2023/10/10 20:56:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1543, 2023/10/10 20:56:43, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.457875457875456, 25.457875457875456, 25.64102564102564, 0.0
1544, 2023/10/10 20:56:53, 25.824175824175825, 25.64102564102564, 25.457875457875456, 26.068376068376068, 25.457875457875456, 25.579975579975578, 25.579975579975578, 0.0
1545, 2023/10/10 20:57:03, 25.885225885225886, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1546, 2023/10/10 20:57:13, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.518925518925517, 0.0
1547, 2023/10/10 20:57:23, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1548, 2023/10/10 20:57:33, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.12942612942613, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1549, 2023/10/10 20:57:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.396825396825395, 25.518925518925517, 25.64102564102564, 0.0
1550, 2023/10/10 20:57:53, 25.824175824175825, 25.579975579975578, 25.457875457875456, 26.12942612942613, 25.518925518925517, 25.579975579975578, 25.579975579975578, 0.0
1551, 2023/10/10 20:58:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1552, 2023/10/10 20:58:13, 25.76312576312576, 25.518925518925517, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.579975579975578, 0.0
1553, 2023/10/10 20:58:23, 25.76312576312576, 25.518925518925517, 25.518925518925517, 26.068376068376068, 25.396825396825395, 25.457875457875456, 25.518925518925517, 0.0
1554, 2023/10/10 20:58:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.64102564102564, 0.0
1555, 2023/10/10 20:58:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1556, 2023/10/10 20:58:53, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.579975579975578, 0.0
1557, 2023/10/10 20:59:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1558, 2023/10/10 20:59:13, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1559, 2023/10/10 20:59:23, 25.885225885225886, 25.579975579975578, 25.579975579975578, 26.12942612942613, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1560, 2023/10/10 20:59:33, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.457875457875456, 0.0
1561, 2023/10/10 20:59:43, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.396825396825395, 25.457875457875456, 25.518925518925517, 0.0
1562, 2023/10/10 20:59:53, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.007326007326007, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1563, 2023/10/10 21:00:03, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1564, 2023/10/10 21:00:13, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1565, 2023/10/10 21:00:23, 25.824175824175825, 25.518925518925517, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1566, 2023/10/10 21:00:33, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1567, 2023/10/10 21:00:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1568, 2023/10/10 21:00:53, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.12942612942613, 25.457875457875456, 25.518925518925517, 25.579975579975578, 0.0
1569, 2023/10/10 21:01:03, 25.885225885225886, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1570, 2023/10/10 21:01:13, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1571, 2023/10/10 21:01:23, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.068376068376068, 25.396825396825395, 25.457875457875456, 25.457875457875456, 0.0
1572, 2023/10/10 21:01:33, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1573, 2023/10/10 21:01:43, 25.76312576312576, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.396825396825395, 25.518925518925517, 0.0
1574, 2023/10/10 21:01:53, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1575, 2023/10/10 21:02:03, 25.824175824175825, 25.579975579975578, 25.457875457875456, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.457875457875456, 0.0
1576, 2023/10/10 21:02:13, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1577, 2023/10/10 21:02:23, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1578, 2023/10/10 21:02:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.579975579975578, 0.0
1579, 2023/10/10 21:02:43, 25.76312576312576, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1580, 2023/10/10 21:02:53, 25.824175824175825, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.579975579975578, 0.0
1581, 2023/10/10 21:03:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1582, 2023/10/10 21:03:13, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1583, 2023/10/10 21:03:23, 25.885225885225886, 25.579975579975578, 25.518925518925517, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.579975579975578, 0.0
1584, 2023/10/10 21:03:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1585, 2023/10/10 21:03:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.7020757020757, 0.0
1586, 2023/10/10 21:03:53, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1587, 2023/10/10 21:04:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.518925518925517, 0.0
1588, 2023/10/10 21:04:13, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.457875457875456, 25.518925518925517, 0.0
1589, 2023/10/10 21:04:23, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1590, 2023/10/10 21:04:33, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.457875457875456, 25.579975579975578, 0.0
1591, 2023/10/10 21:04:43, 25.76312576312576, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.457875457875456, 25.518925518925517, 0.0
1592, 2023/10/10 21:04:53, 25.7020757020757, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.457875457875456, 25.518925518925517, 25.518925518925517, 0.0
1593, 2023/10/10 21:05:03, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.579975579975578, 0.0
1594, 2023/10/10 21:05:13, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.457875457875456, 25.64102564102564, 0.0
1595, 2023/10/10 21:05:23, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1596, 2023/10/10 21:05:33, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1597, 2023/10/10 21:05:43, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1598, 2023/10/10 21:05:53, 25.824175824175825, 25.579975579975578, 25.518925518925517, 25.946275946275946, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1599, 2023/10/10 21:06:03, 25.76312576312576, 25.518925518925517, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1600, 2023/10/10 21:06:13, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1601, 2023/10/10 21:06:23, 25.946275946275946, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.64102564102564, 25.579975579975578, 0.0
1602, 2023/10/10 21:06:33, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1603, 2023/10/10 21:06:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.579975579975578, 0.0
1604, 2023/10/10 21:06:53, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.518925518925517, 0.0
1605, 2023/10/10 21:07:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.64102564102564, 0.0
1606, 2023/10/10 21:07:13, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1607, 2023/10/10 21:07:23, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.579975579975578, 0.0
1608, 2023/10/10 21:07:33, 25.885225885225886, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1609, 2023/10/10 21:07:43, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.007326007326007, 25.518925518925517, 25.579975579975578, 25.518925518925517, 0.0
1610, 2023/10/10 21:07:53, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1611, 2023/10/10 21:08:03, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1612, 2023/10/10 21:08:13, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.579975579975578, 0.0
1613, 2023/10/10 21:08:23, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.19047619047619, 25.64102564102564, 25.64102564102564, 25.64102564102564, 0.0
1614, 2023/10/10 21:08:33, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.457875457875456, 25.518925518925517, 0.0
1615, 2023/10/10 21:08:43, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.457875457875456, 25.579975579975578, 25.518925518925517, 0.0
1616, 2023/10/10 21:08:53, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.007326007326007, 25.518925518925517, 25.457875457875456, 25.457875457875456, 0.0
1617, 2023/10/10 21:09:03, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1618, 2023/10/10 21:09:13, 25.824175824175825, 25.7020757020757, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.518925518925517, 0.0
1619, 2023/10/10 21:09:23, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1620, 2023/10/10 21:09:33, 25.885225885225886, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1621, 2023/10/10 21:09:43, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1622, 2023/10/10 21:09:53, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1623, 2023/10/10 21:10:03, 25.885225885225886, 25.579975579975578, 25.518925518925517, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1624, 2023/10/10 21:10:13, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.518925518925517, 25.64102564102564, 0.0
1625, 2023/10/10 21:10:23, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1626, 2023/10/10 21:10:33, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.64102564102564, 25.518925518925517, 25.64102564102564, 0.0
1627, 2023/10/10 21:10:43, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.518925518925517, 25.579975579975578, 25.64102564102564, 0.0
1628, 2023/10/10 21:10:53, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1629, 2023/10/10 21:11:03, 25.885225885225886, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1630, 2023/10/10 21:11:13, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1631, 2023/10/10 21:11:23, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.068376068376068, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1632, 2023/10/10 21:11:33, 25.885225885225886, 25.7020757020757, 25.518925518925517, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1633, 2023/10/10 21:11:43, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1634, 2023/10/10 21:11:53, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.19047619047619, 25.579975579975578, 25.579975579975578, 25.579975579975578, 0.0
1635, 2023/10/10 21:12:03, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1636, 2023/10/10 21:12:13, 25.885225885225886, 25.64102564102564, 25.64102564102564, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.579975579975578, 0.0
1637, 2023/10/10 21:12:23, 25.824175824175825, 25.579975579975578, 25.457875457875456, 26.007326007326007, 25.579975579975578, 25.457875457875456, 25.579975579975578, 0.0
1638, 2023/10/10 21:12:33, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1639, 2023/10/10 21:12:43, 25.946275946275946, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.579975579975578, 0.0
1640, 2023/10/10 21:12:53, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1641, 2023/10/10 21:13:03, 25.885225885225886, 25.64102564102564, 25.64102564102564, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1642, 2023/10/10 21:13:13, 25.824175824175825, 25.64102564102564, 25.518925518925517, 26.007326007326007, 25.579975579975578, 25.579975579975578, 25.579975579975578, 0.0
1643, 2023/10/10 21:13:23, 25.885225885225886, 25.64102564102564, 25.518925518925517, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1644, 2023/10/10 21:13:33, 25.885225885225886, 25.7020757020757, 25.64102564102564, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.7020757020757, 0.0
1645, 2023/10/10 21:13:43, 25.885225885225886, 25.7020757020757, 25.518925518925517, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1646, 2023/10/10 21:13:53, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1647, 2023/10/10 21:14:03, 25.885225885225886, 25.76312576312576, 25.64102564102564, 26.19047619047619, 25.64102564102564, 25.7020757020757, 25.7020757020757, 0.0
1648, 2023/10/10 21:14:13, 25.885225885225886, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.64102564102564, 25.518925518925517, 25.579975579975578, 0.0
1649, 2023/10/10 21:14:23, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.7020757020757, 0.0
1650, 2023/10/10 21:14:33, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.7020757020757, 0.0
1651, 2023/10/10 21:14:43, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1652, 2023/10/10 21:14:53, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1653, 2023/10/10 21:15:03, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1654, 2023/10/10 21:15:13, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.7020757020757, 0.0
1655, 2023/10/10 21:15:23, 25.946275946275946, 25.7020757020757, 25.64102564102564, 26.19047619047619, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1656, 2023/10/10 21:15:33, 25.946275946275946, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1657, 2023/10/10 21:15:43, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1658, 2023/10/10 21:15:53, 25.824175824175825, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.518925518925517, 25.64102564102564, 0.0
1659, 2023/10/10 21:16:03, 25.824175824175825, 25.579975579975578, 25.518925518925517, 26.068376068376068, 25.518925518925517, 25.518925518925517, 25.579975579975578, 0.0
1660, 2023/10/10 21:16:13, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.19047619047619, 25.64102564102564, 25.579975579975578, 25.64102564102564, 0.0
1661, 2023/10/10 21:16:23, 25.885225885225886, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.7020757020757, 25.579975579975578, 25.64102564102564, 0.0
1662, 2023/10/10 21:16:33, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.579975579975578, 25.579975579975578, 0.0
1663, 2023/10/10 21:16:43, 25.885225885225886, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.579975579975578, 0.0
1664, 2023/10/10 21:16:53, 25.946275946275946, 25.7020757020757, 25.579975579975578, 26.12942612942613, 25.7020757020757, 25.64102564102564, 25.7020757020757, 0.0
1665, 2023/10/10 21:17:03, 25.824175824175825, 25.64102564102564, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.64102564102564, 0.0
1666, 2023/10/10 21:17:13, 25.76312576312576, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.64102564102564, 25.518925518925517, 25.64102564102564, 0.0
1667, 2023/10/10 21:17:23, 25.946275946275946, 25.64102564102564, 25.579975579975578, 26.12942612942613, 25.64102564102564, 25.579975579975578, 25.7020757020757, 0.0
1668, 2023/10/10 21:17:33, 25.824175824175825, 25.579975579975578, 25.579975579975578, 26.068376068376068, 25.579975579975578, 25.518925518925517, 25.579975579975578, 0.0
1669, 2023/10/10 21:17:43, 25.885225885225886, 25.64102564102564, 25.64102564102564, 26.12942612942613, 25.579975579975578, 25.579975579975578, 25.64102564102564, 0.0
1670, 2023/10/10 21:17:53, 26.007326007326007, 25.76312576312576, 25.579975579975578, 26.19047619047619, 25.7020757020757, 25.7020757020757, 25.7020757020757, 0.0
