Line;Date;Time;T INA SPECTRO (degC);T INA OSCAR (degC);T INA MOTORS (degC);T INA BATT (degC);T INA DC_BUS (degC);T INA Q7 (degC);T INA 5V (degC);T INA 3V3 (degC)
1508;2023/10/11;04:11:23;33,1015625;32,359375;36,2578125;36,3359375;36,5703125;36,3359375;36,4296875;32,3125
1509;2023/10/11;04:11:33;33,0859375;32,3671875;36,28125;36,3046875;36,5625;36,3125;36,421875;32,34375
1510;2023/10/11;04:11:43;33,1015625;32,375;36,296875;36,328125;36,578125;36,3203125;36,4453125;32,34375
1511;2023/10/11;04:11:53;33,09375;32,375;36,2734375;36,2890625;36,5625;36,3203125;36,4609375;32,3515625
1512;2023/10/11;04:12:03;33,1015625;32,375;36,3046875;36,3046875;36,578125;36,3046875;36,4375;32,3125
1513;2023/10/11;04:12:13;33,1015625;32,3671875;36,296875;36,3046875;36,5703125;36,3125;36,4609375;32,3359375
1514;2023/10/11;04:12:23;33,1015625;32,3671875;36,2578125;36,296875;36,5859375;36,3359375;36,453125;32,3359375
1515;2023/10/11;04:12:33;33,0859375;32,3515625;36,2734375;36,3359375;36,5859375;36,34375;36,4375;32,3515625
1516;2023/10/11;04:12:43;33,109375;32,3828125;36,265625;36,296875;36,5703125;36,3203125;36,4453125;32,3125
1517;2023/10/11;04:12:53;33,1015625;32,375;36,265625;36,3359375;36,5703125;36,3203125;36,4609375;32,3125
1518;2023/10/11;04:13:03;33,1015625;32,3671875;36,2578125;36,3046875;36,5625;36,3125;36,484375;32,3203125
1519;2023/10/11;04:13:13;33,09375;32,359375;36,265625;36,34375;36,578125;36,3125;36,453125;32,3359375
1520;2023/10/11;04:13:23;33,1015625;32,3828125;36,28125;36,3359375;36,5625;36,3125;36,453125;32,3203125
1521;2023/10/11;04:13:33;33,09375;32,375;36,28125;36,3046875;36,5859375;36,3359375;36,4375;32,34375
1522;2023/10/11;04:13:43;33,1015625;32,390625;36,265625;36,3203125;36,5546875;36,3203125;36,4453125;32,3359375
1523;2023/10/11;04:13:53;33,1015625;32,3671875;36,2890625;36,3515625;36,5703125;36,3203125;36,4765625;32,3046875
1524;2023/10/11;04:14:03;33,1015625;32,3671875;36,2890625;36,3203125;36,6171875;36,328125;36,453125;32,3125
1525;2023/10/11;04:14:13;33,1015625;32,390625;36,265625;36,328125;36,609375;36,328125;36,4453125;32,3515625
1526;2023/10/11;04:14:23;33,1015625;32,390625;36,296875;36,3046875;36,578125;36,3359375;36,4609375;32,3203125
1527;2023/10/11;04:14:33;33,1015625;32,3515625;36,265625;36,3046875;36,578125;36,328125;36,4609375;32,3515625
1528;2023/10/11;04:14:43;33,09375;32,375;36,25;36,3203125;36,5703125;36,3515625;36,453125;32,3203125
1529;2023/10/11;04:14:53;33,109375;32,359375;36,265625;36,3046875;36,5546875;36,3359375;36,4453125;32,3203125
1530;2023/10/11;04:15:03;33,109375;32,3828125;36,28125;36,3125;36,5703125;36,3359375;36,46875;32,3203125
1531;2023/10/11;04:15:13;33,1015625;32,3828125;36,296875;36,3359375;36,5859375;36,3203125;36,4765625;32,3515625
1532;2023/10/11;04:15:23;33,1015625;32,3671875;36,28125;36,3125;36,5625;36,34375;36,4453125;32,3203125
1533;2023/10/11;04:15:33;33,1015625;32,3671875;36,265625;36,328125;36,609375;36,34375;36,4375;32,3359375
1534;2023/10/11;04:15:43;33,09375;32,359375;36,2890625;36,3046875;36,578125;36,328125;36,4453125;32,328125
1535;2023/10/11;04:15:53;33,1015625;32,3359375;36,2734375;36,328125;36,6015625;36,359375;36,453125;32,34375
1536;2023/10/11;04:16:03;33,1015625;32,359375;36,3046875;36,3046875;36,5625;36,3203125;36,4609375;32,3203125
1537;2023/10/11;04:16:13;33,109375;32,3671875;36,3046875;36,34375;36,59375;36,3203125;36,4453125;32,3671875
1538;2023/10/11;04:16:23;33,1171875;32,40625;36,2578125;36,3515625;36,609375;36,34375;36,4453125;32,34375
1539;2023/10/11;04:16:33;33,1171875;32,375;36,2578125;36,3125;36,5859375;36,3515625;36,46875;32,3828125
1540;2023/10/11;04:16:43;33,109375;32,390625;36,2734375;36,296875;36,578125;36,3359375;36,453125;32,359375
1541;2023/10/11;04:16:53;33,1015625;32,40625;36,296875;36,34375;36,59375;36,328125;36,484375;32,34375
1542;2023/10/11;04:17:03;33,1171875;32,390625;36,28125;36,3125;36,6015625;36,3203125;36,4765625;32,3203125
1543;2023/10/11;04:17:13;33,1171875;32,3828125;36,2734375;36,34375;36,59375;36,3515625;36,4375;32,3515625
1544;2023/10/11;04:17:23;33,1171875;32,3828125;36,2890625;36,34375;36,5859375;36,3203125;36,46875;32,3515625
1545;2023/10/11;04:17:33;33,109375;32,40625;36,296875;36,359375;36,5625;36,3359375;36,46875;32,328125
1546;2023/10/11;04:17:43;33,125;32,375;36,2890625;36,328125;36,609375;36,3359375;36,4453125;32,3515625
1547;2023/10/11;04:17:53;33,125;32,390625;36,296875;36,3359375;36,59375;36,34375;36,4921875;32,375
1548;2023/10/11;04:18:03;33,1171875;32,3828125;36,28125;36,328125;36,578125;36,328125;36,4453125;32,375
1549;2023/10/11;04:18:13;33,1171875;32,40625;36,28125;36,359375;36,6015625;36,3203125;36,46875;32,359375
1550;2023/10/11;04:18:23;33,1171875;32,3671875;36,2734375;36,3359375;36,5859375;36,3359375;36,484375;32,3125
1551;2023/10/11;04:18:33;33,1171875;32,375;36,2890625;36,3203125;36,5859375;36,359375;36,4375;32,34375
1552;2023/10/11;04:18:43;33,125;32,390625;36,296875;36,3203125;36,5703125;36,34375;36,4609375;32,3359375
1553;2023/10/11;04:18:53;33,1171875;32,3828125;36,2890625;36,328125;36,6015625;36,3359375;36,4765625;32,34375
1554;2023/10/11;04:19:03;33,109375;32,390625;36,296875;36,3359375;36,59375;36,3359375;36,4765625;32,3515625
1555;2023/10/11;04:19:13;33,125;32,3828125;36,2890625;36,328125;36,5859375;36,34375;36,484375;32,328125
1556;2023/10/11;04:19:23;33,1171875;32,4140625;36,2890625;36,3515625;36,5859375;36,3359375;36,46875;32,3359375
1557;2023/10/11;04:19:33;33,1171875;32,3984375;36,2890625;36,34375;36,59375;36,359375;36,453125;32,34375
1558;2023/10/11;04:19:43;33,125;32,375;36,296875;36,328125;36,625;36,3515625;36,4609375;32,359375
1559;2023/10/11;04:19:53;33,109375;32,3984375;36,296875;36,3515625;36,6015625;36,375;36,484375;32,328125
1560;2023/10/11;04:20:03;33,125;32,375;36,28125;36,3515625;36,59375;36,3671875;36,4453125;32,34375
1561;2023/10/11;04:20:13;33,125;32,390625;36,296875;36,328125;36,6015625;36,3359375;36,4375;32,3359375
1562;2023/10/11;04:20:23;33,1328125;32,359375;36,28125;36,3125;36,5859375;36,328125;36,46875;32,3671875
1563;2023/10/11;04:20:33;33,125;32,375;36,3125;36,3515625;36,625;36,328125;36,46875;32,3671875
1564;2023/10/11;04:20:43;33,125;32,390625;36,2734375;36,34375;36,59375;36,34375;36,4609375;32,3359375
1565;2023/10/11;04:20:53;33,1171875;32,375;36,3046875;36,3515625;36,5859375;36,34375;36,4765625;32,375
1566;2023/10/11;04:21:03;33,1328125;32,390625;36,3125;36,359375;36,59375;36,3203125;36,453125;32,375
1567;2023/10/11;04:21:13;33,1328125;32,375;36,28125;36,328125;36,609375;36,328125;36,4765625;32,328125
1568;2023/10/11;04:21:23;33,1171875;32,3671875;36,28125;36,328125;36,6015625;36,34375;36,5;32,375
1569;2023/10/11;04:21:33;33,1328125;32,3984375;36,3125;36,3359375;36,609375;36,3515625;36,4609375;32,375
1570;2023/10/11;04:21:43;33,125;32,3828125;36,28125;36,3359375;36,59375;36,3359375;36,4921875;32,34375
1571;2023/10/11;04:21:53;33,125;32,3671875;36,2890625;36,3515625;36,6015625;36,359375;36,4765625;32,3828125
1572;2023/10/11;04:22:03;33,125;32,3828125;36,296875;36,3125;36,6171875;36,328125;36,4453125;32,3671875
1573;2023/10/11;04:22:13;33,125;32,390625;36,28125;36,3515625;36,59375;36,3515625;36,46875;32,3515625
1574;2023/10/11;04:22:23;33,125;32,375;36,2890625;36,359375;36,5859375;36,3359375;36,453125;32,34375
1575;2023/10/11;04:22:33;33,125;32,3984375;36,2890625;36,34375;36,59375;36,34375;36,4765625;32,34375
1576;2023/10/11;04:22:43;33,125;32,3984375;36,2890625;36,34375;36,609375;36,3671875;36,5;32,359375
1577;2023/10/11;04:22:53;33,125;32,3984375;36,3046875;36,3359375;36,6015625;36,34375;36,484375;32,34375
1578;2023/10/11;04:23:03;33,125;32,3828125;36,296875;36,328125;36,59375;36,359375;36,46875;32,34375
1579;2023/10/11;04:23:13;33,125;32,3828125;36,28125;36,3359375;36,6171875;36,3515625;36,46875;32,3359375
1580;2023/10/11;04:23:23;33,1328125;32,4140625;36,28125;36,3515625;36,6015625;36,34375;36,4609375;32,3671875
1581;2023/10/11;04:23:33;33,1328125;32,3984375;36,28125;36,34375;36,6171875;36,3515625;36,4609375;32,375
1582;2023/10/11;04:23:43;33,125;32,3828125;36,328125;36,3359375;36,59375;36,3671875;36,4609375;32,3828125
1583;2023/10/11;04:23:53;33,1328125;32,390625;36,3125;36,3515625;36,6015625;36,3359375;36,453125;32,359375
1584;2023/10/11;04:24:03;33,125;32,390625;36,3046875;36,34375;36,59375;36,34375;36,4453125;32,3984375
1585;2023/10/11;04:24:13;33,1328125;32,390625;36,28125;36,3515625;36,6015625;36,359375;36,46875;32,359375
1586;2023/10/11;04:24:23;33,125;32,390625;36,296875;36,3359375;36,609375;36,3515625;36,4609375;32,3359375
1587;2023/10/11;04:24:33;33,1328125;32,421875;36,3046875;36,3515625;36,6015625;36,3671875;36,484375;32,34375
1588;2023/10/11;04:24:43;33,1171875;32,3984375;36,296875;36,375;36,6171875;36,3515625;36,453125;32,359375
1589;2023/10/11;04:24:53;33,1328125;32,421875;36,296875;36,34375;36,5859375;36,3515625;36,4765625;32,3515625
1590;2023/10/11;04:25:03;33,1328125;32,40625;36,3046875;36,3671875;36,6015625;36,3515625;36,484375;32,359375
1591;2023/10/11;04:25:13;33,1328125;32,40625;36,3125;36,34375;36,625;36,34375;36,46875;32,34375
1592;2023/10/11;04:25:23;33,1328125;32,390625;36,2890625;36,3671875;36,6015625;36,3515625;36,4921875;32,3359375
1593;2023/10/11;04:25:33;33,125;32,40625;36,3125;36,34375;36,625;36,34375;36,453125;32,3828125
1594;2023/10/11;04:25:43;33,140625;32,40625;36,2890625;36,3515625;36,6171875;36,34375;36,484375;32,3671875
1595;2023/10/11;04:25:53;33,1328125;32,3984375;36,2734375;36,3359375;36,6171875;36,3359375;36,4921875;32,3671875
1596;2023/10/11;04:26:03;33,140625;32,4140625;36,296875;36,359375;36,609375;36,359375;36,4609375;32,34375
1597;2023/10/11;04:26:13;33,1328125;32,390625;36,296875;36,3359375;36,625;36,3515625;36,46875;32,34375
1598;2023/10/11;04:26:23;33,140625;32,3828125;36,3046875;36,3515625;36,6171875;36,359375;36,5078125;32,3828125
1599;2023/10/11;04:26:33;33,140625;32,3984375;36,296875;36,3515625;36,625;36,375;36,5078125;32,3515625
1600;2023/10/11;04:26:43;33,1328125;32,40625;36,28125;36,3515625;36,609375;36,3203125;36,5;32,3671875
1601;2023/10/11;04:26:53;33,140625;32,4296875;36,2890625;36,3671875;36,6171875;36,34375;36,5078125;32,34375
1602;2023/10/11;04:27:03;33,1328125;32,390625;36,296875;36,34375;36,59375;36,34375;36,4921875;32,375
1603;2023/10/11;04:27:13;33,1328125;32,40625;36,328125;36,3671875;36,5859375;36,3359375;36,5078125;32,375
1604;2023/10/11;04:27:23;33,140625;32,40625;36,3046875;36,3515625;36,609375;36,375;36,4921875;32,3828125
1605;2023/10/11;04:27:33;33,1484375;32,390625;36,2890625;36,3828125;36,6015625;36,3671875;36,4609375;32,3828125
1606;2023/10/11;04:27:43;33,140625;32,40625;36,296875;36,34375;36,6328125;36,3515625;36,5;32,359375
1607;2023/10/11;04:27:53;33,140625;32,390625;36,296875;36,3671875;36,609375;36,359375;36,4765625;32,375
1608;2023/10/11;04:28:03;33,140625;32,3984375;36,3515625;36,3671875;36,625;36,34375;36,4609375;32,375
1609;2023/10/11;04:28:13;33,1640625;32,4140625;36,328125;36,375;36,6015625;36,375;36,484375;32,3828125
1610;2023/10/11;04:28:23;33,1484375;32,40625;36,296875;36,34375;36,6171875;36,34375;36,453125;32,3671875
1611;2023/10/11;04:28:33;33,1484375;32,40625;36,3046875;36,3515625;36,6171875;36,3515625;36,46875;32,375
1612;2023/10/11;04:28:43;33,1484375;32,3828125;36,3046875;36,34375;36,609375;36,359375;36,5;32,375
1613;2023/10/11;04:28:53;33,140625;32,421875;36,3125;36,34375;36,625;36,359375;36,5;32,3984375
1614;2023/10/11;04:29:03;33,140625;32,390625;36,3046875;36,359375;36,625;36,3515625;36,4921875;32,375
1615;2023/10/11;04:29:13;33,1484375;32,390625;36,2890625;36,3828125;36,6171875;36,3359375;36,4609375;32,3671875
1616;2023/10/11;04:29:23;33,1484375;32,40625;36,3046875;36,359375;36,609375;36,3359375;36,4765625;32,3671875
1617;2023/10/11;04:29:33;33,140625;32,4296875;36,3203125;36,3515625;36,609375;36,3515625;36,5078125;32,390625
1618;2023/10/11;04:29:43;33,1484375;32,4140625;36,3046875;36,375;36,59375;36,3515625;36,4609375;32,359375
1619;2023/10/11;04:29:53;33,1484375;32,40625;36,3125;36,359375;36,609375;36,359375;36,5;32,3515625
1620;2023/10/11;04:30:03;33,1484375;32,4140625;36,296875;36,34375;36,609375;36,34375;36,484375;32,359375
1621;2023/10/11;04:30:13;33,1484375;32,421875;36,3125;36,3671875;36,578125;36,34375;36,4765625;32,390625
1622;2023/10/11;04:30:23;33,1484375;32,4140625;36,296875;36,3515625;36,6171875;36,3359375;36,46875;32,375
1623;2023/10/11;04:30:33;33,15625;32,421875;36,3203125;36,3671875;36,625;36,375;36,4921875;32,375
1624;2023/10/11;04:30:43;33,1484375;32,40625;36,3359375;36,3515625;36,609375;36,3828125;36,4765625;32,34375
1625;2023/10/11;04:30:53;33,15625;32,4453125;36,3203125;36,3671875;36,6171875;36,34375;36,5078125;32,375
1626;2023/10/11;04:31:03;33,15625;32,421875;36,328125;36,34375;36,6328125;36,3671875;36,5;32,390625
1627;2023/10/11;04:31:13;33,1484375;32,421875;36,3359375;36,3515625;36,6328125;36,3671875;36,484375;32,3828125
1628;2023/10/11;04:31:23;33,15625;32,4140625;36,3125;36,359375;36,6171875;36,3515625;36,4921875;32,3984375
1629;2023/10/11;04:31:33;33,15625;32,4375;36,3125;36,3515625;36,6171875;36,390625;36,5078125;32,3671875
1630;2023/10/11;04:31:43;33,15625;32,40625;36,3046875;36,34375;36,609375;36,34375;36,5;32,3984375
1631;2023/10/11;04:31:53;33,1484375;32,4296875;36,3125;36,375;36,640625;36,359375;36,5;32,3671875
1632;2023/10/11;04:32:03;33,15625;32,421875;36,296875;36,375;36,625;36,390625;36,515625;32,34375
1633;2023/10/11;04:32:13;33,15625;32,40625;36,3203125;36,359375;36,640625;36,390625;36,5234375;32,40625
1634;2023/10/11;04:32:23;33,1484375;32,4296875;36,2890625;36,3671875;36,6171875;36,359375;36,5234375;32,359375
1635;2023/10/11;04:32:33;33,15625;32,40625;36,328125;36,3515625;36,59375;36,375;36,484375;32,390625
1636;2023/10/11;04:32:43;33,15625;32,4453125;36,3359375;36,3515625;36,6328125;36,359375;36,5234375;32,3828125
1637;2023/10/11;04:32:53;33,15625;32,4140625;36,3046875;36,359375;36,6171875;36,3671875;36,5078125;32,3828125
1638;2023/10/11;04:33:03;33,15625;32,4375;36,328125;36,3828125;36,625;36,34375;36,484375;32,375
1639;2023/10/11;04:33:13;33,15625;32,4453125;36,328125;36,359375;36,6484375;36,3828125;36,5;32,3984375
1640;2023/10/11;04:33:23;33,15625;32,4453125;36,3359375;36,375;36,640625;36,375;36,5;32,40625
1641;2023/10/11;04:33:33;33,15625;32,4296875;36,34375;36,3671875;36,6015625;36,375;36,5078125;32,4140625
1642;2023/10/11;04:33:43;33,15625;32,453125;36,3046875;36,3515625;36,609375;36,359375;36,484375;32,390625
1643;2023/10/11;04:33:53;33,1484375;32,4140625;36,3203125;36,3671875;36,6171875;36,3828125;36,5078125;32,3984375
1644;2023/10/11;04:34:03;33,15625;32,40625;36,3046875;36,3671875;36,609375;36,3828125;36,515625;32,390625
1645;2023/10/11;04:34:13;33,1484375;32,421875;36,34375;36,375;36,609375;36,390625;36,515625;32,40625
1646;2023/10/11;04:34:23;33,1640625;32,4140625;36,3203125;36,375;36,609375;36,3671875;36,5078125;32,390625
1647;2023/10/11;04:34:33;33,1640625;32,40625;36,3203125;36,3671875;36,625;36,359375;36,515625;32,375
1648;2023/10/11;04:34:43;33,15625;32,40625;36,3203125;36,359375;36,609375;36,3671875;36,484375;32,375
1649;2023/10/11;04:34:53;33,1484375;32,4375;36,328125;36,3984375;36,609375;36,359375;36,5;32,3984375
1650;2023/10/11;04:35:03;33,15625;32,421875;36,3125;36,3671875;36,625;36,375;36,4921875;32,375
1651;2023/10/11;04:35:13;33,1640625;32,4296875;36,3515625;36,390625;36,625;36,359375;36,5078125;32,4140625
1652;2023/10/11;04:35:23;33,15625;32,421875;36,3125;36,390625;36,640625;36,390625;36,5078125;32,3828125
1653;2023/10/11;04:35:33;33,1640625;32,4140625;36,3125;36,390625;36,6171875;36,3828125;36,5234375;32,3984375
1654;2023/10/11;04:35:43;33,15625;32,4375;36,3359375;36,359375;36,625;36,3984375;36,515625;32,3828125
1655;2023/10/11;04:35:53;33,1640625;32,4140625;36,3125;36,3671875;36,6171875;36,359375;36,5234375;32,40625
1656;2023/10/11;04:36:03;33,1640625;32,4140625;36,3359375;36,359375;36,6484375;36,3671875;36,515625;32,3984375
1657;2023/10/11;04:36:13;33,1640625;32,4140625;36,3203125;36,375;36,6171875;36,3515625;36,5;32,3984375
1658;2023/10/11;04:36:23;33,171875;32,453125;36,3125;36,3515625;36,625;36,3671875;36,53125;32,3984375
1659;2023/10/11;04:36:33;33,171875;32,421875;36,328125;36,40625;36,6328125;36,359375;36,5390625;32,3984375
1660;2023/10/11;04:36:43;33,1640625;32,421875;36,3203125;36,3984375;36,625;36,390625;36,5;32,40625
1661;2023/10/11;04:36:53;33,1640625;32,4140625;36,34375;36,3828125;36,6328125;36,375;36,5390625;32,3828125
1662;2023/10/11;04:37:03;33,171875;32,4375;36,3203125;36,375;36,6328125;36,359375;36,5;32,4140625
1663;2023/10/11;04:37:13;33,1796875;32,4453125;36,3359375;36,375;36,6171875;36,3984375;36,5234375;32,3984375
1664;2023/10/11;04:37:23;33,171875;32,4453125;36,3203125;36,3984375;36,6328125;36,390625;36,5234375;32,3984375
1665;2023/10/11;04:37:33;33,171875;32,453125;36,3203125;36,375;36,6484375;36,375;36,53125;32,4140625
1666;2023/10/11;04:37:43;33,1640625;32,4296875;36,328125;36,3828125;36,6171875;36,421875;36,515625;32,390625
1667;2023/10/11;04:37:53;33,171875;32,4453125;36,3359375;36,3828125;36,640625;36,3828125;36,5078125;32,40625
1668;2023/10/11;04:38:03;33,171875;32,421875;36,3203125;36,390625;36,625;36,359375;36,5390625;32,3984375
1669;2023/10/11;04:38:13;33,1640625;32,421875;36,3125;36,375;36,6328125;36,3828125;36,5390625;32,3828125
1670;2023/10/11;04:38:23;33,171875;32,4375;36,34375;36,3671875;36,6171875;36,40625;36,515625;32,421875
1671;2023/10/11;04:38:33;33,171875;32,4296875;36,34375;36,3671875;36,640625;36,40625;36,5078125;32,390625
1672;2023/10/11;04:38:43;33,1796875;32,4375;36,3203125;36,3984375;36,640625;36,3984375;36,5234375;32,3984375
1673;2023/10/11;04:38:53;33,171875;32,4453125;36,3203125;36,390625;36,6328125;36,3984375;36,515625;32,40625
1674;2023/10/11;04:39:03;33,1640625;32,4609375;36,34375;36,375;36,65625;36,3671875;36,5390625;32,3984375
1675;2023/10/11;04:39:13;33,1796875;32,4375;36,328125;36,4140625;36,6328125;36,4140625;36,546875;32,421875
1676;2023/10/11;04:39:23;33,171875;32,4140625;36,328125;36,390625;36,640625;36,390625;36,5390625;32,4140625
1677;2023/10/11;04:39:33;33,171875;32,4296875;36,3671875;36,3828125;36,6484375;36,3984375;36,515625;32,3984375
1678;2023/10/11;04:39:43;33,171875;32,4375;36,34375;36,3984375;36,6328125;36,390625;36,546875;32,390625
1679;2023/10/11;04:39:53;33,1796875;32,421875;36,34375;36,375;36,6328125;36,421875;36,546875;32,390625
1680;2023/10/11;04:40:03;33,171875;32,4296875;36,3359375;36,390625;36,640625;36,390625;36,5234375;32,3984375
1681;2023/10/11;04:40:13;33,171875;32,4375;36,3515625;36,3828125;36,65625;36,390625;36,53125;32,3984375
1682;2023/10/11;04:40:23;33,1796875;32,4296875;36,3125;36,390625;36,6328125;36,375;36,5390625;32,3984375
1683;2023/10/11;04:40:33;33,1796875;32,4375;36,328125;36,4140625;36,65625;36,390625;36,515625;32,3984375
1684;2023/10/11;04:40:43;33,171875;32,4375;36,359375;36,3828125;36,640625;36,40625;36,546875;32,40625
1685;2023/10/11;04:40:53;33,1796875;32,4609375;36,34375;36,3984375;36,640625;36,3828125;36,5234375;32,4140625
1686;2023/10/11;04:41:03;33,1796875;32,4453125;36,3359375;36,390625;36,65625;36,4140625;36,53125;32,40625
1687;2023/10/11;04:41:13;33,1796875;32,4453125;36,359375;36,375;36,6484375;36,3671875;36,5234375;32,4140625
1688;2023/10/11;04:41:23;33,171875;32,4375;36,359375;36,40625;36,6640625;36,375;36,546875;32,390625
1689;2023/10/11;04:41:33;33,1796875;32,4609375;36,34375;36,4140625;36,65625;36,3984375;36,5390625;32,40625
1690;2023/10/11;04:41:43;33,171875;32,4296875;36,34375;36,3984375;36,640625;36,3984375;36,53125;32,4375
1691;2023/10/11;04:41:53;33,1875;32,453125;36,3359375;36,40625;36,671875;36,40625;36,5234375;32,390625
1692;2023/10/11;04:42:03;33,1796875;32,4609375;36,375;36,421875;36,6328125;36,3828125;36,5390625;32,3984375
1693;2023/10/11;04:42:13;33,1796875;32,4453125;36,3828125;36,3984375;36,640625;36,4140625;36,5234375;32,421875
1694;2023/10/11;04:42:23;33,1796875;32,4375;36,328125;36,421875;36,6640625;36,40625;36,5234375;32,4140625
1695;2023/10/11;04:42:33;33,1796875;32,4375;36,359375;36,4296875;36,640625;36,390625;36,546875;32,3984375
1696;2023/10/11;04:42:43;33,1875;32,4765625;36,3359375;36,3984375;36,65625;36,421875;36,5234375;32,421875
1697;2023/10/11;04:42:53;33,1875;32,4765625;36,3515625;36,3984375;36,6484375;36,3984375;36,5390625;32,3984375
1698;2023/10/11;04:43:03;33,1875;32,4453125;36,3515625;36,390625;36,65625;36,40625;36,5234375;32,4296875
1699;2023/10/11;04:43:13;33,1875;32,46875;36,34375;36,3984375;36,6640625;36,3984375;36,5546875;32,421875
1700;2023/10/11;04:43:23;33,1875;32,4453125;36,3515625;36,421875;36,6640625;36,421875;36,5234375;32,40625
1701;2023/10/11;04:43:33;33,1875;32,4453125;36,3359375;36,40625;36,6640625;36,4140625;36,5546875;32,4140625
1702;2023/10/11;04:43:43;33,1796875;32,4453125;36,3671875;36,3828125;36,6484375;36,40625;36,5390625;32,4140625
1703;2023/10/11;04:43:53;33,1875;32,4453125;36,3671875;36,40625;36,6484375;36,421875;36,5390625;32,4375
1704;2023/10/11;04:44:03;33,1875;32,453125;36,34375;36,421875;36,65625;36,40625;36,546875;32,421875
1705;2023/10/11;04:44:13;33,1953125;32,46875;36,359375;36,3984375;36,65625;36,40625;36,546875;32,4140625
1706;2023/10/11;04:44:23;33,1953125;32,4453125;36,3671875;36,3984375;36,6640625;36,40625;36,546875;32,4296875
1707;2023/10/11;04:44:33;33,1953125;32,484375;36,359375;36,4140625;36,65625;36,4375;36,5390625;32,4453125
1708;2023/10/11;04:44:43;33,1953125;32,4609375;36,3515625;36,3984375;36,671875;36,4140625;36,5546875;32,4140625
1709;2023/10/11;04:44:53;33,1953125;32,4609375;36,3828125;36,3828125;36,6640625;36,4140625;36,546875;32,4140625
1710;2023/10/11;04:45:03;33,1953125;32,453125;36,3671875;36,40625;36,671875;36,390625;36,5625;32,4453125
1711;2023/10/11;04:45:13;33,1875;32,453125;36,3515625;36,3984375;36,65625;36,421875;36,5546875;32,4375
1712;2023/10/11;04:45:23;33,1953125;32,4609375;36,3515625;36,40625;36,65625;36,3984375;36,5390625;32,421875
1713;2023/10/11;04:45:33;33,203125;32,4609375;36,3515625;36,4375;36,6640625;36,4296875;36,578125;32,4140625
1714;2023/10/11;04:45:43;33,203125;32,4453125;36,375;36,3984375;36,6875;36,4296875;36,5390625;32,4140625
1715;2023/10/11;04:45:53;33,203125;32,4765625;36,34375;36,3984375;36,6640625;36,4140625;36,5390625;32,421875
1716;2023/10/11;04:46:03;33,1953125;32,46875;36,3515625;36,421875;36,65625;36,4296875;36,5390625;32,40625
1717;2023/10/11;04:46:13;33,1953125;32,484375;36,359375;36,4140625;36,6484375;36,4140625;36,5625;32,421875
1718;2023/10/11;04:46:23;33,203125;32,453125;36,3671875;36,4375;36,6640625;36,4453125;36,546875;32,421875
1719;2023/10/11;04:46:33;33,203125;32,4765625;36,375;36,4296875;36,6640625;36,421875;36,5703125;32,4375
1720;2023/10/11;04:46:43;33,1953125;32,453125;36,3515625;36,421875;36,6484375;36,40625;36,5703125;32,453125
1721;2023/10/11;04:46:53;33,203125;32,4609375;36,359375;36,40625;36,6796875;36,421875;36,5546875;32,4296875
1722;2023/10/11;04:47:03;33,203125;32,453125;36,375;36,3984375;36,65625;36,4375;36,5703125;32,4140625
1723;2023/10/11;04:47:13;33,203125;32,453125;36,359375;36,4296875;36,65625;36,4375;36,546875;32,4453125
1724;2023/10/11;04:47:23;33,203125;32,4609375;36,34375;36,4140625;36,6640625;36,40625;36,5546875;32,421875
1725;2023/10/11;04:47:33;33,1953125;32,484375;36,3671875;36,4375;36,671875;36,4296875;36,53125;32,4296875
1726;2023/10/11;04:47:43;33,203125;32,4921875;36,3671875;36,4140625;36,6640625;36,421875;36,5390625;32,4296875
1727;2023/10/11;04:47:53;33,203125;32,4453125;36,3671875;36,4375;36,6875;36,4296875;36,578125;32,4296875
1728;2023/10/11;04:48:03;33,2109375;32,5;36,34375;36,4375;36,65625;36,4375;36,5390625;32,4375
1729;2023/10/11;04:48:13;33,203125;32,453125;36,3828125;36,421875;36,6640625;36,421875;36,546875;32,453125
1730;2023/10/11;04:48:23;33,203125;32,4921875;36,3984375;36,421875;36,6875;36,4140625;36,5546875;32,421875
1731;2023/10/11;04:48:33;33,203125;32,46875;36,3828125;36,40625;36,671875;36,4375;36,5625;32,421875
1732;2023/10/11;04:48:43;33,1953125;32,4609375;36,3515625;36,421875;36,6875;36,421875;36,5625;32,421875
1733;2023/10/11;04:48:53;33,203125;32,484375;36,375;36,421875;36,6640625;36,4296875;36,5625;32,4375
1734;2023/10/11;04:49:03;33,21875;32,4765625;36,3671875;36,4296875;36,6796875;36,4375;36,578125;32,4609375
1735;2023/10/11;04:49:13;33,21875;32,4921875;36,40625;36,4140625;36,6640625;36,421875;36,5625;32,4296875
1736;2023/10/11;04:49:23;33,203125;32,46875;36,3671875;36,421875;36,6796875;36,4375;36,5546875;32,453125
1737;2023/10/11;04:49:33;33,2109375;32,484375;36,390625;36,4296875;36,6796875;36,4453125;36,578125;32,4453125
1738;2023/10/11;04:49:43;33,2109375;32,46875;36,3671875;36,4296875;36,6796875;36,453125;36,5703125;32,4296875
1739;2023/10/11;04:49:53;33,203125;32,4765625;36,3671875;36,453125;36,6796875;36,453125;36,5546875;32,4453125
1740;2023/10/11;04:50:03;33,2109375;32,4921875;36,375;36,421875;36,6640625;36,4453125;36,5703125;32,46875
